# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 23:20:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_data_2.json
# init = 2 (Default)
# random
#   seed = 3707388677 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19
49.5228,0.548881,0.0532211,1,1,0,-49.18,1.92711,0.013813,0.00432266,84.5491,0.00819816,-1.99349,-1.9361,-1.87872,-1.82133,-1.76394,-1.70655,-1.64917,-1.59178,-1.53439,-1.47701,-1.41962,-1.36223,-1.30484,-1.24746,-1.19007,-1.13268,-1.0753,-1.01791,-0.960521,-1.99349,-1.9361,-1.87872,-1.82133,-1.76394,-1.70655,-1.64917,-1.59178,-1.53439,-1.47701,-1.41962,-1.36223,-1.30484,-1.24746,-1.19007,-1.13268,-1.0753,-1.01791,-0.960521
49.5659,0.988732,0.0532211,2,7,0,-48.6183,1.92657,0.0138189,0.00435478,84.445,0.00820827,-1.99024,-1.93279,-1.87533,-1.81787,-1.76041,-1.70296,-1.6455,-1.58804,-1.53058,-1.47312,-1.41567,-1.35821,-1.30075,-1.24329,-1.18583,-1.12838,-1.07092,-1.01346,-0.956003,-1.99024,-1.93279,-1.87533,-1.81787,-1.76041,-1.70296,-1.6455,-1.58804,-1.53058,-1.47312,-1.41567,-1.35821,-1.30075,-1.24329,-1.18583,-1.12838,-1.07092,-1.01346,-0.956003
51.5744,1,0.0532211,2,3,0,-50.3789,1.92685,0.0138118,0.00436254,84.4978,0.00820314,-1.99219,-1.93477,-1.87735,-1.81993,-1.7625,-1.70508,-1.64766,-1.59024,-1.53282,-1.47539,-1.41797,-1.36055,-1.30313,-1.24571,-1.18828,-1.13086,-1.07344,-1.01602,-0.958596,-1.99219,-1.93477,-1.87735,-1.81993,-1.7625,-1.70508,-1.64766,-1.59024,-1.53282,-1.47539,-1.41797,-1.36055,-1.30313,-1.24571,-1.18828,-1.13086,-1.07344,-1.01602,-0.958596
51.4967,0.769833,0.0532211,6,63,0,-48.8409,1.92961,0.0140499,0.00479061,85.0382,0.00815101,-1.98965,-1.93259,-1.87553,-1.81848,-1.76142,-1.70436,-1.64731,-1.59025,-1.53319,-1.47613,-1.41908,-1.36202,-1.30496,-1.24791,-1.19085,-1.13379,-1.07673,-1.01968,-0.962621,-1.98965,-1.93259,-1.87553,-1.81848,-1.76142,-1.70436,-1.64731,-1.59025,-1.53319,-1.47613,-1.41908,-1.36202,-1.30496,-1.24791,-1.19085,-1.13379,-1.07673,-1.01968,-0.962621
51.3665,0.956921,0.0532211,2,7,0,-51.0228,1.92921,0.0140501,0.00481273,84.9582,0.00815868,-1.98749,-1.93038,-1.87327,-1.81616,-1.75905,-1.70194,-1.64483,-1.58772,-1.53061,-1.47349,-1.41638,-1.35927,-1.30216,-1.24505,-1.18794,-1.13083,-1.07372,-1.01661,-0.959498,-1.98749,-1.93038,-1.87327,-1.81616,-1.75905,-1.70194,-1.64483,-1.58772,-1.53061,-1.47349,-1.41638,-1.35927,-1.30216,-1.24505,-1.18794,-1.13083,-1.07372,-1.01661,-0.959498
50.2887,0.948659,0.0532211,5,31,0,-49.8703,1.93039,0.014111,0.00492976,85.1897,0.00813651,-1.98936,-1.9324,-1.87545,-1.81849,-1.76153,-1.70458,-1.64762,-1.59067,-1.53371,-1.47676,-1.4198,-1.36285,-1.30589,-1.24893,-1.19198,-1.13502,-1.07807,-1.02111,-0.964156,-1.98936,-1.9324,-1.87545,-1.81849,-1.76153,-1.70458,-1.64762,-1.59067,-1.53371,-1.47676,-1.4198,-1.36285,-1.30589,-1.24893,-1.19198,-1.13502,-1.07807,-1.02111,-0.964156
49.8515,0.994117,0.0532211,4,19,0,-48.8498,1.93014,0.0141423,0.00491172,85.1419,0.00814109,-1.98586,-1.92888,-1.87189,-1.8149,-1.75791,-1.70092,-1.64394,-1.58695,-1.52996,-1.47297,-1.41599,-1.359,-1.30201,-1.24502,-1.18804,-1.13105,-1.07406,-1.01707,-0.960086,-1.98586,-1.92888,-1.87189,-1.8149,-1.75791,-1.70092,-1.64394,-1.58695,-1.52996,-1.47297,-1.41599,-1.359,-1.30201,-1.24502,-1.18804,-1.13105,-1.07406,-1.01707,-0.960086
50.728,0.909636,0.0532211,2,7,0,-49.0507,1.9306,0.0141417,0.00491445,85.2315,0.00813252,-1.9883,-1.93137,-1.87445,-1.81752,-1.76059,-1.70366,-1.64673,-1.58981,-1.53288,-1.47595,-1.41902,-1.3621,-1.30517,-1.24824,-1.19131,-1.13439,-1.07746,-1.02053,-0.963603,-1.9883,-1.93137,-1.87445,-1.81752,-1.76059,-1.70366,-1.64673,-1.58981,-1.53288,-1.47595,-1.41902,-1.3621,-1.30517,-1.24824,-1.19131,-1.13439,-1.07746,-1.02053,-0.963603
50.6473,0.925544,0.0532211,6,63,0,-49.5902,1.92368,0.013515,0.00590612,83.8832,0.00826324,-1.99714,-1.93929,-1.88145,-1.82361,-1.76576,-1.70792,-1.65008,-1.59224,-1.53439,-1.47655,-1.41871,-1.36087,-1.30302,-1.24518,-1.18734,-1.1295,-1.07165,-1.01381,-0.955967,-1.99714,-1.93929,-1.88145,-1.82361,-1.76576,-1.70792,-1.65008,-1.59224,-1.53439,-1.47655,-1.41871,-1.36087,-1.30302,-1.24518,-1.18734,-1.1295,-1.07165,-1.01381,-0.955967
52.9337,0.999049,0.0532211,6,63,0,-49.4972,1.92861,0.0139743,0.00569706,84.8411,0.00816994,-1.98976,-1.93257,-1.87538,-1.81819,-1.761,-1.70381,-1.64662,-1.58943,-1.53224,-1.47505,-1.41786,-1.36068,-1.30349,-1.2463,-1.18911,-1.13192,-1.07473,-1.01754,-0.960348,-1.98976,-1.93257,-1.87538,-1.81819,-1.761,-1.70381,-1.64662,-1.58943,-1.53224,-1.47505,-1.41786,-1.36068,-1.30349,-1.2463,-1.18911,-1.13192,-1.07473,-1.01754,-0.960348
53.1039,0.999563,0.0532211,6,63,0,-51.3788,1.92622,0.0137605,0.00576002,84.3757,0.00821501,-1.9926,-1.93509,-1.87759,-1.82008,-1.76258,-1.70507,-1.64757,-1.59006,-1.53256,-1.47505,-1.41755,-1.36004,-1.30254,-1.24503,-1.18753,-1.13002,-1.07252,-1.01501,-0.957506,-1.9926,-1.93509,-1.87759,-1.82008,-1.76258,-1.70507,-1.64757,-1.59006,-1.53256,-1.47505,-1.41755,-1.36004,-1.30254,-1.24503,-1.18753,-1.13002,-1.07252,-1.01501,-0.957506
52.2252,0.964324,0.0532211,6,63,0,-50.8545,1.92498,0.0136399,0.00474687,84.1351,0.0082385,-1.99484,-1.93717,-1.8795,-1.82183,-1.76416,-1.70649,-1.64882,-1.59115,-1.53348,-1.47582,-1.41815,-1.36048,-1.30281,-1.24514,-1.18747,-1.1298,-1.07213,-1.01446,-0.956789,-1.99484,-1.93717,-1.8795,-1.82183,-1.76416,-1.70649,-1.64882,-1.59115,-1.53348,-1.47582,-1.41815,-1.36048,-1.30281,-1.24514,-1.18747,-1.1298,-1.07213,-1.01446,-0.956789
52.2068,0.996607,0.0532211,2,3,0,-52.1535,1.9248,0.0136405,0.00475654,84.1007,0.00824187,-1.99386,-1.93616,-1.87847,-1.82078,-1.76309,-1.70539,-1.6477,-1.59001,-1.53231,-1.47462,-1.41693,-1.35923,-1.30154,-1.24385,-1.18615,-1.12846,-1.07077,-1.01308,-0.955382,-1.99386,-1.93616,-1.87847,-1.82078,-1.76309,-1.70539,-1.6477,-1.59001,-1.53231,-1.47462,-1.41693,-1.35923,-1.30154,-1.24385,-1.18615,-1.12846,-1.07077,-1.01308,-0.955382
51.6621,0.999594,0.0532211,5,31,0,-51.2216,1.9251,0.0136581,0.00453207,84.1587,0.0082362,-1.99415,-1.9365,-1.87884,-1.82119,-1.76354,-1.70588,-1.64823,-1.59058,-1.53292,-1.47527,-1.41762,-1.35996,-1.30231,-1.24466,-1.187,-1.12935,-1.0717,-1.01404,-0.956389,-1.99415,-1.9365,-1.87884,-1.82119,-1.76354,-1.70588,-1.64823,-1.59058,-1.53292,-1.47527,-1.41762,-1.35996,-1.30231,-1.24466,-1.187,-1.12935,-1.0717,-1.01404,-0.956389
51.2561,0.921234,0.0532211,6,63,0,-49.3928,1.92694,0.0138338,0.00434348,84.5161,0.00820136,-1.99109,-1.93368,-1.87627,-1.81886,-1.76146,-1.70405,-1.64664,-1.58923,-1.53182,-1.47441,-1.417,-1.35959,-1.30218,-1.24477,-1.18736,-1.12995,-1.07254,-1.01513,-0.957721,-1.99109,-1.93368,-1.87627,-1.81886,-1.76146,-1.70405,-1.64664,-1.58923,-1.53182,-1.47441,-1.417,-1.35959,-1.30218,-1.24477,-1.18736,-1.12995,-1.07254,-1.01513,-0.957721
53.8142,0.999537,0.0532211,6,63,0,-50.5293,1.92639,0.0137754,0.00506186,84.409,0.00821177,-1.99242,-1.93494,-1.87746,-1.81997,-1.76249,-1.70501,-1.64753,-1.59004,-1.53256,-1.47508,-1.4176,-1.36011,-1.30263,-1.24515,-1.18767,-1.13019,-1.0727,-1.01522,-0.957738,-1.99242,-1.93494,-1.87746,-1.81997,-1.76249,-1.70501,-1.64753,-1.59004,-1.53256,-1.47508,-1.4176,-1.36011,-1.30263,-1.24515,-1.18767,-1.13019,-1.0727,-1.01522,-0.957738
53.3728,0.974523,0.0532211,6,63,0,-52.1777,1.92572,0.0137058,0.00542822,84.2791,0.00822443,-1.99395,-1.93638,-1.87881,-1.82124,-1.76367,-1.7061,-1.64853,-1.59096,-1.53338,-1.47581,-1.41824,-1.36067,-1.3031,-1.24553,-1.18796,-1.13039,-1.07282,-1.01525,-0.957675,-1.99395,-1.93638,-1.87881,-1.82124,-1.76367,-1.7061,-1.64853,-1.59096,-1.53338,-1.47581,-1.41824,-1.36067,-1.3031,-1.24553,-1.18796,-1.13039,-1.07282,-1.01525,-0.957675
53.5834,0.999949,0.0532211,6,63,0,-52.5407,1.92746,0.0138803,0.00546175,84.6184,0.00819145,-1.99051,-1.93317,-1.87583,-1.81849,-1.76115,-1.70381,-1.64647,-1.58913,-1.53178,-1.47444,-1.4171,-1.35976,-1.30242,-1.24508,-1.18774,-1.1304,-1.07306,-1.01572,-0.958383,-1.99051,-1.93317,-1.87583,-1.81849,-1.76115,-1.70381,-1.64647,-1.58913,-1.53178,-1.47444,-1.4171,-1.35976,-1.30242,-1.24508,-1.18774,-1.1304,-1.07306,-1.01572,-0.958383
52.8995,0.935812,0.0532211,5,63,0,-52.1021,1.92612,0.0137327,0.00558152,84.3574,0.00821679,-1.99412,-1.9366,-1.87908,-1.82157,-1.76405,-1.70653,-1.64901,-1.5915,-1.53398,-1.47646,-1.41894,-1.36143,-1.30391,-1.24639,-1.18887,-1.13135,-1.07384,-1.01632,-0.958802,-1.99412,-1.9366,-1.87908,-1.82157,-1.76405,-1.70653,-1.64901,-1.5915,-1.53398,-1.47646,-1.41894,-1.36143,-1.30391,-1.24639,-1.18887,-1.13135,-1.07384,-1.01632,-0.958802
51.3513,0.768783,0.0532211,5,35,0,-47.9434,1.92333,0.0135088,0.00561472,83.8157,0.0082699,-1.99573,-1.93785,-1.87996,-1.82207,-1.76418,-1.70629,-1.6484,-1.59051,-1.53262,-1.47473,-1.41684,-1.35895,-1.30106,-1.24317,-1.18528,-1.1274,-1.06951,-1.01162,-0.953727,-1.99573,-1.93785,-1.87996,-1.82207,-1.76418,-1.70629,-1.6484,-1.59051,-1.53262,-1.47473,-1.41684,-1.35895,-1.30106,-1.24317,-1.18528,-1.1274,-1.06951,-1.01162,-0.953727
51.9854,0.986631,0.0532211,6,63,0,-50.5629,1.92447,0.013615,0.0058045,84.037,0.00824812,-1.99399,-1.93625,-1.87851,-1.82078,-1.76304,-1.7053,-1.64757,-1.58983,-1.53209,-1.47436,-1.41662,-1.35888,-1.30114,-1.24341,-1.18567,-1.12793,-1.0702,-1.01246,-0.954724,-1.99399,-1.93625,-1.87851,-1.82078,-1.76304,-1.7053,-1.64757,-1.58983,-1.53209,-1.47436,-1.41662,-1.35888,-1.30114,-1.24341,-1.18567,-1.12793,-1.0702,-1.01246,-0.954724
52.3115,0.832924,0.0532211,6,63,0,-50.0117,1.92664,0.0138225,0.00571541,84.4574,0.00820707,-1.99032,-1.93287,-1.87542,-1.81797,-1.76052,-1.70307,-1.64563,-1.58818,-1.53073,-1.47328,-1.41583,-1.35838,-1.30093,-1.24348,-1.18603,-1.12858,-1.07113,-1.01368,-0.956232,-1.99032,-1.93287,-1.87542,-1.81797,-1.76052,-1.70307,-1.64563,-1.58818,-1.53073,-1.47328,-1.41583,-1.35838,-1.30093,-1.24348,-1.18603,-1.12858,-1.07113,-1.01368,-0.956232
49.7329,0.824717,0.0532211,2,3,0,-49.4663,1.92724,0.0138028,0.00569164,84.5751,0.00819564,-1.99494,-1.93757,-1.8802,-1.82283,-1.76546,-1.70809,-1.65072,-1.59335,-1.53598,-1.47861,-1.42124,-1.36387,-1.3065,-1.24913,-1.19176,-1.1344,-1.07703,-1.01966,-0.962287,-1.99494,-1.93757,-1.8802,-1.82283,-1.76546,-1.70809,-1.65072,-1.59335,-1.53598,-1.47861,-1.42124,-1.36387,-1.3065,-1.24913,-1.19176,-1.1344,-1.07703,-1.01966,-0.962287
52.2379,1,0.0532211,2,3,0,-50.0342,1.9267,0.0138293,0.00568997,84.4687,0.00820596,-1.99014,-1.93269,-1.87525,-1.81781,-1.76037,-1.70293,-1.64549,-1.58804,-1.5306,-1.47316,-1.41572,-1.35828,-1.30084,-1.24339,-1.18595,-1.12851,-1.07107,-1.01363,-0.956185,-1.99014,-1.93269,-1.87525,-1.81781,-1.76037,-1.70293,-1.64549,-1.58804,-1.5306,-1.47316,-1.41572,-1.35828,-1.30084,-1.24339,-1.18595,-1.12851,-1.07107,-1.01363,-0.956185
52.7345,0.989977,0.0532211,6,63,0,-51.1536,1.92451,0.0136014,0.00529243,84.0454,0.0082473,-1.99521,-1.93748,-1.87975,-1.82202,-1.76429,-1.70656,-1.64883,-1.5911,-1.53336,-1.47563,-1.4179,-1.36017,-1.30244,-1.24471,-1.18698,-1.12925,-1.07152,-1.01378,-0.956053,-1.99521,-1.93748,-1.87975,-1.82202,-1.76429,-1.70656,-1.64883,-1.5911,-1.53336,-1.47563,-1.4179,-1.36017,-1.30244,-1.24471,-1.18698,-1.12925,-1.07152,-1.01378,-0.956053
52.8305,0.813046,0.0532211,4,27,0,-50.345,1.92567,0.0136904,0.00533227,84.2694,0.00822537,-1.99481,-1.93723,-1.87965,-1.82208,-1.7645,-1.70692,-1.64934,-1.59177,-1.53419,-1.47661,-1.41903,-1.36146,-1.30388,-1.2463,-1.18872,-1.13115,-1.07357,-1.01599,-0.958413,-1.99481,-1.93723,-1.87965,-1.82208,-1.7645,-1.70692,-1.64934,-1.59177,-1.53419,-1.47661,-1.41903,-1.36146,-1.30388,-1.2463,-1.18872,-1.13115,-1.07357,-1.01599,-0.958413
52.8002,0.996771,0.0532211,6,63,0,-51.9617,1.92834,0.0139702,0.00516073,84.7889,0.00817498,-1.98865,-1.93142,-1.8742,-1.81697,-1.75975,-1.70252,-1.6453,-1.58807,-1.53085,-1.47362,-1.4164,-1.35917,-1.30195,-1.24472,-1.1875,-1.13027,-1.07305,-1.01582,-0.9586,-1.98865,-1.93142,-1.8742,-1.81697,-1.75975,-1.70252,-1.6453,-1.58807,-1.53085,-1.47362,-1.4164,-1.35917,-1.30195,-1.24472,-1.1875,-1.13027,-1.07305,-1.01582,-0.9586
53.4712,0.870365,0.0532211,2,7,0,-52.0355,1.92854,0.0139699,0.0051849,84.8283,0.00817118,-1.98973,-1.93253,-1.87533,-1.81814,-1.76094,-1.70374,-1.64654,-1.58934,-1.53215,-1.47495,-1.41775,-1.36055,-1.30335,-1.24615,-1.18896,-1.13176,-1.07456,-1.01736,-0.960163,-1.98973,-1.93253,-1.87533,-1.81814,-1.76094,-1.70374,-1.64654,-1.58934,-1.53215,-1.47495,-1.41775,-1.36055,-1.30335,-1.24615,-1.18896,-1.13176,-1.07456,-1.01736,-0.960163
52.8935,0.89922,0.0532211,6,63,0,-52.3359,1.9253,0.0136926,0.0050495,84.1971,0.00823243,-1.99268,-1.93505,-1.87742,-1.8198,-1.76217,-1.70454,-1.64691,-1.58929,-1.53166,-1.47403,-1.41641,-1.35878,-1.30115,-1.24353,-1.1859,-1.12827,-1.07064,-1.01302,-0.955391,-1.99268,-1.93505,-1.87742,-1.8198,-1.76217,-1.70454,-1.64691,-1.58929,-1.53166,-1.47403,-1.41641,-1.35878,-1.30115,-1.24353,-1.1859,-1.12827,-1.07064,-1.01302,-0.955391
53.3103,1,0.0532211,6,63,0,-50.6032,1.927,0.01383,0.00571018,84.5271,0.00820029,-1.99167,-1.93426,-1.87686,-1.81946,-1.76206,-1.70466,-1.64725,-1.58985,-1.53245,-1.47505,-1.41765,-1.36024,-1.30284,-1.24544,-1.18804,-1.13063,-1.07323,-1.01583,-0.958429,-1.99167,-1.93426,-1.87686,-1.81946,-1.76206,-1.70466,-1.64725,-1.58985,-1.53245,-1.47505,-1.41765,-1.36024,-1.30284,-1.24544,-1.18804,-1.13063,-1.07323,-1.01583,-0.958429
53.1495,0.666949,0.0532211,2,3,0,-50.57,1.9269,0.0138113,0.00571942,84.5089,0.00820206,-1.99253,-1.93511,-1.8777,-1.82028,-1.76287,-1.70545,-1.64804,-1.59063,-1.53321,-1.4758,-1.41838,-1.36097,-1.30355,-1.24614,-1.18872,-1.13131,-1.0739,-1.01648,-0.959067,-1.99253,-1.93511,-1.8777,-1.82028,-1.76287,-1.70545,-1.64804,-1.59063,-1.53321,-1.4758,-1.41838,-1.36097,-1.30355,-1.24614,-1.18872,-1.13131,-1.0739,-1.01648,-0.959067
53.3954,0.992599,0.0532211,5,31,0,-52.9246,1.92749,0.013867,0.00562249,84.6231,0.00819099,-1.99159,-1.93426,-1.87692,-1.81958,-1.76224,-1.70491,-1.64757,-1.59023,-1.5329,-1.47556,-1.41822,-1.36089,-1.30355,-1.24621,-1.18888,-1.13154,-1.0742,-1.01686,-0.959527,-1.99159,-1.93426,-1.87692,-1.81958,-1.76224,-1.70491,-1.64757,-1.59023,-1.5329,-1.47556,-1.41822,-1.36089,-1.30355,-1.24621,-1.18888,-1.13154,-1.0742,-1.01686,-0.959527
53.5378,0.992064,0.0532211,6,63,0,-53.0398,1.92603,0.0137347,0.00541435,84.3399,0.0082185,-1.9935,-1.93597,-1.87844,-1.82091,-1.76338,-1.70585,-1.64832,-1.59079,-1.53326,-1.47573,-1.4182,-1.36067,-1.30315,-1.24562,-1.18809,-1.13056,-1.07303,-1.0155,-0.957969,-1.9935,-1.93597,-1.87844,-1.82091,-1.76338,-1.70585,-1.64832,-1.59079,-1.53326,-1.47573,-1.4182,-1.36067,-1.30315,-1.24562,-1.18809,-1.13056,-1.07303,-1.0155,-0.957969
52.4604,0.59857,0.0532211,2,7,0,-50.576,1.92608,0.0137209,0.00542876,84.3489,0.00821762,-1.99475,-1.93722,-1.8797,-1.82218,-1.76465,-1.70713,-1.64961,-1.59208,-1.53456,-1.47704,-1.41951,-1.36199,-1.30447,-1.24694,-1.18942,-1.1319,-1.07437,-1.01685,-0.959327,-1.99475,-1.93722,-1.8797,-1.82218,-1.76465,-1.70713,-1.64961,-1.59208,-1.53456,-1.47704,-1.41951,-1.36199,-1.30447,-1.24694,-1.18942,-1.1319,-1.07437,-1.01685,-0.959327
50.5638,0.858802,0.0532211,5,47,0,-47.6987,1.92694,0.0137912,0.00467658,84.5171,0.00820127,-1.9942,-1.93679,-1.87938,-1.82198,-1.76457,-1.70716,-1.64975,-1.59234,-1.53493,-1.47752,-1.42011,-1.3627,-1.3053,-1.24789,-1.19048,-1.13307,-1.07566,-1.01825,-0.960842,-1.9942,-1.93679,-1.87938,-1.82198,-1.76457,-1.70716,-1.64975,-1.59234,-1.53493,-1.47752,-1.42011,-1.3627,-1.3053,-1.24789,-1.19048,-1.13307,-1.07566,-1.01825,-0.960842
50.702,1,0.0532211,3,11,0,-49.8837,1.92636,0.0138031,0.00463046,84.404,0.00821225,-1.99027,-1.93279,-1.8753,-1.81782,-1.76033,-1.70284,-1.64536,-1.58787,-1.53039,-1.4729,-1.41541,-1.35793,-1.30044,-1.24296,-1.18547,-1.12799,-1.0705,-1.01301,-0.955529,-1.99027,-1.93279,-1.8753,-1.81782,-1.76033,-1.70284,-1.64536,-1.58787,-1.53039,-1.4729,-1.41541,-1.35793,-1.30044,-1.24296,-1.18547,-1.12799,-1.0705,-1.01301,-0.955529
51.3939,0.994536,0.0532211,4,27,0,-50.0817,1.9269,0.0138523,0.00483306,84.5081,0.00820213,-1.98954,-1.93213,-1.87471,-1.8173,-1.75988,-1.70247,-1.64505,-1.58764,-1.53022,-1.47281,-1.41539,-1.35798,-1.30056,-1.24315,-1.18573,-1.12832,-1.0709,-1.01349,-0.956072,-1.98954,-1.93213,-1.87471,-1.8173,-1.75988,-1.70247,-1.64505,-1.58764,-1.53022,-1.47281,-1.41539,-1.35798,-1.30056,-1.24315,-1.18573,-1.12832,-1.0709,-1.01349,-0.956072
53.7703,0.996624,0.0532211,4,23,0,-51.2898,1.92685,0.0138204,0.00498897,84.4988,0.00820304,-1.99159,-1.93417,-1.87675,-1.81933,-1.76191,-1.70448,-1.64706,-1.58964,-1.53222,-1.4748,-1.41738,-1.35996,-1.30254,-1.24511,-1.18769,-1.13027,-1.07285,-1.01543,-0.958008,-1.99159,-1.93417,-1.87675,-1.81933,-1.76191,-1.70448,-1.64706,-1.58964,-1.53222,-1.4748,-1.41738,-1.35996,-1.30254,-1.24511,-1.18769,-1.13027,-1.07285,-1.01543,-0.958008
53.409,0.712879,0.0532211,5,43,0,-51.5343,1.92752,0.0138922,0.00527074,84.6291,0.00819041,-1.98994,-1.93261,-1.87528,-1.81794,-1.76061,-1.70328,-1.64594,-1.58861,-1.53128,-1.47395,-1.41661,-1.35928,-1.30195,-1.24461,-1.18728,-1.12995,-1.07262,-1.01528,-0.95795,-1.98994,-1.93261,-1.87528,-1.81794,-1.76061,-1.70328,-1.64594,-1.58861,-1.53128,-1.47395,-1.41661,-1.35928,-1.30195,-1.24461,-1.18728,-1.12995,-1.07262,-1.01528,-0.95795
53.5565,0.99874,0.0532211,6,63,0,-53.2205,1.92634,0.0137646,0.00491885,84.3988,0.00821276,-1.99292,-1.93543,-1.87795,-1.82046,-1.76297,-1.70548,-1.64799,-1.5905,-1.53301,-1.47552,-1.41803,-1.36054,-1.30305,-1.24556,-1.18807,-1.13058,-1.07309,-1.01561,-0.958116,-1.99292,-1.93543,-1.87795,-1.82046,-1.76297,-1.70548,-1.64799,-1.5905,-1.53301,-1.47552,-1.41803,-1.36054,-1.30305,-1.24556,-1.18807,-1.13058,-1.07309,-1.01561,-0.958116
51.6486,0.621276,0.0532211,2,7,0,-51.1114,1.92596,0.0137662,0.0049085,84.3252,0.00821993,-1.99081,-1.93327,-1.87573,-1.81819,-1.76065,-1.70311,-1.64557,-1.58803,-1.53049,-1.47295,-1.41541,-1.35787,-1.30033,-1.24279,-1.18525,-1.12771,-1.07017,-1.01263,-0.955095,-1.99081,-1.93327,-1.87573,-1.81819,-1.76065,-1.70311,-1.64557,-1.58803,-1.53049,-1.47295,-1.41541,-1.35787,-1.30033,-1.24279,-1.18525,-1.12771,-1.07017,-1.01263,-0.955095
51.8969,0.998147,0.0532211,6,63,0,-51.0885,1.92825,0.0139729,0.00544971,84.7717,0.00817663,-1.98799,-1.93075,-1.87352,-1.81628,-1.75904,-1.70181,-1.64457,-1.58733,-1.5301,-1.47286,-1.41563,-1.35839,-1.30115,-1.24392,-1.18668,-1.12944,-1.07221,-1.01497,-0.957734,-1.98799,-1.93075,-1.87352,-1.81628,-1.75904,-1.70181,-1.64457,-1.58733,-1.5301,-1.47286,-1.41563,-1.35839,-1.30115,-1.24392,-1.18668,-1.12944,-1.07221,-1.01497,-0.957734
53.1892,1,0.0532211,2,3,0,-51.9707,1.92857,0.0139596,0.00543178,84.8336,0.00817067,-1.99061,-1.93341,-1.87622,-1.81902,-1.76183,-1.70463,-1.64744,-1.59024,-1.53305,-1.47586,-1.41866,-1.36147,-1.30427,-1.24708,-1.18988,-1.13269,-1.07549,-1.0183,-0.961103,-1.99061,-1.93341,-1.87622,-1.81902,-1.76183,-1.70463,-1.64744,-1.59024,-1.53305,-1.47586,-1.41866,-1.36147,-1.30427,-1.24708,-1.18988,-1.13269,-1.07549,-1.0183,-0.961103
51.5835,0.996939,0.0532211,5,31,0,-51.4017,1.92926,0.0140225,0.0060114,84.9698,0.00815757,-1.98977,-1.93267,-1.87556,-1.81846,-1.76136,-1.70426,-1.64715,-1.59005,-1.53295,-1.47584,-1.41874,-1.36164,-1.30453,-1.24743,-1.19033,-1.13323,-1.07612,-1.01902,-0.961916,-1.98977,-1.93267,-1.87556,-1.81846,-1.76136,-1.70426,-1.64715,-1.59005,-1.53295,-1.47584,-1.41874,-1.36164,-1.30453,-1.24743,-1.19033,-1.13323,-1.07612,-1.01902,-0.961916
51.0404,0.993841,0.0532211,6,63,0,-48.9841,1.9286,0.013962,0.00443062,84.8401,0.00817005,-1.99061,-1.93342,-1.87623,-1.81904,-1.76185,-1.70466,-1.64747,-1.59028,-1.53309,-1.4759,-1.41871,-1.36152,-1.30433,-1.24714,-1.18995,-1.13276,-1.07557,-1.01838,-0.961189,-1.99061,-1.93342,-1.87623,-1.81904,-1.76185,-1.70466,-1.64747,-1.59028,-1.53309,-1.4759,-1.41871,-1.36152,-1.30433,-1.24714,-1.18995,-1.13276,-1.07557,-1.01838,-0.961189
