# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 23:20:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_data_1.json
# init = 2 (Default)
# random
#   seed = 3707388662 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19
52.9828,0.983909,0.0488741,6,63,0,-52.6888,1.92783,0.0139126,0.00575526,84.6899,0.00818453,-1.99011,-1.93282,-1.87553,-1.81823,-1.76094,-1.70365,-1.64636,-1.58907,-1.53178,-1.47448,-1.41719,-1.3599,-1.30261,-1.24532,-1.18803,-1.13073,-1.07344,-1.01615,-0.958859,-1.99011,-1.93282,-1.87553,-1.81823,-1.76094,-1.70365,-1.64636,-1.58907,-1.53178,-1.47448,-1.41719,-1.3599,-1.30261,-1.24532,-1.18803,-1.13073,-1.07344,-1.01615,-0.958859
53.5188,0.947069,0.0488741,5,39,0,-52.1718,1.92727,0.013839,0.00523049,84.5807,0.0081951,-1.99246,-1.9351,-1.87773,-1.82037,-1.763,-1.70563,-1.64827,-1.5909,-1.53354,-1.47617,-1.41881,-1.36144,-1.30408,-1.24671,-1.18934,-1.13198,-1.07461,-1.01725,-0.959881,-1.99246,-1.9351,-1.87773,-1.82037,-1.763,-1.70563,-1.64827,-1.5909,-1.53354,-1.47617,-1.41881,-1.36144,-1.30408,-1.24671,-1.18934,-1.13198,-1.07461,-1.01725,-0.959881
52.9513,0.993012,0.0488741,5,39,0,-51.4488,1.92493,0.0136364,0.0051166,84.1264,0.00823935,-1.99486,-1.93719,-1.87951,-1.82183,-1.76416,-1.70648,-1.64881,-1.59113,-1.53346,-1.47578,-1.41811,-1.36043,-1.30276,-1.24508,-1.1874,-1.12973,-1.07205,-1.01438,-0.956703,-1.99486,-1.93719,-1.87951,-1.82183,-1.76416,-1.70648,-1.64881,-1.59113,-1.53346,-1.47578,-1.41811,-1.36043,-1.30276,-1.24508,-1.1874,-1.12973,-1.07205,-1.01438,-0.956703
53.0005,0.999941,0.0488741,6,63,0,-52.9067,1.92485,0.0136434,0.00509924,84.1114,0.00824082,-1.99394,-1.93625,-1.87857,-1.82088,-1.7632,-1.70551,-1.64782,-1.59014,-1.53245,-1.47477,-1.41708,-1.3594,-1.30171,-1.24402,-1.18634,-1.12865,-1.07097,-1.01328,-0.955595,-1.99394,-1.93625,-1.87857,-1.82088,-1.7632,-1.70551,-1.64782,-1.59014,-1.53245,-1.47477,-1.41708,-1.3594,-1.30171,-1.24402,-1.18634,-1.12865,-1.07097,-1.01328,-0.955595
52.5708,0.994375,0.0488741,6,63,0,-51.4306,1.92697,0.0138304,0.00454712,84.5223,0.00820076,-1.99151,-1.9341,-1.8767,-1.81929,-1.76189,-1.70448,-1.64708,-1.58967,-1.53227,-1.47486,-1.41746,-1.36005,-1.30265,-1.24524,-1.18783,-1.13043,-1.07302,-1.01562,-0.958214,-1.99151,-1.9341,-1.8767,-1.81929,-1.76189,-1.70448,-1.64708,-1.58967,-1.53227,-1.47486,-1.41746,-1.36005,-1.30265,-1.24524,-1.18783,-1.13043,-1.07302,-1.01562,-0.958214
53.7221,0.987398,0.0488741,5,47,0,-52.5018,1.92713,0.0138427,0.00493434,84.5528,0.00819781,-1.99144,-1.93406,-1.87667,-1.81929,-1.7619,-1.70452,-1.64713,-1.58975,-1.53236,-1.47498,-1.41759,-1.36021,-1.30282,-1.24544,-1.18806,-1.13067,-1.07329,-1.0159,-0.958517,-1.99144,-1.93406,-1.87667,-1.81929,-1.7619,-1.70452,-1.64713,-1.58975,-1.53236,-1.47498,-1.41759,-1.36021,-1.30282,-1.24544,-1.18806,-1.13067,-1.07329,-1.0159,-0.958517
53.1704,0.747735,0.0488741,5,39,0,-51.63,1.92648,0.0137638,0.00532559,84.4272,0.00821,-1.99376,-1.93629,-1.87882,-1.82135,-1.76388,-1.70641,-1.64894,-1.59147,-1.534,-1.47653,-1.41906,-1.36159,-1.30412,-1.24665,-1.18918,-1.13171,-1.07424,-1.01677,-0.959299,-1.99376,-1.93629,-1.87882,-1.82135,-1.76388,-1.70641,-1.64894,-1.59147,-1.534,-1.47653,-1.41906,-1.36159,-1.30412,-1.24665,-1.18918,-1.13171,-1.07424,-1.01677,-0.959299
53.7273,0.998301,0.0488741,6,63,0,-52.5517,1.92799,0.013916,0.0051584,84.7207,0.00818156,-1.9907,-1.93343,-1.87616,-1.81889,-1.76162,-1.70435,-1.64708,-1.5898,-1.53253,-1.47526,-1.41799,-1.36072,-1.30345,-1.24618,-1.18891,-1.13164,-1.07437,-1.0171,-0.959825,-1.9907,-1.93343,-1.87616,-1.81889,-1.76162,-1.70435,-1.64708,-1.5898,-1.53253,-1.47526,-1.41799,-1.36072,-1.30345,-1.24618,-1.18891,-1.13164,-1.07437,-1.0171,-0.959825
53.0394,0.915507,0.0488741,5,47,0,-52.7207,1.92598,0.0137189,0.00521031,84.3291,0.00821955,-1.99436,-1.93682,-1.87929,-1.82175,-1.76421,-1.70668,-1.64914,-1.5916,-1.53407,-1.47653,-1.41899,-1.36146,-1.30392,-1.24638,-1.18885,-1.13131,-1.07377,-1.01624,-0.958698,-1.99436,-1.93682,-1.87929,-1.82175,-1.76421,-1.70668,-1.64914,-1.5916,-1.53407,-1.47653,-1.41899,-1.36146,-1.30392,-1.24638,-1.18885,-1.13131,-1.07377,-1.01624,-0.958698
53.763,0.708867,0.0488741,3,15,0,-50.4818,1.92614,0.0137507,0.00532714,84.3599,0.00821655,-1.99288,-1.93536,-1.87785,-1.82033,-1.76281,-1.7053,-1.64778,-1.59027,-1.53275,-1.47523,-1.41772,-1.3602,-1.30269,-1.24517,-1.18766,-1.13014,-1.07262,-1.01511,-0.957592,-1.99288,-1.93536,-1.87785,-1.82033,-1.76281,-1.7053,-1.64778,-1.59027,-1.53275,-1.47523,-1.41772,-1.3602,-1.30269,-1.24517,-1.18766,-1.13014,-1.07262,-1.01511,-0.957592
53.8523,0.999995,0.0488741,6,63,0,-53.7043,1.9276,0.013883,0.00514941,84.6452,0.00818886,-1.99104,-1.93371,-1.87639,-1.81907,-1.76175,-1.70443,-1.6471,-1.58978,-1.53246,-1.47514,-1.41782,-1.36049,-1.30317,-1.24585,-1.18853,-1.13121,-1.07388,-1.01656,-0.95924,-1.99104,-1.93371,-1.87639,-1.81907,-1.76175,-1.70443,-1.6471,-1.58978,-1.53246,-1.47514,-1.41782,-1.36049,-1.30317,-1.24585,-1.18853,-1.13121,-1.07388,-1.01656,-0.95924
53.6949,0.998334,0.0488741,4,31,0,-53.6011,1.92808,0.013926,0.0051394,84.7377,0.00817991,-1.99044,-1.93318,-1.87592,-1.81866,-1.7614,-1.70414,-1.64688,-1.58962,-1.53236,-1.4751,-1.41784,-1.36058,-1.30332,-1.24607,-1.18881,-1.13155,-1.07429,-1.01703,-0.959768,-1.99044,-1.93318,-1.87592,-1.81866,-1.7614,-1.70414,-1.64688,-1.58962,-1.53236,-1.4751,-1.41784,-1.36058,-1.30332,-1.24607,-1.18881,-1.13155,-1.07429,-1.01703,-0.959768
53.0364,0.981466,0.0488741,6,63,0,-52.882,1.9277,0.0139014,0.00574284,84.6649,0.00818695,-1.99024,-1.93294,-1.87563,-1.81832,-1.76101,-1.7037,-1.64639,-1.58908,-1.53177,-1.47447,-1.41716,-1.35985,-1.30254,-1.24523,-1.18792,-1.13061,-1.07331,-1.016,-0.958688,-1.99024,-1.93294,-1.87563,-1.81832,-1.76101,-1.7037,-1.64639,-1.58908,-1.53177,-1.47447,-1.41716,-1.35985,-1.30254,-1.24523,-1.18792,-1.13061,-1.07331,-1.016,-0.958688
53.3093,0.902807,0.0488741,6,63,0,-51.7636,1.92553,0.0136874,0.0051947,84.2424,0.008228,-1.99429,-1.9367,-1.8791,-1.8215,-1.76391,-1.70631,-1.64872,-1.59112,-1.53352,-1.47593,-1.41833,-1.36074,-1.30314,-1.24554,-1.18795,-1.13035,-1.07276,-1.01516,-0.957563,-1.99429,-1.9367,-1.8791,-1.8215,-1.76391,-1.70631,-1.64872,-1.59112,-1.53352,-1.47593,-1.41833,-1.36074,-1.30314,-1.24554,-1.18795,-1.13035,-1.07276,-1.01516,-0.957563
53.4292,0.999897,0.0488741,2,7,0,-53.3236,1.92548,0.0136873,0.00519715,84.2328,0.00822895,-1.99404,-1.93644,-1.87883,-1.82123,-1.76363,-1.70603,-1.64842,-1.59082,-1.53322,-1.47562,-1.41801,-1.36041,-1.30281,-1.24521,-1.1876,-1.13,-1.0724,-1.0148,-0.957192,-1.99404,-1.93644,-1.87883,-1.82123,-1.76363,-1.70603,-1.64842,-1.59082,-1.53322,-1.47562,-1.41801,-1.36041,-1.30281,-1.24521,-1.1876,-1.13,-1.0724,-1.0148,-0.957192
53.3467,0.945097,0.0488741,3,11,0,-52.9956,1.92543,0.0136809,0.00518604,84.2224,0.00822996,-1.99423,-1.93662,-1.87901,-1.8214,-1.76379,-1.70618,-1.64857,-1.59096,-1.53335,-1.47574,-1.41813,-1.36052,-1.30291,-1.2453,-1.18769,-1.13008,-1.07247,-1.01486,-0.957251,-1.99423,-1.93662,-1.87901,-1.8214,-1.76379,-1.70618,-1.64857,-1.59096,-1.53335,-1.47574,-1.41813,-1.36052,-1.30291,-1.2453,-1.18769,-1.13008,-1.07247,-1.01486,-0.957251
53.6397,0.995572,0.0488741,4,19,0,-53.257,1.92571,0.0137151,0.00523035,84.2773,0.0082246,-1.99322,-1.93565,-1.87808,-1.82051,-1.76293,-1.70536,-1.64779,-1.59022,-1.53265,-1.47507,-1.4175,-1.35993,-1.30236,-1.24478,-1.18721,-1.12964,-1.07207,-1.0145,-0.956923,-1.99322,-1.93565,-1.87808,-1.82051,-1.76293,-1.70536,-1.64779,-1.59022,-1.53265,-1.47507,-1.4175,-1.35993,-1.30236,-1.24478,-1.18721,-1.12964,-1.07207,-1.0145,-0.956923
53.6322,0.999526,0.0488741,5,55,0,-51.5136,1.92765,0.0138872,0.00550118,84.6545,0.00818795,-1.99098,-1.93367,-1.87635,-1.81904,-1.76172,-1.7044,-1.64709,-1.58977,-1.53246,-1.47514,-1.41783,-1.36051,-1.30319,-1.24588,-1.18856,-1.13125,-1.07393,-1.01662,-0.959301,-1.99098,-1.93367,-1.87635,-1.81904,-1.76172,-1.7044,-1.64709,-1.58977,-1.53246,-1.47514,-1.41783,-1.36051,-1.30319,-1.24588,-1.18856,-1.13125,-1.07393,-1.01662,-0.959301
53.5594,0.981784,0.0488741,2,7,0,-53.4932,1.92771,0.0138862,0.00549192,84.6657,0.00818687,-1.99136,-1.93405,-1.87674,-1.81943,-1.76213,-1.70482,-1.64751,-1.5902,-1.53289,-1.47559,-1.41828,-1.36097,-1.30366,-1.24635,-1.18904,-1.13174,-1.07443,-1.01712,-0.959812,-1.99136,-1.93405,-1.87674,-1.81943,-1.76213,-1.70482,-1.64751,-1.5902,-1.53289,-1.47559,-1.41828,-1.36097,-1.30366,-1.24635,-1.18904,-1.13174,-1.07443,-1.01712,-0.959812
53.4291,0.676141,0.0488741,4,31,0,-49.4003,1.9264,0.0137919,0.00518397,84.4121,0.00821147,-1.99131,-1.93383,-1.87635,-1.81886,-1.76138,-1.7039,-1.64642,-1.58894,-1.53146,-1.47398,-1.4165,-1.35902,-1.30154,-1.24406,-1.18658,-1.1291,-1.07162,-1.01414,-0.956661,-1.99131,-1.93383,-1.87635,-1.81886,-1.76138,-1.7039,-1.64642,-1.58894,-1.53146,-1.47398,-1.4165,-1.35902,-1.30154,-1.24406,-1.18658,-1.1291,-1.07162,-1.01414,-0.956661
53.5382,0.622726,0.0488741,4,19,0,-49.6118,1.92716,0.0138301,0.00507996,84.5585,0.00819725,-1.9925,-1.93512,-1.87774,-1.82036,-1.76298,-1.7056,-1.64822,-1.59084,-1.53346,-1.47608,-1.4187,-1.36132,-1.30394,-1.24655,-1.18917,-1.13179,-1.07441,-1.01703,-0.959651,-1.9925,-1.93512,-1.87774,-1.82036,-1.76298,-1.7056,-1.64822,-1.59084,-1.53346,-1.47608,-1.4187,-1.36132,-1.30394,-1.24655,-1.18917,-1.13179,-1.07441,-1.01703,-0.959651
53.4142,0.958865,0.0488741,5,63,0,-51.6527,1.92847,0.0139693,0.00525619,84.8147,0.00817249,-1.98941,-1.9322,-1.87499,-1.81779,-1.76058,-1.70337,-1.64616,-1.58896,-1.53175,-1.47454,-1.41733,-1.36013,-1.30292,-1.24571,-1.1885,-1.1313,-1.07409,-1.01688,-0.959674,-1.98941,-1.9322,-1.87499,-1.81779,-1.76058,-1.70337,-1.64616,-1.58896,-1.53175,-1.47454,-1.41733,-1.36013,-1.30292,-1.24571,-1.1885,-1.1313,-1.07409,-1.01688,-0.959674
53.3335,0.92115,0.0488741,2,3,0,-52.922,1.92838,0.0139648,0.00525494,84.7968,0.00817421,-1.98925,-1.93203,-1.87481,-1.81759,-1.76037,-1.70315,-1.64593,-1.58871,-1.53149,-1.47427,-1.41705,-1.35983,-1.30261,-1.2454,-1.18818,-1.13096,-1.07374,-1.01652,-0.959298,-1.98925,-1.93203,-1.87481,-1.81759,-1.76037,-1.70315,-1.64593,-1.58871,-1.53149,-1.47427,-1.41705,-1.35983,-1.30261,-1.2454,-1.18818,-1.13096,-1.07374,-1.01652,-0.959298
51.7693,0.863461,0.0488741,4,23,0,-49.9421,1.92988,0.014069,0.00524462,85.0898,0.00814607,-1.98967,-1.93265,-1.87563,-1.8186,-1.76158,-1.70456,-1.64754,-1.59051,-1.53349,-1.47647,-1.41945,-1.36242,-1.3054,-1.24838,-1.19136,-1.13433,-1.07731,-1.02029,-0.963266,-1.98967,-1.93265,-1.87563,-1.8186,-1.76158,-1.70456,-1.64754,-1.59051,-1.53349,-1.47647,-1.41945,-1.36242,-1.3054,-1.24838,-1.19136,-1.13433,-1.07731,-1.02029,-0.963266
52.4742,0.914158,0.0488741,2,3,0,-51.1339,1.92981,0.0140805,0.00523265,85.0764,0.00814735,-1.9885,-1.93146,-1.87443,-1.8174,-1.76037,-1.70334,-1.64631,-1.58928,-1.53224,-1.47521,-1.41818,-1.36115,-1.30412,-1.24709,-1.19006,-1.13302,-1.07599,-1.01896,-0.96193,-1.9885,-1.93146,-1.87443,-1.8174,-1.76037,-1.70334,-1.64631,-1.58928,-1.53224,-1.47521,-1.41818,-1.36115,-1.30412,-1.24709,-1.19006,-1.13302,-1.07599,-1.01896,-0.96193
52.7153,0.942125,0.0488741,5,31,0,-51.8724,1.92881,0.0140094,0.00513335,84.8806,0.00816615,-1.98831,-1.93115,-1.87398,-1.81682,-1.75966,-1.7025,-1.64533,-1.58817,-1.53101,-1.47384,-1.41668,-1.35952,-1.30235,-1.24519,-1.18803,-1.13087,-1.0737,-1.01654,-0.959376,-1.98831,-1.93115,-1.87398,-1.81682,-1.75966,-1.7025,-1.64533,-1.58817,-1.53101,-1.47384,-1.41668,-1.35952,-1.30235,-1.24519,-1.18803,-1.13087,-1.0737,-1.01654,-0.959376
52.3482,0.933563,0.0488741,6,63,0,-50.8057,1.92857,0.013958,0.00585744,84.8339,0.00817064,-1.99073,-1.93354,-1.87634,-1.81915,-1.76195,-1.70476,-1.64756,-1.59037,-1.53317,-1.47598,-1.41879,-1.36159,-1.3044,-1.2472,-1.19001,-1.13281,-1.07562,-1.01842,-0.96123,-1.99073,-1.93354,-1.87634,-1.81915,-1.76195,-1.70476,-1.64756,-1.59037,-1.53317,-1.47598,-1.41879,-1.36159,-1.3044,-1.2472,-1.19001,-1.13281,-1.07562,-1.01842,-0.96123
52.7845,0.995532,0.0488741,6,63,0,-51.6659,1.92795,0.0139289,0.00478627,84.7129,0.00818231,-1.98956,-1.93229,-1.87501,-1.81773,-1.76046,-1.70318,-1.6459,-1.58863,-1.53135,-1.47408,-1.4168,-1.35952,-1.30225,-1.24497,-1.1877,-1.13042,-1.07314,-1.01587,-0.958591,-1.98956,-1.93229,-1.87501,-1.81773,-1.76046,-1.70318,-1.6459,-1.58863,-1.53135,-1.47408,-1.4168,-1.35952,-1.30225,-1.24497,-1.1877,-1.13042,-1.07314,-1.01587,-0.958591
52.6962,0.907283,0.0488741,6,63,0,-51.083,1.92767,0.0138704,0.0057048,84.6583,0.00818759,-1.9923,-1.93499,-1.87767,-1.82036,-1.76305,-1.70573,-1.64842,-1.59111,-1.53379,-1.47648,-1.41917,-1.36185,-1.30454,-1.24723,-1.18992,-1.1326,-1.07529,-1.01798,-0.960663,-1.9923,-1.93499,-1.87767,-1.82036,-1.76305,-1.70573,-1.64842,-1.59111,-1.53379,-1.47648,-1.41917,-1.36185,-1.30454,-1.24723,-1.18992,-1.1326,-1.07529,-1.01798,-0.960663
53.1122,0.991216,0.0488741,5,39,0,-52.3208,1.92791,0.0138929,0.00544474,84.7045,0.00818312,-1.99192,-1.93464,-1.87736,-1.82007,-1.76279,-1.70551,-1.64823,-1.59095,-1.53367,-1.47638,-1.4191,-1.36182,-1.30454,-1.24726,-1.18997,-1.13269,-1.07541,-1.01813,-0.960847,-1.99192,-1.93464,-1.87736,-1.82007,-1.76279,-1.70551,-1.64823,-1.59095,-1.53367,-1.47638,-1.4191,-1.36182,-1.30454,-1.24726,-1.18997,-1.13269,-1.07541,-1.01813,-0.960847
53.3414,0.96957,0.0488741,4,27,0,-52.5858,1.92752,0.0138938,0.00525424,84.6301,0.00819031,-1.98985,-1.93252,-1.87519,-1.81786,-1.76052,-1.70319,-1.64586,-1.58853,-1.53119,-1.47386,-1.41653,-1.3592,-1.30187,-1.24453,-1.1872,-1.12987,-1.07254,-1.01521,-0.957873,-1.98985,-1.93252,-1.87519,-1.81786,-1.76052,-1.70319,-1.64586,-1.58853,-1.53119,-1.47386,-1.41653,-1.3592,-1.30187,-1.24453,-1.1872,-1.12987,-1.07254,-1.01521,-0.957873
53.4253,0.95809,0.0488741,5,47,0,-52.5815,1.92681,0.0138235,0.00490188,84.4908,0.00820381,-1.99115,-1.93373,-1.8763,-1.81887,-1.76144,-1.70402,-1.64659,-1.58916,-1.53174,-1.47431,-1.41688,-1.35946,-1.30203,-1.2446,-1.18718,-1.12975,-1.07232,-1.0149,-0.957471,-1.99115,-1.93373,-1.8763,-1.81887,-1.76144,-1.70402,-1.64659,-1.58916,-1.53174,-1.47431,-1.41688,-1.35946,-1.30203,-1.2446,-1.18718,-1.12975,-1.07232,-1.0149,-0.957471
53.6063,1,0.0488741,5,43,0,-52.6678,1.92719,0.013857,0.00542832,84.5645,0.00819667,-1.99073,-1.93335,-1.87598,-1.8186,-1.76122,-1.70385,-1.64647,-1.58909,-1.53172,-1.47434,-1.41696,-1.35959,-1.30221,-1.24483,-1.18746,-1.13008,-1.0727,-1.01533,-0.95795,-1.99073,-1.93335,-1.87598,-1.8186,-1.76122,-1.70385,-1.64647,-1.58909,-1.53172,-1.47434,-1.41696,-1.35959,-1.30221,-1.24483,-1.18746,-1.13008,-1.0727,-1.01533,-0.95795
53.8146,0.962689,0.0488741,5,47,0,-53.2696,1.92659,0.0137884,0.00534989,84.4481,0.00820796,-1.99253,-1.93508,-1.87762,-1.82017,-1.76271,-1.70526,-1.6478,-1.59034,-1.53289,-1.47543,-1.41798,-1.36052,-1.30307,-1.24561,-1.18815,-1.1307,-1.07324,-1.01579,-0.958331,-1.99253,-1.93508,-1.87762,-1.82017,-1.76271,-1.70526,-1.6478,-1.59034,-1.53289,-1.47543,-1.41798,-1.36052,-1.30307,-1.24561,-1.18815,-1.1307,-1.07324,-1.01579,-0.958331
53.6475,0.905398,0.0488741,5,39,0,-51.9364,1.9263,0.0137733,0.00544702,84.3925,0.00821338,-1.99212,-1.93463,-1.87714,-1.81964,-1.76215,-1.70466,-1.64716,-1.58967,-1.53218,-1.47468,-1.41719,-1.35969,-1.3022,-1.24471,-1.18721,-1.12972,-1.07223,-1.01473,-0.957239,-1.99212,-1.93463,-1.87714,-1.81964,-1.76215,-1.70466,-1.64716,-1.58967,-1.53218,-1.47468,-1.41719,-1.35969,-1.3022,-1.24471,-1.18721,-1.12972,-1.07223,-1.01473,-0.957239
53.408,0.982244,0.0488741,6,63,0,-52.9649,1.92541,0.0136815,0.00519278,84.2182,0.00823037,-1.99406,-1.93645,-1.87884,-1.82123,-1.76361,-1.706,-1.64839,-1.59078,-1.53316,-1.47555,-1.41794,-1.36032,-1.30271,-1.2451,-1.18749,-1.12987,-1.07226,-1.01465,-0.957037,-1.99406,-1.93645,-1.87884,-1.82123,-1.76361,-1.706,-1.64839,-1.59078,-1.53316,-1.47555,-1.41794,-1.36032,-1.30271,-1.2451,-1.18749,-1.12987,-1.07226,-1.01465,-0.957037
51.1379,0.660281,0.0488741,2,3,0,-50.0675,1.92512,0.0136967,0.00521732,84.1635,0.00823572,-1.99146,-1.93381,-1.87616,-1.81851,-1.76086,-1.70321,-1.64556,-1.58791,-1.53026,-1.47261,-1.41496,-1.35731,-1.29966,-1.24201,-1.18436,-1.12671,-1.06906,-1.01141,-0.953762,-1.99146,-1.93381,-1.87616,-1.81851,-1.76086,-1.70321,-1.64556,-1.58791,-1.53026,-1.47261,-1.41496,-1.35731,-1.29966,-1.24201,-1.18436,-1.12671,-1.06906,-1.01141,-0.953762
53.4683,0.953502,0.0488741,1,3,0,-51.1663,1.92549,0.0136896,0.00521974,84.2351,0.00822872,-1.99394,-1.93634,-1.87873,-1.82113,-1.76353,-1.70593,-1.64833,-1.59073,-1.53313,-1.47553,-1.41793,-1.36032,-1.30272,-1.24512,-1.18752,-1.12992,-1.07232,-1.01472,-0.957118,-1.99394,-1.93634,-1.87873,-1.82113,-1.76353,-1.70593,-1.64833,-1.59073,-1.53313,-1.47553,-1.41793,-1.36032,-1.30272,-1.24512,-1.18752,-1.12992,-1.07232,-1.01472,-0.957118
53.2422,0.996968,0.0488741,4,19,0,-53.0806,1.92513,0.0136571,0.0052008,84.1639,0.00823568,-1.99437,-1.93672,-1.87907,-1.82142,-1.76377,-1.70612,-1.64847,-1.59082,-1.53317,-1.47552,-1.41787,-1.36022,-1.30257,-1.24492,-1.18727,-1.12962,-1.07197,-1.01432,-0.95667,-1.99437,-1.93672,-1.87907,-1.82142,-1.76377,-1.70612,-1.64847,-1.59082,-1.53317,-1.47552,-1.41787,-1.36022,-1.30257,-1.24492,-1.18727,-1.12962,-1.07197,-1.01432,-0.95667
53.6025,0.985052,0.0488741,6,63,0,-52.6886,1.92693,0.0138144,0.00548028,84.5145,0.00820152,-1.99245,-1.93504,-1.87763,-1.82022,-1.76281,-1.7054,-1.64799,-1.59058,-1.53317,-1.47576,-1.41834,-1.36093,-1.30352,-1.24611,-1.1887,-1.13129,-1.07388,-1.01647,-0.95906,-1.99245,-1.93504,-1.87763,-1.82022,-1.76281,-1.7054,-1.64799,-1.59058,-1.53317,-1.47576,-1.41834,-1.36093,-1.30352,-1.24611,-1.1887,-1.13129,-1.07388,-1.01647,-0.95906
50.9032,0.991702,0.0488741,6,67,0,-50.875,1.93035,0.0141222,0.00480834,85.1818,0.00813727,-1.98835,-1.93139,-1.87443,-1.81747,-1.76051,-1.70355,-1.64659,-1.58963,-1.53267,-1.47571,-1.41874,-1.36178,-1.30482,-1.24786,-1.1909,-1.13394,-1.07698,-1.02002,-0.963057,-1.98835,-1.93139,-1.87443,-1.81747,-1.76051,-1.70355,-1.64659,-1.58963,-1.53267,-1.47571,-1.41874,-1.36178,-1.30482,-1.24786,-1.1909,-1.13394,-1.07698,-1.02002,-0.963057
49.9552,0.982953,0.0488741,5,31,0,-48.7964,1.93024,0.0141198,0.0045313,85.1606,0.00813929,-1.98796,-1.93098,-1.87401,-1.81703,-1.76006,-1.70308,-1.64611,-1.58913,-1.53216,-1.47518,-1.41821,-1.36123,-1.30426,-1.24728,-1.19031,-1.13333,-1.07636,-1.01938,-0.962409,-1.98796,-1.93098,-1.87401,-1.81703,-1.76006,-1.70308,-1.64611,-1.58913,-1.53216,-1.47518,-1.41821,-1.36123,-1.30426,-1.24728,-1.19031,-1.13333,-1.07636,-1.01938,-0.962409
48.5132,0.441135,0.0488741,5,31,0,-44.8956,1.93051,0.0141197,0.0046277,85.2147,0.00813413,-1.98941,-1.93247,-1.87553,-1.81859,-1.76165,-1.70471,-1.64777,-1.59083,-1.5339,-1.47696,-1.42002,-1.36308,-1.30614,-1.2492,-1.19226,-1.13532,-1.07838,-1.02145,-0.964507,-1.98941,-1.93247,-1.87553,-1.81859,-1.76165,-1.70471,-1.64777,-1.59083,-1.5339,-1.47696,-1.42002,-1.36308,-1.30614,-1.2492,-1.19226,-1.13532,-1.07838,-1.02145,-0.964507
49.9114,1,0.0488741,4,19,0,-47.1144,1.92983,0.0140571,0.00472917,85.0806,0.00814695,-1.99027,-1.93325,-1.87622,-1.81919,-1.76216,-1.70513,-1.6481,-1.59107,-1.53404,-1.47702,-1.41999,-1.36296,-1.30593,-1.2489,-1.19187,-1.13484,-1.07782,-1.02079,-0.963759,-1.99027,-1.93325,-1.87622,-1.81919,-1.76216,-1.70513,-1.6481,-1.59107,-1.53404,-1.47702,-1.41999,-1.36296,-1.30593,-1.2489,-1.19187,-1.13484,-1.07782,-1.02079,-0.963759
48.9673,0.898346,0.0488741,3,11,0,-47.8223,1.92904,0.0140525,0.00475627,84.9251,0.00816187,-1.98644,-1.9293,-1.87217,-1.81504,-1.7579,-1.70077,-1.64364,-1.5865,-1.52937,-1.47224,-1.4151,-1.35797,-1.30084,-1.24371,-1.18657,-1.12944,-1.07231,-1.01517,-0.95804,-1.98644,-1.9293,-1.87217,-1.81504,-1.7579,-1.70077,-1.64364,-1.5865,-1.52937,-1.47224,-1.4151,-1.35797,-1.30084,-1.24371,-1.18657,-1.12944,-1.07231,-1.01517,-0.95804
