# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 23:20:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_data_4.json
# init = 2 (Default)
# random
#   seed = 3707388708 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19
52.53,0.997134,0.0483269,5,63,0,-51.7546,1.92933,0.0140444,0.00565226,84.9822,0.00815638,-1.98854,-1.93145,-1.87435,-1.81726,-1.76016,-1.70307,-1.64598,-1.58888,-1.53179,-1.47469,-1.4176,-1.3605,-1.30341,-1.24631,-1.18922,-1.13212,-1.07503,-1.01793,-0.960839,-1.98854,-1.93145,-1.87435,-1.81726,-1.76016,-1.70307,-1.64598,-1.58888,-1.53179,-1.47469,-1.4176,-1.3605,-1.30341,-1.24631,-1.18922,-1.13212,-1.07503,-1.01793,-0.960839
52.846,0.956062,0.0483269,6,63,0,-51.543,1.92934,0.0140356,0.0051601,84.9855,0.00815606,-1.98926,-1.93217,-1.87508,-1.81798,-1.76089,-1.7038,-1.64671,-1.58961,-1.53252,-1.47543,-1.41834,-1.36124,-1.30415,-1.24706,-1.18997,-1.13287,-1.07578,-1.01869,-0.961596,-1.98926,-1.93217,-1.87508,-1.81798,-1.76089,-1.7038,-1.64671,-1.58961,-1.53252,-1.47543,-1.41834,-1.36124,-1.30415,-1.24706,-1.18997,-1.13287,-1.07578,-1.01869,-0.961596
52.7286,0.915913,0.0483269,3,15,0,-51.7509,1.92902,0.0139952,0.00519232,84.9219,0.00816218,-1.99043,-1.9333,-1.87616,-1.81903,-1.76189,-1.70476,-1.64762,-1.59049,-1.53335,-1.47622,-1.41908,-1.36195,-1.30481,-1.24767,-1.19054,-1.1334,-1.07627,-1.01913,-0.961998,-1.99043,-1.9333,-1.87616,-1.81903,-1.76189,-1.70476,-1.64762,-1.59049,-1.53335,-1.47622,-1.41908,-1.36195,-1.30481,-1.24767,-1.19054,-1.1334,-1.07627,-1.01913,-0.961998
52.1363,0.637421,0.0483269,2,3,0,-50.6554,1.92868,0.0140069,0.00518907,84.856,0.00816852,-1.98783,-1.93065,-1.87347,-1.81629,-1.75911,-1.70193,-1.64475,-1.58757,-1.53039,-1.47321,-1.41603,-1.35886,-1.30168,-1.2445,-1.18732,-1.13014,-1.07296,-1.01578,-0.958598,-1.98783,-1.93065,-1.87347,-1.81629,-1.75911,-1.70193,-1.64475,-1.58757,-1.53039,-1.47321,-1.41603,-1.35886,-1.30168,-1.2445,-1.18732,-1.13014,-1.07296,-1.01578,-0.958598
52.9305,0.999107,0.0483269,6,63,0,-51.7826,1.9263,0.0137818,0.00570629,84.3923,0.0082134,-1.9915,-1.93401,-1.87651,-1.81902,-1.76152,-1.70403,-1.64654,-1.58904,-1.53155,-1.47406,-1.41656,-1.35907,-1.30157,-1.24408,-1.18659,-1.12909,-1.0716,-1.0141,-0.956611,-1.9915,-1.93401,-1.87651,-1.81902,-1.76152,-1.70403,-1.64654,-1.58904,-1.53155,-1.47406,-1.41656,-1.35907,-1.30157,-1.24408,-1.18659,-1.12909,-1.0716,-1.0141,-0.956611
51.2306,0.994474,0.0483269,5,63,0,-50.5321,1.92584,0.0137197,0.00627382,84.3018,0.00822221,-1.99356,-1.936,-1.87845,-1.82089,-1.76334,-1.70578,-1.64823,-1.59067,-1.53311,-1.47556,-1.418,-1.36045,-1.30289,-1.24534,-1.18778,-1.13023,-1.07267,-1.01512,-0.95756,-1.99356,-1.936,-1.87845,-1.82089,-1.76334,-1.70578,-1.64823,-1.59067,-1.53311,-1.47556,-1.418,-1.36045,-1.30289,-1.24534,-1.18778,-1.13023,-1.07267,-1.01512,-0.95756
51.3406,0.971913,0.0483269,5,31,0,-50.6656,1.92526,0.0136895,0.0061319,84.1906,0.00823307,-1.99273,-1.9351,-1.87747,-1.81983,-1.7622,-1.70457,-1.64694,-1.58931,-1.53168,-1.47405,-1.41641,-1.35878,-1.30115,-1.24352,-1.18589,-1.12826,-1.07063,-1.01299,-0.955363,-1.99273,-1.9351,-1.87747,-1.81983,-1.7622,-1.70457,-1.64694,-1.58931,-1.53168,-1.47405,-1.41641,-1.35878,-1.30115,-1.24352,-1.18589,-1.12826,-1.07063,-1.01299,-0.955363
51.3566,0.973581,0.0483269,6,63,0,-49.2074,1.92832,0.0139722,0.00603198,84.7859,0.00817526,-1.98843,-1.9312,-1.87397,-1.81675,-1.75952,-1.70229,-1.64507,-1.58784,-1.53061,-1.47339,-1.41616,-1.35893,-1.30171,-1.24448,-1.18725,-1.13002,-1.0728,-1.01557,-0.958344,-1.98843,-1.9312,-1.87397,-1.81675,-1.75952,-1.70229,-1.64507,-1.58784,-1.53061,-1.47339,-1.41616,-1.35893,-1.30171,-1.24448,-1.18725,-1.13002,-1.0728,-1.01557,-0.958344
52.3314,0.992376,0.0483269,3,15,0,-50.9787,1.92839,0.013945,0.00592723,84.7981,0.00817409,-1.9907,-1.93348,-1.87626,-1.81904,-1.76183,-1.70461,-1.64739,-1.59017,-1.53295,-1.47573,-1.41851,-1.3613,-1.30408,-1.24686,-1.18964,-1.13242,-1.0752,-1.01798,-0.960766,-1.9907,-1.93348,-1.87626,-1.81904,-1.76183,-1.70461,-1.64739,-1.59017,-1.53295,-1.47573,-1.41851,-1.3613,-1.30408,-1.24686,-1.18964,-1.13242,-1.0752,-1.01798,-0.960766
52.6857,0.965541,0.0483269,6,63,0,-51.5473,1.92752,0.0138913,0.00473485,84.6283,0.00819049,-1.98998,-1.93265,-1.87531,-1.81798,-1.76065,-1.70331,-1.64598,-1.58865,-1.53131,-1.47398,-1.41664,-1.35931,-1.30198,-1.24464,-1.18731,-1.12998,-1.07264,-1.01531,-0.957977,-1.98998,-1.93265,-1.87531,-1.81798,-1.76065,-1.70331,-1.64598,-1.58865,-1.53131,-1.47398,-1.41664,-1.35931,-1.30198,-1.24464,-1.18731,-1.12998,-1.07264,-1.01531,-0.957977
51.7334,0.993257,0.0483269,6,63,0,-51.0296,1.92561,0.0137166,0.00451849,84.2583,0.00822645,-1.99259,-1.93501,-1.87742,-1.81984,-1.76225,-1.70467,-1.64708,-1.5895,-1.53191,-1.47433,-1.41674,-1.35916,-1.30157,-1.24399,-1.1864,-1.12882,-1.07123,-1.01365,-0.95606,-1.99259,-1.93501,-1.87742,-1.81984,-1.76225,-1.70467,-1.64708,-1.5895,-1.53191,-1.47433,-1.41674,-1.35916,-1.30157,-1.24399,-1.1864,-1.12882,-1.07123,-1.01365,-0.95606
52.9078,0.97769,0.0483269,6,95,0,-50.9893,1.9289,0.0139866,0.00541588,84.8978,0.00816449,-1.9904,-1.93325,-1.8761,-1.81895,-1.7618,-1.70464,-1.64749,-1.59034,-1.53319,-1.47604,-1.41889,-1.36174,-1.30458,-1.24743,-1.19028,-1.13313,-1.07598,-1.01883,-0.961676,-1.9904,-1.93325,-1.8761,-1.81895,-1.7618,-1.70464,-1.64749,-1.59034,-1.53319,-1.47604,-1.41889,-1.36174,-1.30458,-1.24743,-1.19028,-1.13313,-1.07598,-1.01883,-0.961676
52.0546,0.957118,0.0483269,6,63,0,-51.2178,1.92564,0.0136954,0.00460955,84.2629,0.00822601,-1.99427,-1.93669,-1.87911,-1.82152,-1.76394,-1.70636,-1.64878,-1.5912,-1.53361,-1.47603,-1.41845,-1.36087,-1.30329,-1.2457,-1.18812,-1.13054,-1.07296,-1.01538,-0.957793,-1.99427,-1.93669,-1.87911,-1.82152,-1.76394,-1.70636,-1.64878,-1.5912,-1.53361,-1.47603,-1.41845,-1.36087,-1.30329,-1.2457,-1.18812,-1.13054,-1.07296,-1.01538,-0.957793
51.135,0.997467,0.0483269,4,15,0,-50.9261,1.92523,0.0136772,0.0044246,84.1838,0.00823373,-1.99344,-1.9358,-1.87817,-1.82053,-1.7629,-1.70526,-1.64762,-1.58999,-1.53235,-1.47472,-1.41708,-1.35944,-1.30181,-1.24417,-1.18653,-1.1289,-1.07126,-1.01363,-0.95599,-1.99344,-1.9358,-1.87817,-1.82053,-1.7629,-1.70526,-1.64762,-1.58999,-1.53235,-1.47472,-1.41708,-1.35944,-1.30181,-1.24417,-1.18653,-1.1289,-1.07126,-1.01363,-0.95599
51.6978,0.865168,0.0483269,6,63,0,-49.0611,1.92542,0.0136753,0.00605532,84.2215,0.00823005,-1.99461,-1.937,-1.87939,-1.82178,-1.76417,-1.70656,-1.64895,-1.59134,-1.53373,-1.47612,-1.41851,-1.3609,-1.30329,-1.24568,-1.18807,-1.13046,-1.07285,-1.01524,-0.957626,-1.99461,-1.937,-1.87939,-1.82178,-1.76417,-1.70656,-1.64895,-1.59134,-1.53373,-1.47612,-1.41851,-1.3609,-1.30329,-1.24568,-1.18807,-1.13046,-1.07285,-1.01524,-0.957626
53.0825,0.945572,0.0483269,5,47,0,-48.7267,1.92732,0.0138369,0.00517492,84.5899,0.0081942,-1.99287,-1.93551,-1.87815,-1.82079,-1.76343,-1.70607,-1.64871,-1.59135,-1.53399,-1.47663,-1.41927,-1.36191,-1.30455,-1.24719,-1.18983,-1.13247,-1.07511,-1.01776,-0.960396,-1.99287,-1.93551,-1.87815,-1.82079,-1.76343,-1.70607,-1.64871,-1.59135,-1.53399,-1.47663,-1.41927,-1.36191,-1.30455,-1.24719,-1.18983,-1.13247,-1.07511,-1.01776,-0.960396
53.1695,0.916557,0.0483269,4,23,0,-51.9806,1.92766,0.013908,0.00516603,84.6569,0.00818772,-1.98956,-1.93224,-1.87493,-1.81761,-1.7603,-1.70299,-1.64567,-1.58836,-1.53104,-1.47373,-1.41642,-1.3591,-1.30179,-1.24447,-1.18716,-1.12984,-1.07253,-1.01522,-0.957903,-1.98956,-1.93224,-1.87493,-1.81761,-1.7603,-1.70299,-1.64567,-1.58836,-1.53104,-1.47373,-1.41642,-1.3591,-1.30179,-1.24447,-1.18716,-1.12984,-1.07253,-1.01522,-0.957903
53.7703,0.966909,0.0483269,2,3,0,-52.8947,1.92786,0.0139094,0.00517109,84.6954,0.008184,-1.99049,-1.9332,-1.87591,-1.81862,-1.76134,-1.70405,-1.64676,-1.58947,-1.53218,-1.4749,-1.41761,-1.36032,-1.30303,-1.24574,-1.18846,-1.13117,-1.07388,-1.01659,-0.959304,-1.99049,-1.9332,-1.87591,-1.81862,-1.76134,-1.70405,-1.64676,-1.58947,-1.53218,-1.4749,-1.41761,-1.36032,-1.30303,-1.24574,-1.18846,-1.13117,-1.07388,-1.01659,-0.959304
52.5114,0.912565,0.0483269,6,63,0,-52.3042,1.9261,0.01373,0.00575845,84.353,0.00821722,-1.9942,-1.93668,-1.87916,-1.82164,-1.76411,-1.70659,-1.64907,-1.59155,-1.53403,-1.47651,-1.41899,-1.36147,-1.30395,-1.24643,-1.18891,-1.13139,-1.07387,-1.01635,-0.958827,-1.9942,-1.93668,-1.87916,-1.82164,-1.76411,-1.70659,-1.64907,-1.59155,-1.53403,-1.47651,-1.41899,-1.36147,-1.30395,-1.24643,-1.18891,-1.13139,-1.07387,-1.01635,-0.958827
51.6062,0.91881,0.0483269,3,7,0,-51.4467,1.92621,0.0137283,0.00577202,84.375,0.00821507,-1.99492,-1.93742,-1.87991,-1.82241,-1.7649,-1.70739,-1.64989,-1.59238,-1.53488,-1.47737,-1.41987,-1.36236,-1.30486,-1.24735,-1.18984,-1.13234,-1.07483,-1.01733,-0.959823,-1.99492,-1.93742,-1.87991,-1.82241,-1.7649,-1.70739,-1.64989,-1.59238,-1.53488,-1.47737,-1.41987,-1.36236,-1.30486,-1.24735,-1.18984,-1.13234,-1.07483,-1.01733,-0.959823
51.7929,1,0.0483269,2,3,0,-51.4351,1.92559,0.0137313,0.0057541,84.2543,0.00822685,-1.99142,-1.93383,-1.87624,-1.81865,-1.76106,-1.70348,-1.64589,-1.5883,-1.53071,-1.47312,-1.41554,-1.35795,-1.30036,-1.24277,-1.18518,-1.1276,-1.07001,-1.01242,-0.954833,-1.99142,-1.93383,-1.87624,-1.81865,-1.76106,-1.70348,-1.64589,-1.5883,-1.53071,-1.47312,-1.41554,-1.35795,-1.30036,-1.24277,-1.18518,-1.1276,-1.07001,-1.01242,-0.954833
52.4381,0.989628,0.0483269,5,47,0,-49.3258,1.92727,0.0138256,0.00537283,84.5814,0.00819503,-1.99346,-1.93609,-1.87873,-1.82136,-1.764,-1.70663,-1.64926,-1.5919,-1.53453,-1.47717,-1.4198,-1.36244,-1.30507,-1.24771,-1.19034,-1.13298,-1.07561,-1.01825,-0.960882,-1.99346,-1.93609,-1.87873,-1.82136,-1.764,-1.70663,-1.64926,-1.5919,-1.53453,-1.47717,-1.4198,-1.36244,-1.30507,-1.24771,-1.19034,-1.13298,-1.07561,-1.01825,-0.960882
52.6789,0.98113,0.0483269,5,35,0,-50.9198,1.92825,0.0139324,0.00471966,84.7724,0.00817657,-1.99091,-1.93367,-1.87644,-1.8192,-1.76196,-1.70473,-1.64749,-1.59026,-1.53302,-1.47578,-1.41855,-1.36131,-1.30408,-1.24684,-1.1896,-1.13237,-1.07513,-1.0179,-0.960661,-1.99091,-1.93367,-1.87644,-1.8192,-1.76196,-1.70473,-1.64749,-1.59026,-1.53302,-1.47578,-1.41855,-1.36131,-1.30408,-1.24684,-1.1896,-1.13237,-1.07513,-1.0179,-0.960661
53.2347,0.999953,0.0483269,6,63,0,-52.0142,1.9253,0.0136876,0.00515921,84.1977,0.00823238,-1.99306,-1.93543,-1.8778,-1.82018,-1.76255,-1.70492,-1.6473,-1.58967,-1.53204,-1.47442,-1.41679,-1.35916,-1.30154,-1.24391,-1.18628,-1.12866,-1.07103,-1.0134,-0.955777,-1.99306,-1.93543,-1.8778,-1.82018,-1.76255,-1.70492,-1.6473,-1.58967,-1.53204,-1.47442,-1.41679,-1.35916,-1.30154,-1.24391,-1.18628,-1.12866,-1.07103,-1.0134,-0.955777
53.6018,0.994909,0.0483269,6,63,0,-52.7889,1.92668,0.0138134,0.00510112,84.4659,0.00820623,-1.99121,-1.93376,-1.87632,-1.81888,-1.76143,-1.70399,-1.64655,-1.5891,-1.53166,-1.47421,-1.41677,-1.35933,-1.30188,-1.24444,-1.187,-1.12955,-1.07211,-1.01467,-0.957222,-1.99121,-1.93376,-1.87632,-1.81888,-1.76143,-1.70399,-1.64655,-1.5891,-1.53166,-1.47421,-1.41677,-1.35933,-1.30188,-1.24444,-1.187,-1.12955,-1.07211,-1.01467,-0.957222
53.8935,0.672911,0.0483269,4,19,0,-50.7752,1.92664,0.0137948,0.00515087,84.4578,0.00820702,-1.99233,-1.93489,-1.87744,-1.81999,-1.76254,-1.70509,-1.64764,-1.59019,-1.53274,-1.47529,-1.41784,-1.36039,-1.30295,-1.2455,-1.18805,-1.1306,-1.07315,-1.0157,-0.95825,-1.99233,-1.93489,-1.87744,-1.81999,-1.76254,-1.70509,-1.64764,-1.59019,-1.53274,-1.47529,-1.41784,-1.36039,-1.30295,-1.2455,-1.18805,-1.1306,-1.07315,-1.0157,-0.95825
53.4861,0.939746,0.0483269,4,19,0,-53.3875,1.9269,0.0138055,0.00519471,84.5094,0.00820201,-1.99296,-1.93554,-1.87813,-1.82071,-1.7633,-1.70589,-1.64847,-1.59106,-1.53364,-1.47623,-1.41882,-1.3614,-1.30399,-1.24657,-1.18916,-1.13175,-1.07433,-1.01692,-0.959503,-1.99296,-1.93554,-1.87813,-1.82071,-1.7633,-1.70589,-1.64847,-1.59106,-1.53364,-1.47623,-1.41882,-1.3614,-1.30399,-1.24657,-1.18916,-1.13175,-1.07433,-1.01692,-0.959503
52.8768,0.97143,0.0483269,5,39,0,-52.2617,1.9254,0.0137055,0.00533489,84.2179,0.0082304,-1.9923,-1.93469,-1.87708,-1.81946,-1.76185,-1.70424,-1.64663,-1.58901,-1.5314,-1.47379,-1.41618,-1.35856,-1.30095,-1.24334,-1.18572,-1.12811,-1.0705,-1.01289,-0.955273,-1.9923,-1.93469,-1.87708,-1.81946,-1.76185,-1.70424,-1.64663,-1.58901,-1.5314,-1.47379,-1.41618,-1.35856,-1.30095,-1.24334,-1.18572,-1.12811,-1.0705,-1.01289,-0.955273
51.5453,0.917141,0.0483269,5,63,0,-48.2902,1.9249,0.0136181,0.00579909,84.1194,0.00824004,-1.99601,-1.93833,-1.88065,-1.82297,-1.76529,-1.70761,-1.64993,-1.59225,-1.53457,-1.47689,-1.41921,-1.36153,-1.30385,-1.24617,-1.18849,-1.13081,-1.07313,-1.01545,-0.957768,-1.99601,-1.93833,-1.88065,-1.82297,-1.76529,-1.70761,-1.64993,-1.59225,-1.53457,-1.47689,-1.41921,-1.36153,-1.30385,-1.24617,-1.18849,-1.13081,-1.07313,-1.01545,-0.957768
52.2677,0.988046,0.0483269,6,63,0,-51.2603,1.92894,0.0139982,0.00470933,84.9072,0.00816358,-1.98982,-1.93268,-1.87553,-1.81839,-1.76124,-1.7041,-1.64695,-1.58981,-1.53266,-1.47552,-1.41837,-1.36123,-1.30408,-1.24694,-1.18979,-1.13265,-1.0755,-1.01836,-0.961213,-1.98982,-1.93268,-1.87553,-1.81839,-1.76124,-1.7041,-1.64695,-1.58981,-1.53266,-1.47552,-1.41837,-1.36123,-1.30408,-1.24694,-1.18979,-1.13265,-1.0755,-1.01836,-0.961213
51.0452,0.991288,0.0483269,6,63,0,-48.7202,1.931,0.0141887,0.00526887,85.3092,0.00812512,-1.98705,-1.93017,-1.8733,-1.81642,-1.75954,-1.70267,-1.64579,-1.58892,-1.53204,-1.47516,-1.41829,-1.36141,-1.30454,-1.24766,-1.19079,-1.13391,-1.07703,-1.02016,-0.963282,-1.98705,-1.93017,-1.8733,-1.81642,-1.75954,-1.70267,-1.64579,-1.58892,-1.53204,-1.47516,-1.41829,-1.36141,-1.30454,-1.24766,-1.19079,-1.13391,-1.07703,-1.02016,-0.963282
52.59,0.904993,0.0483269,6,63,0,-49.5408,1.92821,0.0139587,0.00495125,84.7637,0.0081774,-1.98879,-1.93155,-1.87431,-1.81707,-1.75982,-1.70258,-1.64534,-1.5881,-1.53086,-1.47362,-1.41637,-1.35913,-1.30189,-1.24465,-1.18741,-1.13016,-1.07292,-1.01568,-0.958439,-1.98879,-1.93155,-1.87431,-1.81707,-1.75982,-1.70258,-1.64534,-1.5881,-1.53086,-1.47362,-1.41637,-1.35913,-1.30189,-1.24465,-1.18741,-1.13016,-1.07292,-1.01568,-0.958439
52.9164,0.982343,0.0483269,5,35,0,-51.896,1.92694,0.0138477,0.00516949,84.5165,0.00820132,-1.9901,-1.93269,-1.87528,-1.81787,-1.76046,-1.70305,-1.64564,-1.58823,-1.53082,-1.47341,-1.41601,-1.3586,-1.30119,-1.24378,-1.18637,-1.12896,-1.07155,-1.01414,-0.956731,-1.9901,-1.93269,-1.87528,-1.81787,-1.76046,-1.70305,-1.64564,-1.58823,-1.53082,-1.47341,-1.41601,-1.3586,-1.30119,-1.24378,-1.18637,-1.12896,-1.07155,-1.01414,-0.956731
53.1283,0.997691,0.0483269,5,47,0,-51.3928,1.92655,0.0138096,0.00536149,84.4404,0.00820872,-1.99079,-1.93333,-1.87587,-1.81841,-1.76095,-1.70348,-1.64602,-1.58856,-1.5311,-1.47364,-1.41618,-1.35872,-1.30126,-1.2438,-1.18634,-1.12887,-1.07141,-1.01395,-0.956491,-1.99079,-1.93333,-1.87587,-1.81841,-1.76095,-1.70348,-1.64602,-1.58856,-1.5311,-1.47364,-1.41618,-1.35872,-1.30126,-1.2438,-1.18634,-1.12887,-1.07141,-1.01395,-0.956491
53.563,0.997788,0.0483269,5,39,0,-52.9814,1.92629,0.0137787,0.00523798,84.3899,0.00821363,-1.99166,-1.93416,-1.87667,-1.81917,-1.76168,-1.70418,-1.64669,-1.58919,-1.5317,-1.4742,-1.41671,-1.35921,-1.30171,-1.24422,-1.18672,-1.12923,-1.07173,-1.01424,-0.956743,-1.99166,-1.93416,-1.87667,-1.81917,-1.76168,-1.70418,-1.64669,-1.58919,-1.5317,-1.4742,-1.41671,-1.35921,-1.30171,-1.24422,-1.18672,-1.12923,-1.07173,-1.01424,-0.956743
53.3951,0.857462,0.0483269,5,55,0,-50.4213,1.927,0.0138123,0.00528057,84.5275,0.00820025,-1.99296,-1.93556,-1.87815,-1.82075,-1.76335,-1.70595,-1.64855,-1.59114,-1.53374,-1.47634,-1.41894,-1.36154,-1.30414,-1.24673,-1.18933,-1.13193,-1.07453,-1.01713,-0.959725,-1.99296,-1.93556,-1.87815,-1.82075,-1.76335,-1.70595,-1.64855,-1.59114,-1.53374,-1.47634,-1.41894,-1.36154,-1.30414,-1.24673,-1.18933,-1.13193,-1.07453,-1.01713,-0.959725
52.5454,0.717624,0.0483269,1,3,0,-51.036,1.9266,0.0138216,0.00527594,84.4508,0.00820771,-1.9902,-1.93275,-1.87529,-1.81784,-1.76039,-1.70293,-1.64548,-1.58802,-1.53057,-1.47312,-1.41566,-1.35821,-1.30075,-1.2433,-1.18585,-1.12839,-1.07094,-1.01348,-0.95603,-1.9902,-1.93275,-1.87529,-1.81784,-1.76039,-1.70293,-1.64548,-1.58802,-1.53057,-1.47312,-1.41566,-1.35821,-1.30075,-1.2433,-1.18585,-1.12839,-1.07094,-1.01348,-0.95603
52.9154,0.993762,0.0483269,4,31,0,-51.4651,1.92783,0.0139257,0.00518917,84.6892,0.0081846,-1.98915,-1.93186,-1.87457,-1.81727,-1.75998,-1.70269,-1.6454,-1.58811,-1.53081,-1.47352,-1.41623,-1.35894,-1.30164,-1.24435,-1.18706,-1.12977,-1.07248,-1.01518,-0.957892,-1.98915,-1.93186,-1.87457,-1.81727,-1.75998,-1.70269,-1.6454,-1.58811,-1.53081,-1.47352,-1.41623,-1.35894,-1.30164,-1.24435,-1.18706,-1.12977,-1.07248,-1.01518,-0.957892
53.5019,1,0.0483269,1,1,0,-53.0642,1.92793,0.0139248,0.00518959,84.7089,0.0081827,-1.98975,-1.93247,-1.87519,-1.81791,-1.76063,-1.70336,-1.64608,-1.5888,-1.53152,-1.47424,-1.41696,-1.35968,-1.3024,-1.24512,-1.18785,-1.13057,-1.07329,-1.01601,-0.95873,-1.98975,-1.93247,-1.87519,-1.81791,-1.76063,-1.70336,-1.64608,-1.5888,-1.53152,-1.47424,-1.41696,-1.35968,-1.3024,-1.24512,-1.18785,-1.13057,-1.07329,-1.01601,-0.95873
53.4957,0.978825,0.0483269,5,47,0,-51.6483,1.92691,0.0138063,0.00521834,84.5108,0.00820188,-1.99294,-1.93553,-1.87811,-1.8207,-1.76329,-1.70587,-1.64846,-1.59105,-1.53364,-1.47622,-1.41881,-1.3614,-1.30398,-1.24657,-1.18916,-1.13174,-1.07433,-1.01692,-0.959504,-1.99294,-1.93553,-1.87811,-1.8207,-1.76329,-1.70587,-1.64846,-1.59105,-1.53364,-1.47622,-1.41881,-1.3614,-1.30398,-1.24657,-1.18916,-1.13174,-1.07433,-1.01692,-0.959504
53.8198,0.995433,0.0483269,4,27,0,-53.0783,1.92679,0.0138049,0.00507689,84.4868,0.00820421,-1.99239,-1.93496,-1.87753,-1.8201,-1.76267,-1.70524,-1.64781,-1.59038,-1.53295,-1.47553,-1.4181,-1.36067,-1.30324,-1.24581,-1.18838,-1.13095,-1.07352,-1.01609,-0.95866,-1.99239,-1.93496,-1.87753,-1.8201,-1.76267,-1.70524,-1.64781,-1.59038,-1.53295,-1.47553,-1.4181,-1.36067,-1.30324,-1.24581,-1.18838,-1.13095,-1.07352,-1.01609,-0.95866
53.578,0.996692,0.0483269,5,39,0,-52.7564,1.92808,0.0139205,0.00539208,84.7379,0.00817989,-1.99084,-1.93358,-1.87632,-1.81906,-1.76181,-1.70455,-1.64729,-1.59003,-1.53277,-1.47551,-1.41825,-1.36099,-1.30373,-1.24647,-1.18921,-1.13195,-1.07469,-1.01744,-0.960176,-1.99084,-1.93358,-1.87632,-1.81906,-1.76181,-1.70455,-1.64729,-1.59003,-1.53277,-1.47551,-1.41825,-1.36099,-1.30373,-1.24647,-1.18921,-1.13195,-1.07469,-1.01744,-0.960176
53.4383,0.999469,0.0483269,5,31,0,-53.3379,1.92853,0.0139653,0.00537267,84.8261,0.00817139,-1.99,-1.9328,-1.8756,-1.8184,-1.7612,-1.704,-1.6468,-1.5896,-1.5324,-1.4752,-1.418,-1.36081,-1.30361,-1.24641,-1.18921,-1.13201,-1.07481,-1.01761,-0.960407,-1.99,-1.9328,-1.8756,-1.8184,-1.7612,-1.704,-1.6468,-1.5896,-1.5324,-1.4752,-1.418,-1.36081,-1.30361,-1.24641,-1.18921,-1.13201,-1.07481,-1.01761,-0.960407
53.4282,0.986071,0.0483269,6,127,0,-52.8448,1.92531,0.0136797,0.00524507,84.2005,0.0082321,-1.99371,-1.93609,-1.87847,-1.82084,-1.76322,-1.70559,-1.64797,-1.59034,-1.53272,-1.47509,-1.41747,-1.35984,-1.30222,-1.24459,-1.18697,-1.12934,-1.07172,-1.01409,-0.95647,-1.99371,-1.93609,-1.87847,-1.82084,-1.76322,-1.70559,-1.64797,-1.59034,-1.53272,-1.47509,-1.41747,-1.35984,-1.30222,-1.24459,-1.18697,-1.12934,-1.07172,-1.01409,-0.95647
53.1629,0.933395,0.0483269,6,63,0,-52.3846,1.92567,0.013714,0.00564941,84.269,0.00822541,-1.99308,-1.9355,-1.87793,-1.82035,-1.76277,-1.70519,-1.64761,-1.59004,-1.53246,-1.47488,-1.4173,-1.35972,-1.30215,-1.24457,-1.18699,-1.12941,-1.07183,-1.01426,-0.956679,-1.99308,-1.9355,-1.87793,-1.82035,-1.76277,-1.70519,-1.64761,-1.59004,-1.53246,-1.47488,-1.4173,-1.35972,-1.30215,-1.24457,-1.18699,-1.12941,-1.07183,-1.01426,-0.956679
