# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 23:20:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_data_3.json
# init = 2 (Default)
# random
#   seed = 3707388693 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220701_r4_MG1655_calibration/stan/exponential_growth_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19
53.6782,0.866091,0.050307,4,31,0,-51.9757,1.92745,0.0138603,0.00536369,84.615,0.00819178,-1.99186,-1.93451,-1.87717,-1.81983,-1.76249,-1.70514,-1.6478,-1.59046,-1.53312,-1.47577,-1.41843,-1.36109,-1.30375,-1.2464,-1.18906,-1.13172,-1.07438,-1.01703,-0.959692,-1.99186,-1.93451,-1.87717,-1.81983,-1.76249,-1.70514,-1.6478,-1.59046,-1.53312,-1.47577,-1.41843,-1.36109,-1.30375,-1.2464,-1.18906,-1.13172,-1.07438,-1.01703,-0.959692
53.6207,0.939915,0.050307,5,47,0,-52.7727,1.92659,0.0138046,0.00511129,84.4478,0.008208,-1.99136,-1.9339,-1.87644,-1.81899,-1.76153,-1.70408,-1.64662,-1.58917,-1.53171,-1.47425,-1.4168,-1.35934,-1.30189,-1.24443,-1.18697,-1.12952,-1.07206,-1.01461,-0.957149,-1.99136,-1.9339,-1.87644,-1.81899,-1.76153,-1.70408,-1.64662,-1.58917,-1.53171,-1.47425,-1.4168,-1.35934,-1.30189,-1.24443,-1.18697,-1.12952,-1.07206,-1.01461,-0.957149
52.0669,0.826201,0.050307,5,51,0,-51.4158,1.92682,0.0138437,0.00562046,84.4928,0.00820362,-1.98975,-1.93232,-1.8749,-1.81747,-1.76005,-1.70262,-1.6452,-1.58777,-1.53035,-1.47292,-1.4155,-1.35807,-1.30064,-1.24322,-1.18579,-1.12837,-1.07094,-1.01352,-0.956093,-1.98975,-1.93232,-1.8749,-1.81747,-1.76005,-1.70262,-1.6452,-1.58777,-1.53035,-1.47292,-1.4155,-1.35807,-1.30064,-1.24322,-1.18579,-1.12837,-1.07094,-1.01352,-0.956093
53.8646,0.963674,0.050307,5,47,0,-50.4593,1.92727,0.0138491,0.00515006,84.5811,0.00819506,-1.99175,-1.93438,-1.87702,-1.81965,-1.76229,-1.70492,-1.64756,-1.59019,-1.53283,-1.47546,-1.41809,-1.36073,-1.30336,-1.246,-1.18863,-1.13127,-1.0739,-1.01654,-0.959171,-1.99175,-1.93438,-1.87702,-1.81965,-1.76229,-1.70492,-1.64756,-1.59019,-1.53283,-1.47546,-1.41809,-1.36073,-1.30336,-1.246,-1.18863,-1.13127,-1.0739,-1.01654,-0.959171
53.7518,0.99881,0.050307,5,51,0,-53.5693,1.92668,0.0137948,0.00539463,84.4661,0.00820622,-1.99256,-1.93512,-1.87767,-1.82023,-1.76279,-1.70534,-1.6479,-1.59046,-1.53301,-1.47557,-1.41813,-1.36068,-1.30324,-1.2458,-1.18835,-1.13091,-1.07347,-1.01602,-0.958579,-1.99256,-1.93512,-1.87767,-1.82023,-1.76279,-1.70534,-1.6479,-1.59046,-1.53301,-1.47557,-1.41813,-1.36068,-1.30324,-1.2458,-1.18835,-1.13091,-1.07347,-1.01602,-0.958579
52.9079,0.885493,0.050307,5,39,0,-51.6017,1.92596,0.0137219,0.00566398,84.3254,0.00821991,-1.99404,-1.9365,-1.87896,-1.82142,-1.76388,-1.70634,-1.6488,-1.59126,-1.53372,-1.47618,-1.41864,-1.36111,-1.30357,-1.24603,-1.18849,-1.13095,-1.07341,-1.01587,-0.95833,-1.99404,-1.9365,-1.87896,-1.82142,-1.76388,-1.70634,-1.6488,-1.59126,-1.53372,-1.47618,-1.41864,-1.36111,-1.30357,-1.24603,-1.18849,-1.13095,-1.07341,-1.01587,-0.95833
53.1977,0.932096,0.050307,3,7,0,-52.4424,1.92571,0.0137197,0.00562767,84.2773,0.0082246,-1.99289,-1.93532,-1.87775,-1.82017,-1.7626,-1.70503,-1.64746,-1.58988,-1.53231,-1.47474,-1.41717,-1.3596,-1.30202,-1.24445,-1.18688,-1.12931,-1.07173,-1.01416,-0.95659,-1.99289,-1.93532,-1.87775,-1.82017,-1.7626,-1.70503,-1.64746,-1.58988,-1.53231,-1.47474,-1.41717,-1.3596,-1.30202,-1.24445,-1.18688,-1.12931,-1.07173,-1.01416,-0.95659
53.5587,0.989451,0.050307,6,63,0,-52.7391,1.92564,0.0137113,0.00533007,84.2631,0.00822599,-1.99311,-1.93553,-1.87795,-1.82037,-1.76279,-1.7052,-1.64762,-1.59004,-1.53246,-1.47488,-1.41729,-1.35971,-1.30213,-1.24455,-1.18697,-1.12938,-1.0718,-1.01422,-0.956639,-1.99311,-1.93553,-1.87795,-1.82037,-1.76279,-1.7052,-1.64762,-1.59004,-1.53246,-1.47488,-1.41729,-1.35971,-1.30213,-1.24455,-1.18697,-1.12938,-1.0718,-1.01422,-0.956639
52.7355,0.962522,0.050307,6,63,0,-52.1523,1.92645,0.0137909,0.00466344,84.4205,0.00821065,-1.9916,-1.93413,-1.87665,-1.81918,-1.76171,-1.70423,-1.64676,-1.58928,-1.53181,-1.47433,-1.41686,-1.35938,-1.30191,-1.24443,-1.18696,-1.12949,-1.07201,-1.01454,-0.957061,-1.9916,-1.93413,-1.87665,-1.81918,-1.76171,-1.70423,-1.64676,-1.58928,-1.53181,-1.47433,-1.41686,-1.35938,-1.30191,-1.24443,-1.18696,-1.12949,-1.07201,-1.01454,-0.957061
52.1755,0.99846,0.050307,6,63,0,-51.6786,1.92778,0.0138954,0.00449771,84.6791,0.00818557,-1.99106,-1.93376,-1.87646,-1.81916,-1.76186,-1.70457,-1.64727,-1.58997,-1.53267,-1.47537,-1.41807,-1.36077,-1.30347,-1.24617,-1.18887,-1.13157,-1.07428,-1.01698,-0.959678,-1.99106,-1.93376,-1.87646,-1.81916,-1.76186,-1.70457,-1.64727,-1.58997,-1.53267,-1.47537,-1.41807,-1.36077,-1.30347,-1.24617,-1.18887,-1.13157,-1.07428,-1.01698,-0.959678
53.0846,0.985878,0.050307,6,127,0,-51.0173,1.92486,0.013643,0.0052593,84.1119,0.00824078,-1.99398,-1.93629,-1.87861,-1.82092,-1.76324,-1.70555,-1.64787,-1.59018,-1.5325,-1.47481,-1.41712,-1.35944,-1.30175,-1.24407,-1.18638,-1.1287,-1.07101,-1.01333,-0.955641,-1.99398,-1.93629,-1.87861,-1.82092,-1.76324,-1.70555,-1.64787,-1.59018,-1.5325,-1.47481,-1.41712,-1.35944,-1.30175,-1.24407,-1.18638,-1.1287,-1.07101,-1.01333,-0.955641
53.1464,0.981254,0.050307,6,63,0,-52.0811,1.92521,0.0136596,0.00520234,84.1801,0.00823409,-1.99463,-1.93699,-1.87935,-1.82171,-1.76407,-1.70644,-1.6488,-1.59116,-1.53352,-1.47588,-1.41824,-1.3606,-1.30297,-1.24533,-1.18769,-1.13005,-1.07241,-1.01477,-0.957134,-1.99463,-1.93699,-1.87935,-1.82171,-1.76407,-1.70644,-1.6488,-1.59116,-1.53352,-1.47588,-1.41824,-1.3606,-1.30297,-1.24533,-1.18769,-1.13005,-1.07241,-1.01477,-0.957134
52.2443,0.540441,0.050307,4,27,0,-47.499,1.92431,0.0135916,0.00492003,84.0066,0.00825111,-1.99487,-1.93711,-1.87935,-1.82159,-1.76384,-1.70608,-1.64832,-1.59056,-1.5328,-1.47505,-1.41729,-1.35953,-1.30177,-1.24402,-1.18626,-1.1285,-1.07074,-1.01299,-0.955227,-1.99487,-1.93711,-1.87935,-1.82159,-1.76384,-1.70608,-1.64832,-1.59056,-1.5328,-1.47505,-1.41729,-1.35953,-1.30177,-1.24402,-1.18626,-1.1285,-1.07074,-1.01299,-0.955227
52.4958,0.861176,0.050307,6,63,0,-49.9892,1.92523,0.0136506,0.0051933,84.1843,0.00823369,-1.9954,-1.93777,-1.88013,-1.82249,-1.76486,-1.70722,-1.64959,-1.59195,-1.53432,-1.47668,-1.41904,-1.36141,-1.30377,-1.24614,-1.1885,-1.13086,-1.07323,-1.01559,-0.957957,-1.9954,-1.93777,-1.88013,-1.82249,-1.76486,-1.70722,-1.64959,-1.59195,-1.53432,-1.47668,-1.41904,-1.36141,-1.30377,-1.24614,-1.1885,-1.13086,-1.07323,-1.01559,-0.957957
49.9767,0.988763,0.050307,6,95,0,-49.1229,1.93036,0.014117,0.00620087,85.1853,0.00813694,-1.98882,-1.93186,-1.8749,-1.81794,-1.76098,-1.70402,-1.64707,-1.59011,-1.53315,-1.47619,-1.41923,-1.36227,-1.30531,-1.24836,-1.1914,-1.13444,-1.07748,-1.02052,-0.963563,-1.98882,-1.93186,-1.8749,-1.81794,-1.76098,-1.70402,-1.64707,-1.59011,-1.53315,-1.47619,-1.41923,-1.36227,-1.30531,-1.24836,-1.1914,-1.13444,-1.07748,-1.02052,-0.963563
53.322,0.990449,0.050307,6,63,0,-49.7354,1.92878,0.013991,0.00531345,84.8741,0.00816677,-1.98945,-1.93228,-1.87511,-1.81795,-1.76078,-1.70361,-1.64644,-1.58928,-1.53211,-1.47494,-1.41778,-1.36061,-1.30344,-1.24627,-1.18911,-1.13194,-1.07477,-1.0176,-0.960436,-1.98945,-1.93228,-1.87511,-1.81795,-1.76078,-1.70361,-1.64644,-1.58928,-1.53211,-1.47494,-1.41778,-1.36061,-1.30344,-1.24627,-1.18911,-1.13194,-1.07477,-1.0176,-0.960436
53.1176,0.944751,0.050307,2,7,0,-52.9598,1.92875,0.0139978,0.00531559,84.8686,0.0081673,-1.98882,-1.93165,-1.87447,-1.8173,-1.76013,-1.70296,-1.64579,-1.58862,-1.53145,-1.47428,-1.41711,-1.35993,-1.30276,-1.24559,-1.18842,-1.13125,-1.07408,-1.01691,-0.959737,-1.98882,-1.93165,-1.87447,-1.8173,-1.76013,-1.70296,-1.64579,-1.58862,-1.53145,-1.47428,-1.41711,-1.35993,-1.30276,-1.24559,-1.18842,-1.13125,-1.07408,-1.01691,-0.959737
52.9527,0.92487,0.050307,2,3,0,-52.5662,1.92887,0.0139835,0.00532349,84.8921,0.00816504,-1.99047,-1.93331,-1.87616,-1.819,-1.76185,-1.70469,-1.64754,-1.59038,-1.53323,-1.47607,-1.41892,-1.36176,-1.30461,-1.24745,-1.1903,-1.13314,-1.07599,-1.01883,-0.961675,-1.99047,-1.93331,-1.87616,-1.819,-1.76185,-1.70469,-1.64754,-1.59038,-1.53323,-1.47607,-1.41892,-1.36176,-1.30461,-1.24745,-1.1903,-1.13314,-1.07599,-1.01883,-0.961675
53.3825,0.726257,0.050307,2,3,0,-50.8509,1.92868,0.0139833,0.0052871,84.8562,0.00816849,-1.98952,-1.93234,-1.87517,-1.81799,-1.76081,-1.70363,-1.64645,-1.58927,-1.53209,-1.47491,-1.41773,-1.36055,-1.30337,-1.24619,-1.18901,-1.13183,-1.07465,-1.01747,-0.960294,-1.98952,-1.93234,-1.87517,-1.81799,-1.76081,-1.70363,-1.64645,-1.58927,-1.53209,-1.47491,-1.41773,-1.36055,-1.30337,-1.24619,-1.18901,-1.13183,-1.07465,-1.01747,-0.960294
51.922,0.76134,0.050307,5,43,0,-50.8927,1.92571,0.0136839,0.00529934,84.2772,0.00822461,-1.9955,-1.93793,-1.88035,-1.82278,-1.76521,-1.70764,-1.65006,-1.59249,-1.53492,-1.47735,-1.41977,-1.3622,-1.30463,-1.24706,-1.18949,-1.13191,-1.07434,-1.01677,-0.959196,-1.9955,-1.93793,-1.88035,-1.82278,-1.76521,-1.70764,-1.65006,-1.59249,-1.53492,-1.47735,-1.41977,-1.3622,-1.30463,-1.24706,-1.18949,-1.13191,-1.07434,-1.01677,-0.959196
51.6293,0.90676,0.050307,5,39,0,-48.7496,1.92547,0.0136714,0.00595361,84.2306,0.00822916,-1.99514,-1.93754,-1.87993,-1.82233,-1.76473,-1.70712,-1.64952,-1.59191,-1.53431,-1.47671,-1.4191,-1.3615,-1.30389,-1.24629,-1.18868,-1.13108,-1.07348,-1.01587,-0.958268,-1.99514,-1.93754,-1.87993,-1.82233,-1.76473,-1.70712,-1.64952,-1.59191,-1.53431,-1.47671,-1.4191,-1.3615,-1.30389,-1.24629,-1.18868,-1.13108,-1.07348,-1.01587,-0.958268
49.4351,0.879473,0.050307,4,23,0,-48.7432,1.92383,0.0135823,0.0060198,83.914,0.00826021,-1.99301,-1.93519,-1.87737,-1.81955,-1.76173,-1.70391,-1.64608,-1.58826,-1.53044,-1.47262,-1.4148,-1.35698,-1.29916,-1.24133,-1.18351,-1.12569,-1.06787,-1.01005,-0.952227,-1.99301,-1.93519,-1.87737,-1.81955,-1.76173,-1.70391,-1.64608,-1.58826,-1.53044,-1.47262,-1.4148,-1.35698,-1.29916,-1.24133,-1.18351,-1.12569,-1.06787,-1.01005,-0.952227
50.8307,0.969607,0.050307,4,23,0,-47.904,1.92459,0.0136486,0.00563406,84.0607,0.00824579,-1.99217,-1.93445,-1.87673,-1.81901,-1.76129,-1.70357,-1.64585,-1.58813,-1.53041,-1.47268,-1.41496,-1.35724,-1.29952,-1.2418,-1.18408,-1.12636,-1.06864,-1.01092,-0.9532,-1.99217,-1.93445,-1.87673,-1.81901,-1.76129,-1.70357,-1.64585,-1.58813,-1.53041,-1.47268,-1.41496,-1.35724,-1.29952,-1.2418,-1.18408,-1.12636,-1.06864,-1.01092,-0.9532
47.2909,0.744307,0.050307,2,7,0,-46.5125,1.92533,0.0136212,0.00567765,84.2039,0.00823177,-1.99809,-1.94047,-1.88285,-1.82523,-1.7676,-1.70998,-1.65236,-1.59474,-1.53711,-1.47949,-1.42187,-1.36425,-1.30662,-1.249,-1.19138,-1.13376,-1.07613,-1.01851,-0.96089,-1.99809,-1.94047,-1.88285,-1.82523,-1.7676,-1.70998,-1.65236,-1.59474,-1.53711,-1.47949,-1.42187,-1.36425,-1.30662,-1.249,-1.19138,-1.13376,-1.07613,-1.01851,-0.96089
52.165,0.955907,0.050307,7,127,0,-46.6433,1.9294,0.0140631,0.00510282,84.9953,0.00815512,-1.98756,-1.93048,-1.87339,-1.81631,-1.75922,-1.70214,-1.64505,-1.58796,-1.53088,-1.47379,-1.41671,-1.35962,-1.30253,-1.24545,-1.18836,-1.13128,-1.07419,-1.01711,-0.960019,-1.98756,-1.93048,-1.87339,-1.81631,-1.75922,-1.70214,-1.64505,-1.58796,-1.53088,-1.47379,-1.41671,-1.35962,-1.30253,-1.24545,-1.18836,-1.13128,-1.07419,-1.01711,-0.960019
53.3372,0.99748,0.050307,5,63,0,-50.9266,1.9268,0.0137963,0.0050016,84.4892,0.00820397,-1.99308,-1.93565,-1.87822,-1.8208,-1.76337,-1.70594,-1.64851,-1.59108,-1.53366,-1.47623,-1.4188,-1.36137,-1.30395,-1.24652,-1.18909,-1.13166,-1.07423,-1.01681,-0.959378,-1.99308,-1.93565,-1.87822,-1.8208,-1.76337,-1.70594,-1.64851,-1.59108,-1.53366,-1.47623,-1.4188,-1.36137,-1.30395,-1.24652,-1.18909,-1.13166,-1.07423,-1.01681,-0.959378
53.4797,0.992385,0.050307,5,63,0,-52.8608,1.92631,0.0137824,0.00521779,84.3939,0.00821324,-1.9915,-1.93401,-1.87652,-1.81903,-1.76153,-1.70404,-1.64655,-1.58906,-1.53156,-1.47407,-1.41658,-1.35908,-1.30159,-1.2441,-1.18661,-1.12911,-1.07162,-1.01413,-0.956636,-1.9915,-1.93401,-1.87652,-1.81903,-1.76153,-1.70404,-1.64655,-1.58906,-1.53156,-1.47407,-1.41658,-1.35908,-1.30159,-1.2441,-1.18661,-1.12911,-1.07162,-1.01413,-0.956636
51.3321,0.876136,0.050307,5,39,0,-50.5881,1.92379,0.0135649,0.00532754,83.9048,0.00826111,-1.99404,-1.93621,-1.87839,-1.82056,-1.76273,-1.7049,-1.64708,-1.58925,-1.53142,-1.47359,-1.41576,-1.35794,-1.30011,-1.24228,-1.18445,-1.12663,-1.0688,-1.01097,-0.953142,-1.99404,-1.93621,-1.87839,-1.82056,-1.76273,-1.7049,-1.64708,-1.58925,-1.53142,-1.47359,-1.41576,-1.35794,-1.30011,-1.24228,-1.18445,-1.12663,-1.0688,-1.01097,-0.953142
50.3061,0.86436,0.050307,6,63,0,-49.3779,1.92422,0.0136165,0.00516988,83.9885,0.00825288,-1.99255,-1.93478,-1.87701,-1.81924,-1.76147,-1.70369,-1.64592,-1.58815,-1.53038,-1.47261,-1.41484,-1.35707,-1.2993,-1.24153,-1.18376,-1.12599,-1.06822,-1.01045,-0.952682,-1.99255,-1.93478,-1.87701,-1.81924,-1.76147,-1.70369,-1.64592,-1.58815,-1.53038,-1.47261,-1.41484,-1.35707,-1.2993,-1.24153,-1.18376,-1.12599,-1.06822,-1.01045,-0.952682
51.9794,0.786547,0.050307,3,11,0,-47.8075,1.92398,0.0135493,0.00518081,83.9419,0.00825747,-1.99621,-1.93841,-1.8806,-1.8228,-1.765,-1.7072,-1.6494,-1.59159,-1.53379,-1.47599,-1.41819,-1.36038,-1.30258,-1.24478,-1.18698,-1.12918,-1.07137,-1.01357,-0.955769,-1.99621,-1.93841,-1.8806,-1.8228,-1.765,-1.7072,-1.6494,-1.59159,-1.53379,-1.47599,-1.41819,-1.36038,-1.30258,-1.24478,-1.18698,-1.12918,-1.07137,-1.01357,-0.955769
51.6634,0.912529,0.050307,6,63,0,-50.7174,1.93006,0.0140972,0.00491736,85.1246,0.00814273,-1.9886,-1.9316,-1.8746,-1.8176,-1.7606,-1.7036,-1.64661,-1.58961,-1.53261,-1.47561,-1.41861,-1.36161,-1.30461,-1.24761,-1.19061,-1.13361,-1.07661,-1.01962,-0.962616,-1.9886,-1.9316,-1.8746,-1.8176,-1.7606,-1.7036,-1.64661,-1.58961,-1.53261,-1.47561,-1.41861,-1.36161,-1.30461,-1.24761,-1.19061,-1.13361,-1.07661,-1.01962,-0.962616
51.6375,0.96124,0.050307,2,7,0,-51.2858,1.92992,0.0141035,0.0049102,85.0972,0.00814535,-1.98742,-1.9304,-1.87338,-1.81637,-1.75935,-1.70233,-1.64531,-1.5883,-1.53128,-1.47426,-1.41724,-1.36023,-1.30321,-1.24619,-1.18917,-1.13216,-1.07514,-1.01812,-0.961103,-1.98742,-1.9304,-1.87338,-1.81637,-1.75935,-1.70233,-1.64531,-1.5883,-1.53128,-1.47426,-1.41724,-1.36023,-1.30321,-1.24619,-1.18917,-1.13216,-1.07514,-1.01812,-0.961103
52.8093,0.923309,0.050307,6,63,0,-49.2961,1.92946,0.0140529,0.00529038,85.0076,0.00815395,-1.98861,-1.93154,-1.87446,-1.81738,-1.7603,-1.70323,-1.64615,-1.58907,-1.53199,-1.47492,-1.41784,-1.36076,-1.30368,-1.24661,-1.18953,-1.13245,-1.07537,-1.0183,-0.961218,-1.98861,-1.93154,-1.87446,-1.81738,-1.7603,-1.70323,-1.64615,-1.58907,-1.53199,-1.47492,-1.41784,-1.36076,-1.30368,-1.24661,-1.18953,-1.13245,-1.07537,-1.0183,-0.961218
53.6763,0.980843,0.050307,6,63,0,-52.5869,1.9278,0.0139019,0.00543717,84.6838,0.00818512,-1.99072,-1.93342,-1.87612,-1.81883,-1.76153,-1.70424,-1.64694,-1.58964,-1.53235,-1.47505,-1.41776,-1.36046,-1.30316,-1.24587,-1.18857,-1.13128,-1.07398,-1.01669,-0.95939,-1.99072,-1.93342,-1.87612,-1.81883,-1.76153,-1.70424,-1.64694,-1.58964,-1.53235,-1.47505,-1.41776,-1.36046,-1.30316,-1.24587,-1.18857,-1.13128,-1.07398,-1.01669,-0.95939
53.8009,0.977505,0.050307,5,51,0,-50.976,1.92674,0.0138012,0.00537674,84.477,0.00820516,-1.99239,-1.93496,-1.87752,-1.82008,-1.76265,-1.70521,-1.64778,-1.59034,-1.5329,-1.47547,-1.41803,-1.3606,-1.30316,-1.24572,-1.18829,-1.13085,-1.07341,-1.01598,-0.958542,-1.99239,-1.93496,-1.87752,-1.82008,-1.76265,-1.70521,-1.64778,-1.59034,-1.5329,-1.47547,-1.41803,-1.3606,-1.30316,-1.24572,-1.18829,-1.13085,-1.07341,-1.01598,-0.958542
51.8948,0.981877,0.050307,5,47,0,-50.5603,1.92928,0.0140356,0.00595284,84.9724,0.00815732,-1.98891,-1.93181,-1.87471,-1.8176,-1.7605,-1.7034,-1.6463,-1.5892,-1.5321,-1.475,-1.4179,-1.36079,-1.30369,-1.24659,-1.18949,-1.13239,-1.07529,-1.01819,-0.961086,-1.98891,-1.93181,-1.87471,-1.8176,-1.7605,-1.7034,-1.6463,-1.5892,-1.5321,-1.475,-1.4179,-1.36079,-1.30369,-1.24659,-1.18949,-1.13239,-1.07529,-1.01819,-0.961086
53.2422,0.965838,0.050307,6,127,0,-49.4137,1.92564,0.0136982,0.00549292,84.2642,0.00822588,-1.9941,-1.93652,-1.87894,-1.82136,-1.76377,-1.70619,-1.64861,-1.59103,-1.53345,-1.47587,-1.41829,-1.36071,-1.30312,-1.24554,-1.18796,-1.13038,-1.0728,-1.01522,-0.957638,-1.9941,-1.93652,-1.87894,-1.82136,-1.76377,-1.70619,-1.64861,-1.59103,-1.53345,-1.47587,-1.41829,-1.36071,-1.30312,-1.24554,-1.18796,-1.13038,-1.0728,-1.01522,-0.957638
52.7414,0.893497,0.050307,5,55,0,-50.2589,1.92759,0.0139043,0.00495888,84.6431,0.00818905,-1.98945,-1.93212,-1.8748,-1.81748,-1.76015,-1.70283,-1.64551,-1.58818,-1.53086,-1.47354,-1.41621,-1.35889,-1.30157,-1.24424,-1.18692,-1.12959,-1.07227,-1.01495,-0.957625,-1.98945,-1.93212,-1.8748,-1.81748,-1.76015,-1.70283,-1.64551,-1.58818,-1.53086,-1.47354,-1.41621,-1.35889,-1.30157,-1.24424,-1.18692,-1.12959,-1.07227,-1.01495,-0.957625
51.5905,0.885862,0.050307,4,19,0,-50.7624,1.92816,0.0139036,0.0049207,84.7544,0.0081783,-1.9925,-1.93525,-1.878,-1.82075,-1.7635,-1.70626,-1.64901,-1.59176,-1.53451,-1.47726,-1.42002,-1.36277,-1.30552,-1.24827,-1.19102,-1.13378,-1.07653,-1.01928,-0.962031,-1.9925,-1.93525,-1.878,-1.82075,-1.7635,-1.70626,-1.64901,-1.59176,-1.53451,-1.47726,-1.42002,-1.36277,-1.30552,-1.24827,-1.19102,-1.13378,-1.07653,-1.01928,-0.962031
51.4855,0.989581,0.050307,3,15,0,-50.8139,1.9277,0.0139232,0.00486877,84.6638,0.00818705,-1.98864,-1.93133,-1.87402,-1.81671,-1.7594,-1.7021,-1.64479,-1.58748,-1.53017,-1.47286,-1.41555,-1.35824,-1.30093,-1.24362,-1.18631,-1.129,-1.07169,-1.01438,-0.957074,-1.98864,-1.93133,-1.87402,-1.81671,-1.7594,-1.7021,-1.64479,-1.58748,-1.53017,-1.47286,-1.41555,-1.35824,-1.30093,-1.24362,-1.18631,-1.129,-1.07169,-1.01438,-0.957074
51.2,0.969426,0.050307,6,63,0,-49.1255,1.92366,0.0135475,0.00501243,83.8797,0.00826359,-1.99463,-1.93679,-1.87894,-1.8211,-1.76325,-1.70541,-1.64756,-1.58972,-1.53187,-1.47403,-1.41618,-1.35834,-1.30049,-1.24265,-1.1848,-1.12696,-1.06911,-1.01127,-0.953421,-1.99463,-1.93679,-1.87894,-1.8211,-1.76325,-1.70541,-1.64756,-1.58972,-1.53187,-1.47403,-1.41618,-1.35834,-1.30049,-1.24265,-1.1848,-1.12696,-1.06911,-1.01127,-0.953421
51.7708,0.989932,0.050307,6,63,0,-50.126,1.92964,0.0140627,0.00476319,85.0441,0.00815044,-1.98889,-1.93184,-1.87479,-1.81774,-1.76068,-1.70363,-1.64658,-1.58952,-1.53247,-1.47542,-1.41836,-1.36131,-1.30426,-1.2472,-1.19015,-1.1331,-1.07604,-1.01899,-0.961939,-1.98889,-1.93184,-1.87479,-1.81774,-1.76068,-1.70363,-1.64658,-1.58952,-1.53247,-1.47542,-1.41836,-1.36131,-1.30426,-1.2472,-1.19015,-1.1331,-1.07604,-1.01899,-0.961939
50.3373,0.706503,0.050307,2,7,0,-49.662,1.92927,0.0140633,0.00476057,84.9714,0.00815741,-1.98691,-1.92981,-1.87271,-1.8156,-1.7585,-1.7014,-1.6443,-1.5872,-1.5301,-1.47299,-1.41589,-1.35879,-1.30169,-1.24459,-1.18748,-1.13038,-1.07328,-1.01618,-0.959076,-1.98691,-1.92981,-1.87271,-1.8156,-1.7585,-1.7014,-1.6443,-1.5872,-1.5301,-1.47299,-1.41589,-1.35879,-1.30169,-1.24459,-1.18748,-1.13038,-1.07328,-1.01618,-0.959076
52.7958,0.931391,0.050307,6,63,0,-49.1403,1.92713,0.0138408,0.00459556,84.554,0.00819769,-1.99161,-1.93423,-1.87685,-1.81946,-1.76208,-1.7047,-1.64731,-1.58993,-1.53254,-1.47516,-1.41778,-1.36039,-1.30301,-1.24563,-1.18824,-1.13086,-1.07347,-1.01609,-0.958706,-1.99161,-1.93423,-1.87685,-1.81946,-1.76208,-1.7047,-1.64731,-1.58993,-1.53254,-1.47516,-1.41778,-1.36039,-1.30301,-1.24563,-1.18824,-1.13086,-1.07347,-1.01609,-0.958706
53.6839,0.751173,0.050307,6,71,0,-51.2226,1.92634,0.0137721,0.00546678,84.3993,0.00821271,-1.99239,-1.9349,-1.87741,-1.81993,-1.76244,-1.70495,-1.64746,-1.58997,-1.53248,-1.47499,-1.4175,-1.36001,-1.30252,-1.24504,-1.18755,-1.13006,-1.07257,-1.01508,-0.957591,-1.99239,-1.9349,-1.87741,-1.81993,-1.76244,-1.70495,-1.64746,-1.58997,-1.53248,-1.47499,-1.4175,-1.36001,-1.30252,-1.24504,-1.18755,-1.13006,-1.07257,-1.01508,-0.957591
