# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 22:52:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_data_2.json
# init = 2 (Default)
# random
#   seed = 3705727076 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_th.20,y_th.21,y_th.22,y_th.23,y_th.24,y_th.25,y_th.26,y_th.27,y_th.28,y_th.29,y_th.30,y_th.31,y_th.32,y_th.33,y_th.34,y_th.35,y_th.36,y_th.37,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19,y_ppc.20,y_ppc.21,y_ppc.22,y_ppc.23,y_ppc.24,y_ppc.25,y_ppc.26,y_ppc.27,y_ppc.28,y_ppc.29,y_ppc.30,y_ppc.31,y_ppc.32,y_ppc.33,y_ppc.34,y_ppc.35,y_ppc.36,y_ppc.37
-54.9263,0.93835,0.13885,2,3,0,55.0118,1.93111,0.00878873,0.012901,85.3316,0.00812298,-4.05872,-4.00186,-3.945,-3.88814,-3.83128,-3.77442,-3.71756,-3.6607,-3.60384,-3.54698,-3.49012,-3.43325,-3.37639,-3.31953,-3.26267,-3.20581,-3.14895,-3.09209,-3.03523,-2.97837,-2.92151,-2.86465,-2.80778,-2.75092,-2.69406,-2.6372,-2.58034,-2.52348,-2.46662,-2.40976,-2.3529,-2.29604,-2.23918,-2.18232,-2.12545,-2.06859,-2.01173,-4.05872,-4.00186,-3.945,-3.88814,-3.83128,-3.77442,-3.71756,-3.6607,-3.60384,-3.54698,-3.49012,-3.43325,-3.37639,-3.31953,-3.26267,-3.20581,-3.14895,-3.09209,-3.03523,-2.97837,-2.92151,-2.86465,-2.80778,-2.75092,-2.69406,-2.6372,-2.58034,-2.52348,-2.46662,-2.40976,-2.3529,-2.29604,-2.23918,-2.18232,-2.12545,-2.06859,-2.01173
-53.3638,1,0.13885,3,7,0,55.2768,1.93148,0.00882003,0.012758,85.4044,0.00811606,-4.05574,-3.99893,-3.94212,-3.88531,-3.82849,-3.77168,-3.71487,-3.65806,-3.60124,-3.54443,-3.48762,-3.43081,-3.37399,-3.31718,-3.26037,-3.20356,-3.14675,-3.08993,-3.03312,-2.97631,-2.9195,-2.86268,-2.80587,-2.74906,-2.69225,-2.63543,-2.57862,-2.52181,-2.465,-2.40818,-2.35137,-2.29456,-2.23775,-2.18093,-2.12412,-2.06731,-2.0105,-4.05574,-3.99893,-3.94212,-3.88531,-3.82849,-3.77168,-3.71487,-3.65806,-3.60124,-3.54443,-3.48762,-3.43081,-3.37399,-3.31718,-3.26037,-3.20356,-3.14675,-3.08993,-3.03312,-2.97631,-2.9195,-2.86268,-2.80587,-2.74906,-2.69225,-2.63543,-2.57862,-2.52181,-2.465,-2.40818,-2.35137,-2.29456,-2.23775,-2.18093,-2.12412,-2.06731,-2.0105
-53.7234,1,0.13885,2,3,0,53.7391,1.93112,0.00881579,0.0127391,85.3328,0.00812287,-4.05566,-3.9988,-3.94194,-3.88508,-3.82822,-3.77136,-3.7145,-3.65764,-3.60078,-3.54392,-3.48706,-3.4302,-3.37334,-3.31648,-3.25962,-3.20276,-3.1459,-3.08904,-3.03218,-2.97532,-2.91846,-2.8616,-2.80474,-2.74788,-2.69102,-2.63416,-2.5773,-2.52044,-2.46358,-2.40672,-2.34986,-2.293,-2.23614,-2.17928,-2.12242,-2.06556,-2.0087,-4.05566,-3.9988,-3.94194,-3.88508,-3.82822,-3.77136,-3.7145,-3.65764,-3.60078,-3.54392,-3.48706,-3.4302,-3.37334,-3.31648,-3.25962,-3.20276,-3.1459,-3.08904,-3.03218,-2.97532,-2.91846,-2.8616,-2.80474,-2.74788,-2.69102,-2.63416,-2.5773,-2.52044,-2.46358,-2.40672,-2.34986,-2.293,-2.23614,-2.17928,-2.12242,-2.06556,-2.0087
-51.2569,0.862592,0.13885,4,15,0,55.3426,1.93732,0.00907496,0.0133855,86.5612,0.0080076,-4.03627,-3.98022,-3.92417,-3.86811,-3.81206,-3.75601,-3.69995,-3.6439,-3.58785,-3.53179,-3.47574,-3.41969,-3.36363,-3.30758,-3.25153,-3.19547,-3.13942,-3.08337,-3.02731,-2.97126,-2.91521,-2.85915,-2.8031,-2.74705,-2.691,-2.63494,-2.57889,-2.52284,-2.46678,-2.41073,-2.35468,-2.29862,-2.24257,-2.18652,-2.13046,-2.07441,-2.01836,-4.03627,-3.98022,-3.92417,-3.86811,-3.81206,-3.75601,-3.69995,-3.6439,-3.58785,-3.53179,-3.47574,-3.41969,-3.36363,-3.30758,-3.25153,-3.19547,-3.13942,-3.08337,-3.02731,-2.97126,-2.91521,-2.85915,-2.8031,-2.74705,-2.691,-2.63494,-2.57889,-2.52284,-2.46678,-2.41073,-2.35468,-2.29862,-2.24257,-2.18652,-2.13046,-2.07441,-2.01836
-52.2751,0.993212,0.13885,4,15,0,52.5454,1.93906,0.00908629,0.0132522,86.9072,0.00797572,-4.03767,-3.98184,-3.92601,-3.87018,-3.81435,-3.75852,-3.70269,-3.64686,-3.59103,-3.5352,-3.47937,-3.42354,-3.36771,-3.31188,-3.25605,-3.20022,-3.14439,-3.08856,-3.03273,-2.9769,-2.92107,-2.86524,-2.80941,-2.75358,-2.69775,-2.64192,-2.58609,-2.53026,-2.47443,-2.4186,-2.36277,-2.30694,-2.25111,-2.19528,-2.13945,-2.08362,-2.02779,-4.03767,-3.98184,-3.92601,-3.87018,-3.81435,-3.75852,-3.70269,-3.64686,-3.59103,-3.5352,-3.47937,-3.42354,-3.36771,-3.31188,-3.25605,-3.20022,-3.14439,-3.08856,-3.03273,-2.9769,-2.92107,-2.86524,-2.80941,-2.75358,-2.69775,-2.64192,-2.58609,-2.53026,-2.47443,-2.4186,-2.36277,-2.30694,-2.25111,-2.19528,-2.13945,-2.08362,-2.02779
-53.0666,0.935725,0.13885,2,3,0,53.2555,1.93776,0.00910315,0.013311,86.6481,0.00799957,-4.03384,-3.97784,-3.92184,-3.86585,-3.80985,-3.75385,-3.69786,-3.64186,-3.58586,-3.52986,-3.47387,-3.41787,-3.36187,-3.30588,-3.24988,-3.19388,-3.13789,-3.08189,-3.02589,-2.96989,-2.9139,-2.8579,-2.8019,-2.74591,-2.68991,-2.63391,-2.57792,-2.52192,-2.46592,-2.40992,-2.35393,-2.29793,-2.24193,-2.18594,-2.12994,-2.07394,-2.01795,-4.03384,-3.97784,-3.92184,-3.86585,-3.80985,-3.75385,-3.69786,-3.64186,-3.58586,-3.52986,-3.47387,-3.41787,-3.36187,-3.30588,-3.24988,-3.19388,-3.13789,-3.08189,-3.02589,-2.96989,-2.9139,-2.8579,-2.8019,-2.74591,-2.68991,-2.63391,-2.57792,-2.52192,-2.46592,-2.40992,-2.35393,-2.29793,-2.24193,-2.18594,-2.12994,-2.07394,-2.01795
-49.349,0.998429,0.13885,4,15,0,53.0679,1.93605,0.00900291,0.013094,86.3081,0.00803108,-4.04229,-3.98607,-3.92985,-3.87364,-3.81742,-3.7612,-3.70498,-3.64877,-3.59255,-3.53633,-3.48011,-3.4239,-3.36768,-3.31146,-3.25524,-3.19903,-3.14281,-3.08659,-3.03037,-2.97416,-2.91794,-2.86172,-2.8055,-2.74929,-2.69307,-2.63685,-2.58063,-2.52442,-2.4682,-2.41198,-2.35576,-2.29955,-2.24333,-2.18711,-2.13089,-2.07468,-2.01846,-4.04229,-3.98607,-3.92985,-3.87364,-3.81742,-3.7612,-3.70498,-3.64877,-3.59255,-3.53633,-3.48011,-3.4239,-3.36768,-3.31146,-3.25524,-3.19903,-3.14281,-3.08659,-3.03037,-2.97416,-2.91794,-2.86172,-2.8055,-2.74929,-2.69307,-2.63685,-2.58063,-2.52442,-2.4682,-2.41198,-2.35576,-2.29955,-2.24333,-2.18711,-2.13089,-2.07468,-2.01846
-51.0398,0.991392,0.13885,4,31,0,51.5585,1.93489,0.00895877,0.0124933,86.0775,0.00805259,-4.04541,-3.98905,-3.93268,-3.87631,-3.81994,-3.76357,-3.70721,-3.65084,-3.59447,-3.5381,-3.48173,-3.42537,-3.369,-3.31263,-3.25626,-3.19989,-3.14352,-3.08716,-3.03079,-2.97442,-2.91805,-2.86168,-2.80532,-2.74895,-2.69258,-2.63621,-2.57984,-2.52348,-2.46711,-2.41074,-2.35437,-2.298,-2.24163,-2.18527,-2.1289,-2.07253,-2.01616,-4.04541,-3.98905,-3.93268,-3.87631,-3.81994,-3.76357,-3.70721,-3.65084,-3.59447,-3.5381,-3.48173,-3.42537,-3.369,-3.31263,-3.25626,-3.19989,-3.14352,-3.08716,-3.03079,-2.97442,-2.91805,-2.86168,-2.80532,-2.74895,-2.69258,-2.63621,-2.57984,-2.52348,-2.46711,-2.41074,-2.35437,-2.298,-2.24163,-2.18527,-2.1289,-2.07253,-2.01616
-49.9853,0.916617,0.13885,4,15,0,52.4736,1.93569,0.00900242,0.0129303,86.2369,0.00803771,-4.04179,-3.98553,-3.92926,-3.873,-3.81674,-3.76047,-3.70421,-3.64794,-3.59168,-3.53542,-3.47915,-3.42289,-3.36662,-3.31036,-3.2541,-3.19783,-3.14157,-3.0853,-3.02904,-2.97278,-2.91651,-2.86025,-2.80398,-2.74772,-2.69146,-2.63519,-2.57893,-2.52266,-2.4664,-2.41014,-2.35387,-2.29761,-2.24134,-2.18508,-2.12882,-2.07255,-2.01629,-4.04179,-3.98553,-3.92926,-3.873,-3.81674,-3.76047,-3.70421,-3.64794,-3.59168,-3.53542,-3.47915,-3.42289,-3.36662,-3.31036,-3.2541,-3.19783,-3.14157,-3.0853,-3.02904,-2.97278,-2.91651,-2.86025,-2.80398,-2.74772,-2.69146,-2.63519,-2.57893,-2.52266,-2.4664,-2.41014,-2.35387,-2.29761,-2.24134,-2.18508,-2.12882,-2.07255,-2.01629
-49.9402,0.991873,0.13885,3,7,0,50.2171,1.93656,0.00900939,0.0129208,86.4101,0.0080216,-4.04236,-3.98621,-3.93006,-3.87391,-3.81775,-3.7616,-3.70545,-3.6493,-3.59315,-3.537,-3.48085,-3.4247,-3.36854,-3.31239,-3.25624,-3.20009,-3.14394,-3.08779,-3.03164,-2.97549,-2.91933,-2.86318,-2.80703,-2.75088,-2.69473,-2.63858,-2.58243,-2.52628,-2.47013,-2.41397,-2.35782,-2.30167,-2.24552,-2.18937,-2.13322,-2.07707,-2.02092,-4.04236,-3.98621,-3.93006,-3.87391,-3.81775,-3.7616,-3.70545,-3.6493,-3.59315,-3.537,-3.48085,-3.4247,-3.36854,-3.31239,-3.25624,-3.20009,-3.14394,-3.08779,-3.03164,-2.97549,-2.91933,-2.86318,-2.80703,-2.75088,-2.69473,-2.63858,-2.58243,-2.52628,-2.47013,-2.41397,-2.35782,-2.30167,-2.24552,-2.18937,-2.13322,-2.07707,-2.02092
-49.4829,0.953578,0.13885,5,31,0,51.6589,1.93345,0.00890657,0.0136645,85.7921,0.00807938,-4.04903,-3.99247,-3.93592,-3.87936,-3.82281,-3.76625,-3.7097,-3.65314,-3.59659,-3.54003,-3.48347,-3.42692,-3.37036,-3.31381,-3.25725,-3.2007,-3.14414,-3.08758,-3.03103,-2.97447,-2.91792,-2.86136,-2.80481,-2.74825,-2.69169,-2.63514,-2.57858,-2.52203,-2.46547,-2.40892,-2.35236,-2.29581,-2.23925,-2.18269,-2.12614,-2.06958,-2.01303,-4.04903,-3.99247,-3.93592,-3.87936,-3.82281,-3.76625,-3.7097,-3.65314,-3.59659,-3.54003,-3.48347,-3.42692,-3.37036,-3.31381,-3.25725,-3.2007,-3.14414,-3.08758,-3.03103,-2.97447,-2.91792,-2.86136,-2.80481,-2.74825,-2.69169,-2.63514,-2.57858,-2.52203,-2.46547,-2.40892,-2.35236,-2.29581,-2.23925,-2.18269,-2.12614,-2.06958,-2.01303
-51.8052,0.854066,0.13885,4,15,0,54.4634,1.93401,0.00889677,0.0126519,85.9023,0.00806901,-4.05099,-3.99451,-3.93803,-3.88154,-3.82506,-3.76858,-3.7121,-3.65561,-3.59913,-3.54265,-3.48616,-3.42968,-3.3732,-3.31671,-3.26023,-3.20375,-3.14726,-3.09078,-3.0343,-2.97781,-2.92133,-2.86485,-2.80837,-2.75188,-2.6954,-2.63892,-2.58243,-2.52595,-2.46947,-2.41298,-2.3565,-2.30002,-2.24353,-2.18705,-2.13057,-2.07409,-2.0176,-4.05099,-3.99451,-3.93803,-3.88154,-3.82506,-3.76858,-3.7121,-3.65561,-3.59913,-3.54265,-3.48616,-3.42968,-3.3732,-3.31671,-3.26023,-3.20375,-3.14726,-3.09078,-3.0343,-2.97781,-2.92133,-2.86485,-2.80837,-2.75188,-2.6954,-2.63892,-2.58243,-2.52595,-2.46947,-2.41298,-2.3565,-2.30002,-2.24353,-2.18705,-2.13057,-2.07409,-2.0176
-49.8009,0.956718,0.13885,4,15,0,52.5397,1.93655,0.00900601,0.0129995,86.4081,0.00802179,-4.04272,-3.98657,-3.93041,-3.87426,-3.81811,-3.76196,-3.7058,-3.64965,-3.5935,-3.53735,-3.48119,-3.42504,-3.36889,-3.31274,-3.25658,-3.20043,-3.14428,-3.08813,-3.03197,-2.97582,-2.91967,-2.86352,-2.80736,-2.75121,-2.69506,-2.63891,-2.58275,-2.5266,-2.47045,-2.4143,-2.35814,-2.30199,-2.24584,-2.18969,-2.13353,-2.07738,-2.02123,-4.04272,-3.98657,-3.93041,-3.87426,-3.81811,-3.76196,-3.7058,-3.64965,-3.5935,-3.53735,-3.48119,-3.42504,-3.36889,-3.31274,-3.25658,-3.20043,-3.14428,-3.08813,-3.03197,-2.97582,-2.91967,-2.86352,-2.80736,-2.75121,-2.69506,-2.63891,-2.58275,-2.5266,-2.47045,-2.4143,-2.35814,-2.30199,-2.24584,-2.18969,-2.13353,-2.07738,-2.02123
-49.6869,0.948527,0.13885,4,31,0,50.8964,1.93478,0.00897343,0.0138178,86.0562,0.00805459,-4.04361,-3.98723,-3.93085,-3.87447,-3.81809,-3.7617,-3.70532,-3.64894,-3.59256,-3.53617,-3.47979,-3.42341,-3.36703,-3.31065,-3.25426,-3.19788,-3.1415,-3.08512,-3.02874,-2.97235,-2.91597,-2.85959,-2.80321,-2.74682,-2.69044,-2.63406,-2.57768,-2.5213,-2.46491,-2.40853,-2.35215,-2.29577,-2.23939,-2.183,-2.12662,-2.07024,-2.01386,-4.04361,-3.98723,-3.93085,-3.87447,-3.81809,-3.7617,-3.70532,-3.64894,-3.59256,-3.53617,-3.47979,-3.42341,-3.36703,-3.31065,-3.25426,-3.19788,-3.1415,-3.08512,-3.02874,-2.97235,-2.91597,-2.85959,-2.80321,-2.74682,-2.69044,-2.63406,-2.57768,-2.5213,-2.46491,-2.40853,-2.35215,-2.29577,-2.23939,-2.183,-2.12662,-2.07024,-2.01386
-49.3973,0.999252,0.13885,4,31,0,50.405,1.93605,0.00901391,0.0135335,86.3071,0.00803117,-4.04106,-3.98484,-3.92862,-3.87241,-3.81619,-3.75997,-3.70375,-3.64753,-3.59131,-3.5351,-3.47888,-3.42266,-3.36644,-3.31022,-3.254,-3.19779,-3.14157,-3.08535,-3.02913,-2.97291,-2.9167,-2.86048,-2.80426,-2.74804,-2.69182,-2.6356,-2.57939,-2.52317,-2.46695,-2.41073,-2.35451,-2.29829,-2.24208,-2.18586,-2.12964,-2.07342,-2.0172,-4.04106,-3.98484,-3.92862,-3.87241,-3.81619,-3.75997,-3.70375,-3.64753,-3.59131,-3.5351,-3.47888,-3.42266,-3.36644,-3.31022,-3.254,-3.19779,-3.14157,-3.08535,-3.02913,-2.97291,-2.9167,-2.86048,-2.80426,-2.74804,-2.69182,-2.6356,-2.57939,-2.52317,-2.46695,-2.41073,-2.35451,-2.29829,-2.24208,-2.18586,-2.12964,-2.07342,-2.0172
-49.5298,0.985026,0.13885,4,23,0,52.3904,1.9336,0.0089085,0.0137853,85.8232,0.00807645,-4.04906,-3.99252,-3.93599,-3.87945,-3.82292,-3.76638,-3.70985,-3.65331,-3.59678,-3.54024,-3.48371,-3.42717,-3.37064,-3.3141,-3.25757,-3.20103,-3.14449,-3.08796,-3.03142,-2.97489,-2.91835,-2.86182,-2.80528,-2.74875,-2.69221,-2.63568,-2.57914,-2.52261,-2.46607,-2.40954,-2.353,-2.29647,-2.23993,-2.1834,-2.12686,-2.07033,-2.01379,-4.04906,-3.99252,-3.93599,-3.87945,-3.82292,-3.76638,-3.70985,-3.65331,-3.59678,-3.54024,-3.48371,-3.42717,-3.37064,-3.3141,-3.25757,-3.20103,-3.14449,-3.08796,-3.03142,-2.97489,-2.91835,-2.86182,-2.80528,-2.74875,-2.69221,-2.63568,-2.57914,-2.52261,-2.46607,-2.40954,-2.353,-2.29647,-2.23993,-2.1834,-2.12686,-2.07033,-2.01379
-49.5508,0.957812,0.13885,4,15,0,50.2828,1.93408,0.00890979,0.0136499,85.9176,0.00806758,-4.04965,-3.99318,-3.9367,-3.88023,-3.82376,-3.76729,-3.71081,-3.65434,-3.59787,-3.54139,-3.48492,-3.42845,-3.37197,-3.3155,-3.25903,-3.20255,-3.14608,-3.08961,-3.03314,-2.97666,-2.92019,-2.86372,-2.80724,-2.75077,-2.6943,-2.63782,-2.58135,-2.52488,-2.4684,-2.41193,-2.35546,-2.29899,-2.24251,-2.18604,-2.12957,-2.07309,-2.01662,-4.04965,-3.99318,-3.9367,-3.88023,-3.82376,-3.76729,-3.71081,-3.65434,-3.59787,-3.54139,-3.48492,-3.42845,-3.37197,-3.3155,-3.25903,-3.20255,-3.14608,-3.08961,-3.03314,-2.97666,-2.92019,-2.86372,-2.80724,-2.75077,-2.6943,-2.63782,-2.58135,-2.52488,-2.4684,-2.41193,-2.35546,-2.29899,-2.24251,-2.18604,-2.12957,-2.07309,-2.01662
-49.4753,0.999579,0.13885,4,15,0,49.6898,1.93397,0.0089123,0.0137639,85.895,0.0080697,-4.04919,-3.9927,-3.93622,-3.87973,-3.82324,-3.76675,-3.71027,-3.65378,-3.59729,-3.5408,-3.48431,-3.42783,-3.37134,-3.31485,-3.25836,-3.20187,-3.14539,-3.0889,-3.03241,-2.97592,-2.91943,-2.86295,-2.80646,-2.74997,-2.69348,-2.63699,-2.58051,-2.52402,-2.46753,-2.41104,-2.35456,-2.29807,-2.24158,-2.18509,-2.1286,-2.07212,-2.01563,-4.04919,-3.9927,-3.93622,-3.87973,-3.82324,-3.76675,-3.71027,-3.65378,-3.59729,-3.5408,-3.48431,-3.42783,-3.37134,-3.31485,-3.25836,-3.20187,-3.14539,-3.0889,-3.03241,-2.97592,-2.91943,-2.86295,-2.80646,-2.74997,-2.69348,-2.63699,-2.58051,-2.52402,-2.46753,-2.41104,-2.35456,-2.29807,-2.24158,-2.18509,-2.1286,-2.07212,-2.01563
-49.4767,0.995292,0.13885,2,7,0,49.5691,1.93376,0.00891079,0.0137837,85.8546,0.0080735,-4.04905,-3.99253,-3.93602,-3.8795,-3.82299,-3.76647,-3.70996,-3.65344,-3.59693,-3.54041,-3.4839,-3.42739,-3.37087,-3.31436,-3.25784,-3.20133,-3.14481,-3.0883,-3.03178,-2.97527,-2.91875,-2.86224,-2.80573,-2.74921,-2.6927,-2.63618,-2.57967,-2.52315,-2.46664,-2.41012,-2.35361,-2.2971,-2.24058,-2.18407,-2.12755,-2.07104,-2.01452,-4.04905,-3.99253,-3.93602,-3.8795,-3.82299,-3.76647,-3.70996,-3.65344,-3.59693,-3.54041,-3.4839,-3.42739,-3.37087,-3.31436,-3.25784,-3.20133,-3.14481,-3.0883,-3.03178,-2.97527,-2.91875,-2.86224,-2.80573,-2.74921,-2.6927,-2.63618,-2.57967,-2.52315,-2.46664,-2.41012,-2.35361,-2.2971,-2.24058,-2.18407,-2.12755,-2.07104,-2.01452
-49.4137,0.934721,0.13885,3,15,0,50.717,1.93469,0.0089321,0.0137387,86.0388,0.00805621,-4.04809,-3.9917,-3.93531,-3.87891,-3.82252,-3.76613,-3.70973,-3.65334,-3.59695,-3.54055,-3.48416,-3.42777,-3.37137,-3.31498,-3.25859,-3.20219,-3.1458,-3.08941,-3.03301,-2.97662,-2.92022,-2.86383,-2.80744,-2.75104,-2.69465,-2.63826,-2.58186,-2.52547,-2.46908,-2.41268,-2.35629,-2.2999,-2.2435,-2.18711,-2.13072,-2.07432,-2.01793,-4.04809,-3.9917,-3.93531,-3.87891,-3.82252,-3.76613,-3.70973,-3.65334,-3.59695,-3.54055,-3.48416,-3.42777,-3.37137,-3.31498,-3.25859,-3.20219,-3.1458,-3.08941,-3.03301,-2.97662,-2.92022,-2.86383,-2.80744,-2.75104,-2.69465,-2.63826,-2.58186,-2.52547,-2.46908,-2.41268,-2.35629,-2.2999,-2.2435,-2.18711,-2.13072,-2.07432,-2.01793
-49.8111,0.995941,0.13885,4,19,0,50.4344,1.93656,0.00900724,0.0129896,86.4101,0.00802159,-4.0426,-3.98645,-3.9303,-3.87414,-3.81799,-3.76184,-3.70569,-3.64954,-3.59339,-3.53724,-3.48109,-3.42493,-3.36878,-3.31263,-3.25648,-3.20033,-3.14418,-3.08803,-3.03188,-2.97573,-2.91957,-2.86342,-2.80727,-2.75112,-2.69497,-2.63882,-2.58267,-2.52652,-2.47036,-2.41421,-2.35806,-2.30191,-2.24576,-2.18961,-2.13346,-2.07731,-2.02116,-4.0426,-3.98645,-3.9303,-3.87414,-3.81799,-3.76184,-3.70569,-3.64954,-3.59339,-3.53724,-3.48109,-3.42493,-3.36878,-3.31263,-3.25648,-3.20033,-3.14418,-3.08803,-3.03188,-2.97573,-2.91957,-2.86342,-2.80727,-2.75112,-2.69497,-2.63882,-2.58267,-2.52652,-2.47036,-2.41421,-2.35806,-2.30191,-2.24576,-2.18961,-2.13346,-2.07731,-2.02116
-50.4541,0.997053,0.13885,4,31,0,51.3826,1.93447,0.00892575,0.014227,85.9952,0.0080603,-4.04847,-3.99204,-3.93562,-3.8792,-3.82278,-3.76636,-3.70993,-3.65351,-3.59709,-3.54067,-3.48424,-3.42782,-3.3714,-3.31498,-3.25856,-3.20213,-3.14571,-3.08929,-3.03287,-2.97645,-2.92002,-2.8636,-2.80718,-2.75076,-2.69434,-2.63791,-2.58149,-2.52507,-2.46865,-2.41222,-2.3558,-2.29938,-2.24296,-2.18654,-2.13011,-2.07369,-2.01727,-4.04847,-3.99204,-3.93562,-3.8792,-3.82278,-3.76636,-3.70993,-3.65351,-3.59709,-3.54067,-3.48424,-3.42782,-3.3714,-3.31498,-3.25856,-3.20213,-3.14571,-3.08929,-3.03287,-2.97645,-2.92002,-2.8636,-2.80718,-2.75076,-2.69434,-2.63791,-2.58149,-2.52507,-2.46865,-2.41222,-2.3558,-2.29938,-2.24296,-2.18654,-2.13011,-2.07369,-2.01727
-50.4473,0.960609,0.13885,2,3,0,50.956,1.93461,0.00893267,0.0142567,86.0227,0.00805772,-4.04791,-3.9915,-3.9351,-3.87869,-3.82229,-3.76589,-3.70948,-3.65308,-3.59667,-3.54027,-3.48387,-3.42746,-3.37106,-3.31465,-3.25825,-3.20185,-3.14544,-3.08904,-3.03263,-2.97623,-2.91983,-2.86342,-2.80702,-2.75061,-2.69421,-2.63781,-2.5814,-2.525,-2.46859,-2.41219,-2.35579,-2.29938,-2.24298,-2.18657,-2.13017,-2.07376,-2.01736,-4.04791,-3.9915,-3.9351,-3.87869,-3.82229,-3.76589,-3.70948,-3.65308,-3.59667,-3.54027,-3.48387,-3.42746,-3.37106,-3.31465,-3.25825,-3.20185,-3.14544,-3.08904,-3.03263,-2.97623,-2.91983,-2.86342,-2.80702,-2.75061,-2.69421,-2.63781,-2.5814,-2.525,-2.46859,-2.41219,-2.35579,-2.29938,-2.24298,-2.18657,-2.13017,-2.07376,-2.01736
-51.1378,0.856635,0.13885,2,3,0,51.8602,1.93504,0.00893459,0.0143007,86.1076,0.00804978,-4.04835,-3.992,-3.93565,-3.87931,-3.82296,-3.76661,-3.71026,-3.65391,-3.59756,-3.54122,-3.48487,-3.42852,-3.37217,-3.31582,-3.25947,-3.20312,-3.14678,-3.09043,-3.03408,-2.97773,-2.92138,-2.86503,-2.80869,-2.75234,-2.69599,-2.63964,-2.58329,-2.52694,-2.47059,-2.41425,-2.3579,-2.30155,-2.2452,-2.18885,-2.1325,-2.07616,-2.01981,-4.04835,-3.992,-3.93565,-3.87931,-3.82296,-3.76661,-3.71026,-3.65391,-3.59756,-3.54122,-3.48487,-3.42852,-3.37217,-3.31582,-3.25947,-3.20312,-3.14678,-3.09043,-3.03408,-2.97773,-2.92138,-2.86503,-2.80869,-2.75234,-2.69599,-2.63964,-2.58329,-2.52694,-2.47059,-2.41425,-2.3579,-2.30155,-2.2452,-2.18885,-2.1325,-2.07616,-2.01981
-50.6438,1,0.13885,4,15,0,51.3998,1.93382,0.00893541,0.0142076,85.8662,0.00807241,-4.04638,-3.98987,-3.93336,-3.87686,-3.82035,-3.76384,-3.70734,-3.65083,-3.59432,-3.53782,-3.48131,-3.4248,-3.3683,-3.31179,-3.25528,-3.19878,-3.14227,-3.08576,-3.02925,-2.97275,-2.91624,-2.85973,-2.80323,-2.74672,-2.69021,-2.63371,-2.5772,-2.52069,-2.46419,-2.40768,-2.35117,-2.29467,-2.23816,-2.18165,-2.12514,-2.06864,-2.01213,-4.04638,-3.98987,-3.93336,-3.87686,-3.82035,-3.76384,-3.70734,-3.65083,-3.59432,-3.53782,-3.48131,-3.4248,-3.3683,-3.31179,-3.25528,-3.19878,-3.14227,-3.08576,-3.02925,-2.97275,-2.91624,-2.85973,-2.80323,-2.74672,-2.69021,-2.63371,-2.5772,-2.52069,-2.46419,-2.40768,-2.35117,-2.29467,-2.23816,-2.18165,-2.12514,-2.06864,-2.01213
