# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 22:52:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_data_3.json
# init = 2 (Default)
# random
#   seed = 3705727090 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_th.20,y_th.21,y_th.22,y_th.23,y_th.24,y_th.25,y_th.26,y_th.27,y_th.28,y_th.29,y_th.30,y_th.31,y_th.32,y_th.33,y_th.34,y_th.35,y_th.36,y_th.37,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19,y_ppc.20,y_ppc.21,y_ppc.22,y_ppc.23,y_ppc.24,y_ppc.25,y_ppc.26,y_ppc.27,y_ppc.28,y_ppc.29,y_ppc.30,y_ppc.31,y_ppc.32,y_ppc.33,y_ppc.34,y_ppc.35,y_ppc.36,y_ppc.37
-50.0706,0.803917,0.156986,5,31,0,52.1907,1.93431,0.00895806,0.0130146,85.9635,0.00806327,-4.04461,-3.98816,-3.93172,-3.87528,-3.81883,-3.76239,-3.70595,-3.64951,-3.59306,-3.53662,-3.48018,-3.42373,-3.36729,-3.31085,-3.25441,-3.19796,-3.14152,-3.08508,-3.02863,-2.97219,-2.91575,-2.85931,-2.80286,-2.74642,-2.68998,-2.63353,-2.57709,-2.52065,-2.46421,-2.40776,-2.35132,-2.29488,-2.23843,-2.18199,-2.12555,-2.0691,-2.01266,-4.04461,-3.98816,-3.93172,-3.87528,-3.81883,-3.76239,-3.70595,-3.64951,-3.59306,-3.53662,-3.48018,-3.42373,-3.36729,-3.31085,-3.25441,-3.19796,-3.14152,-3.08508,-3.02863,-2.97219,-2.91575,-2.85931,-2.80286,-2.74642,-2.68998,-2.63353,-2.57709,-2.52065,-2.46421,-2.40776,-2.35132,-2.29488,-2.23843,-2.18199,-2.12555,-2.0691,-2.01266
-50.6532,0.822041,0.156986,1,1,0,50.9191,1.93408,0.00895662,0.0130003,85.9175,0.00806759,-4.04441,-3.98794,-3.93146,-3.87499,-3.81852,-3.76204,-3.70557,-3.6491,-3.59262,-3.53615,-3.47968,-3.4232,-3.36673,-3.31026,-3.25379,-3.19731,-3.14084,-3.08437,-3.02789,-2.97142,-2.91495,-2.85847,-2.802,-2.74553,-2.68905,-2.63258,-2.57611,-2.51963,-2.46316,-2.40669,-2.35022,-2.29374,-2.23727,-2.1808,-2.12432,-2.06785,-2.01138,-4.04441,-3.98794,-3.93146,-3.87499,-3.81852,-3.76204,-3.70557,-3.6491,-3.59262,-3.53615,-3.47968,-3.4232,-3.36673,-3.31026,-3.25379,-3.19731,-3.14084,-3.08437,-3.02789,-2.97142,-2.91495,-2.85847,-2.802,-2.74553,-2.68905,-2.63258,-2.57611,-2.51963,-2.46316,-2.40669,-2.35022,-2.29374,-2.23727,-2.1808,-2.12432,-2.06785,-2.01138
-49.9754,1,0.156986,1,1,0,50.6253,1.93437,0.00895758,0.0129906,85.9738,0.00806231,-4.04474,-3.9883,-3.93187,-3.87543,-3.819,-3.76256,-3.70612,-3.64969,-3.59325,-3.53681,-3.48038,-3.42394,-3.36751,-3.31107,-3.25463,-3.1982,-3.14176,-3.08533,-3.02889,-2.97245,-2.91602,-2.85958,-2.80314,-2.74671,-2.69027,-2.63384,-2.5774,-2.52096,-2.46453,-2.40809,-2.35166,-2.29522,-2.23878,-2.18235,-2.12591,-2.06948,-2.01304,-4.04474,-3.9883,-3.93187,-3.87543,-3.819,-3.76256,-3.70612,-3.64969,-3.59325,-3.53681,-3.48038,-3.42394,-3.36751,-3.31107,-3.25463,-3.1982,-3.14176,-3.08533,-3.02889,-2.97245,-2.91602,-2.85958,-2.80314,-2.74671,-2.69027,-2.63384,-2.5774,-2.52096,-2.46453,-2.40809,-2.35166,-2.29522,-2.23878,-2.18235,-2.12591,-2.06948,-2.01304
-49.052,0.999401,0.156986,4,15,0,50.0999,1.93423,0.00893445,0.0133044,85.9467,0.00806485,-4.04711,-3.99066,-3.93421,-3.87775,-3.8213,-3.76484,-3.70839,-3.65194,-3.59548,-3.53903,-3.48257,-3.42612,-3.36967,-3.31321,-3.25676,-3.2003,-3.14385,-3.0874,-3.03094,-2.97449,-2.91803,-2.86158,-2.80513,-2.74867,-2.69222,-2.63576,-2.57931,-2.52286,-2.4664,-2.40995,-2.3535,-2.29704,-2.24059,-2.18413,-2.12768,-2.07123,-2.01477,-4.04711,-3.99066,-3.93421,-3.87775,-3.8213,-3.76484,-3.70839,-3.65194,-3.59548,-3.53903,-3.48257,-3.42612,-3.36967,-3.31321,-3.25676,-3.2003,-3.14385,-3.0874,-3.03094,-2.97449,-2.91803,-2.86158,-2.80513,-2.74867,-2.69222,-2.63576,-2.57931,-2.52286,-2.4664,-2.40995,-2.3535,-2.29704,-2.24059,-2.18413,-2.12768,-2.07123,-2.01477
-50.3304,0.927847,0.156986,3,15,0,52.2861,1.93286,0.00888506,0.0130304,85.676,0.00809033,-4.05054,-3.99391,-3.93727,-3.88064,-3.82401,-3.76738,-3.71074,-3.65411,-3.59748,-3.54085,-3.48421,-3.42758,-3.37095,-3.31432,-3.25768,-3.20105,-3.14442,-3.08779,-3.03116,-2.97452,-2.91789,-2.86126,-2.80463,-2.74799,-2.69136,-2.63473,-2.5781,-2.52146,-2.46483,-2.4082,-2.35157,-2.29493,-2.2383,-2.18167,-2.12504,-2.06841,-2.01177,-4.05054,-3.99391,-3.93727,-3.88064,-3.82401,-3.76738,-3.71074,-3.65411,-3.59748,-3.54085,-3.48421,-3.42758,-3.37095,-3.31432,-3.25768,-3.20105,-3.14442,-3.08779,-3.03116,-2.97452,-2.91789,-2.86126,-2.80463,-2.74799,-2.69136,-2.63473,-2.5781,-2.52146,-2.46483,-2.4082,-2.35157,-2.29493,-2.2383,-2.18167,-2.12504,-2.06841,-2.01177
-49.1668,0.974608,0.156986,4,15,0,50.7353,1.93463,0.00895626,0.0131774,86.0265,0.00805737,-4.0453,-3.9889,-3.93249,-3.87609,-3.81969,-3.76329,-3.70689,-3.65049,-3.59409,-3.53768,-3.48128,-3.42488,-3.36848,-3.31208,-3.25568,-3.19927,-3.14287,-3.08647,-3.03007,-2.97367,-2.91727,-2.86086,-2.80446,-2.74806,-2.69166,-2.63526,-2.57886,-2.52246,-2.46605,-2.40965,-2.35325,-2.29685,-2.24045,-2.18405,-2.12764,-2.07124,-2.01484,-4.0453,-3.9889,-3.93249,-3.87609,-3.81969,-3.76329,-3.70689,-3.65049,-3.59409,-3.53768,-3.48128,-3.42488,-3.36848,-3.31208,-3.25568,-3.19927,-3.14287,-3.08647,-3.03007,-2.97367,-2.91727,-2.86086,-2.80446,-2.74806,-2.69166,-2.63526,-2.57886,-2.52246,-2.46605,-2.40965,-2.35325,-2.29685,-2.24045,-2.18405,-2.12764,-2.07124,-2.01484
-49.239,0.999842,0.156986,4,15,0,49.4963,1.93413,0.00892839,0.0131587,85.9268,0.00806672,-4.04764,-3.99117,-3.9347,-3.87824,-3.82177,-3.7653,-3.70883,-3.65237,-3.5959,-3.53943,-3.48297,-3.4265,-3.37003,-3.31357,-3.2571,-3.20063,-3.14416,-3.0877,-3.03123,-2.97476,-2.9183,-2.86183,-2.80536,-2.7489,-2.69243,-2.63596,-2.57949,-2.52303,-2.46656,-2.41009,-2.35363,-2.29716,-2.24069,-2.18422,-2.12776,-2.07129,-2.01482,-4.04764,-3.99117,-3.9347,-3.87824,-3.82177,-3.7653,-3.70883,-3.65237,-3.5959,-3.53943,-3.48297,-3.4265,-3.37003,-3.31357,-3.2571,-3.20063,-3.14416,-3.0877,-3.03123,-2.97476,-2.9183,-2.86183,-2.80536,-2.7489,-2.69243,-2.63596,-2.57949,-2.52303,-2.46656,-2.41009,-2.35363,-2.29716,-2.24069,-2.18422,-2.12776,-2.07129,-2.01482
-49.8969,0.900703,0.156986,4,15,0,50.3132,1.93469,0.00896583,0.0129281,86.0371,0.00805638,-4.04431,-3.98792,-3.93152,-3.87513,-3.81873,-3.76234,-3.70594,-3.64955,-3.59316,-3.53676,-3.48037,-3.42397,-3.36758,-3.31118,-3.25479,-3.19839,-3.142,-3.0856,-3.02921,-2.97281,-2.91642,-2.86002,-2.80363,-2.74724,-2.69084,-2.63445,-2.57805,-2.52166,-2.46526,-2.40887,-2.35247,-2.29608,-2.23968,-2.18329,-2.12689,-2.0705,-2.01411,-4.04431,-3.98792,-3.93152,-3.87513,-3.81873,-3.76234,-3.70594,-3.64955,-3.59316,-3.53676,-3.48037,-3.42397,-3.36758,-3.31118,-3.25479,-3.19839,-3.142,-3.0856,-3.02921,-2.97281,-2.91642,-2.86002,-2.80363,-2.74724,-2.69084,-2.63445,-2.57805,-2.52166,-2.46526,-2.40887,-2.35247,-2.29608,-2.23968,-2.18329,-2.12689,-2.0705,-2.01411
-49.0812,1,0.156986,4,15,0,50.1012,1.93545,0.00898344,0.0131986,86.188,0.00804227,-4.04352,-3.98723,-3.93093,-3.87464,-3.81834,-3.76204,-3.70575,-3.64945,-3.59316,-3.53686,-3.48056,-3.42427,-3.36797,-3.31168,-3.25538,-3.19909,-3.14279,-3.08649,-3.0302,-2.9739,-2.91761,-2.86131,-2.80501,-2.74872,-2.69242,-2.63613,-2.57983,-2.52353,-2.46724,-2.41094,-2.35465,-2.29835,-2.24206,-2.18576,-2.12946,-2.07317,-2.01687,-4.04352,-3.98723,-3.93093,-3.87464,-3.81834,-3.76204,-3.70575,-3.64945,-3.59316,-3.53686,-3.48056,-3.42427,-3.36797,-3.31168,-3.25538,-3.19909,-3.14279,-3.08649,-3.0302,-2.9739,-2.91761,-2.86131,-2.80501,-2.74872,-2.69242,-2.63613,-2.57983,-2.52353,-2.46724,-2.41094,-2.35465,-2.29835,-2.24206,-2.18576,-2.12946,-2.07317,-2.01687
-49.1201,0.992881,0.156986,4,23,0,49.2061,1.93487,0.00894553,0.0137141,86.074,0.00805292,-4.04687,-3.9905,-3.93413,-3.87776,-3.82139,-3.76501,-3.70864,-3.65227,-3.5959,-3.53953,-3.48316,-3.42679,-3.37042,-3.31405,-3.25768,-3.20131,-3.14494,-3.08857,-3.0322,-2.97583,-2.91946,-2.86309,-2.80672,-2.75035,-2.69398,-2.63761,-2.58124,-2.52487,-2.46849,-2.41212,-2.35575,-2.29938,-2.24301,-2.18664,-2.13027,-2.0739,-2.01753,-4.04687,-3.9905,-3.93413,-3.87776,-3.82139,-3.76501,-3.70864,-3.65227,-3.5959,-3.53953,-3.48316,-3.42679,-3.37042,-3.31405,-3.25768,-3.20131,-3.14494,-3.08857,-3.0322,-2.97583,-2.91946,-2.86309,-2.80672,-2.75035,-2.69398,-2.63761,-2.58124,-2.52487,-2.46849,-2.41212,-2.35575,-2.29938,-2.24301,-2.18664,-2.13027,-2.0739,-2.01753
-52.2559,0.918492,0.156986,3,11,0,52.5937,1.93379,0.00889412,0.0145585,85.8603,0.00807296,-4.05096,-3.99445,-3.93794,-3.88143,-3.82492,-3.76841,-3.7119,-3.65539,-3.59888,-3.54237,-3.48586,-3.42934,-3.37283,-3.31632,-3.25981,-3.2033,-3.14679,-3.09028,-3.03377,-2.97726,-2.92075,-2.86424,-2.80773,-2.75122,-2.6947,-2.63819,-2.58168,-2.52517,-2.46866,-2.41215,-2.35564,-2.29913,-2.24262,-2.18611,-2.1296,-2.07309,-2.01658,-4.05096,-3.99445,-3.93794,-3.88143,-3.82492,-3.76841,-3.7119,-3.65539,-3.59888,-3.54237,-3.48586,-3.42934,-3.37283,-3.31632,-3.25981,-3.2033,-3.14679,-3.09028,-3.03377,-2.97726,-2.92075,-2.86424,-2.80773,-2.75122,-2.6947,-2.63819,-2.58168,-2.52517,-2.46866,-2.41215,-2.35564,-2.29913,-2.24262,-2.18611,-2.1296,-2.07309,-2.01658
-49.7909,0.739903,0.156986,4,15,0,54.8595,1.93318,0.00890392,0.013231,85.7398,0.00808431,-4.04892,-3.99233,-3.93574,-3.87915,-3.82256,-3.76597,-3.70938,-3.65279,-3.5962,-3.53961,-3.48302,-3.42643,-3.36984,-3.31325,-3.25666,-3.20007,-3.14348,-3.08689,-3.0303,-2.97371,-2.91712,-2.86052,-2.80393,-2.74734,-2.69075,-2.63416,-2.57757,-2.52098,-2.46439,-2.4078,-2.35121,-2.29462,-2.23803,-2.18144,-2.12485,-2.06826,-2.01167,-4.04892,-3.99233,-3.93574,-3.87915,-3.82256,-3.76597,-3.70938,-3.65279,-3.5962,-3.53961,-3.48302,-3.42643,-3.36984,-3.31325,-3.25666,-3.20007,-3.14348,-3.08689,-3.0303,-2.97371,-2.91712,-2.86052,-2.80393,-2.74734,-2.69075,-2.63416,-2.57757,-2.52098,-2.46439,-2.4078,-2.35121,-2.29462,-2.23803,-2.18144,-2.12485,-2.06826,-2.01167
-50.8188,0.918206,0.156986,5,31,0,51.5763,1.9332,0.00891717,0.0140884,85.7437,0.00808395,-4.04746,-3.99087,-3.93429,-3.8777,-3.82111,-3.76452,-3.70794,-3.65135,-3.59476,-3.53817,-3.48159,-3.425,-3.36841,-3.31182,-3.25524,-3.19865,-3.14206,-3.08547,-3.02888,-2.9723,-2.91571,-2.85912,-2.80253,-2.74595,-2.68936,-2.63277,-2.57618,-2.5196,-2.46301,-2.40642,-2.34983,-2.29325,-2.23666,-2.18007,-2.12348,-2.0669,-2.01031,-4.04746,-3.99087,-3.93429,-3.8777,-3.82111,-3.76452,-3.70794,-3.65135,-3.59476,-3.53817,-3.48159,-3.425,-3.36841,-3.31182,-3.25524,-3.19865,-3.14206,-3.08547,-3.02888,-2.9723,-2.91571,-2.85912,-2.80253,-2.74595,-2.68936,-2.63277,-2.57618,-2.5196,-2.46301,-2.40642,-2.34983,-2.29325,-2.23666,-2.18007,-2.12348,-2.0669,-2.01031
-49.1117,0.990007,0.156986,4,15,0,51.2255,1.93533,0.00898089,0.0137226,86.1653,0.00804439,-4.04363,-3.98732,-3.93101,-3.8747,-3.81839,-3.76208,-3.70577,-3.64946,-3.59315,-3.53683,-3.48052,-3.42421,-3.3679,-3.31159,-3.25528,-3.19897,-3.14266,-3.08635,-3.03004,-2.97373,-2.91742,-2.86111,-2.80479,-2.74848,-2.69217,-2.63586,-2.57955,-2.52324,-2.46693,-2.41062,-2.35431,-2.298,-2.24169,-2.18538,-2.12907,-2.07276,-2.01644,-4.04363,-3.98732,-3.93101,-3.8747,-3.81839,-3.76208,-3.70577,-3.64946,-3.59315,-3.53683,-3.48052,-3.42421,-3.3679,-3.31159,-3.25528,-3.19897,-3.14266,-3.08635,-3.03004,-2.97373,-2.91742,-2.86111,-2.80479,-2.74848,-2.69217,-2.63586,-2.57955,-2.52324,-2.46693,-2.41062,-2.35431,-2.298,-2.24169,-2.18538,-2.12907,-2.07276,-2.01644
-49.5083,0.823767,0.156986,2,7,0,50.5427,1.93515,0.00898054,0.0138733,86.1281,0.00804786,-4.04338,-3.98705,-3.93071,-3.87438,-3.81804,-3.76171,-3.70537,-3.64904,-3.5927,-3.53637,-3.48003,-3.4237,-3.36736,-3.31103,-3.25469,-3.19836,-3.14202,-3.08569,-3.02935,-2.97302,-2.91668,-2.86035,-2.80401,-2.74768,-2.69134,-2.63501,-2.57867,-2.52234,-2.466,-2.40967,-2.35333,-2.297,-2.24066,-2.18433,-2.12799,-2.07166,-2.01532,-4.04338,-3.98705,-3.93071,-3.87438,-3.81804,-3.76171,-3.70537,-3.64904,-3.5927,-3.53637,-3.48003,-3.4237,-3.36736,-3.31103,-3.25469,-3.19836,-3.14202,-3.08569,-3.02935,-2.97302,-2.91668,-2.86035,-2.80401,-2.74768,-2.69134,-2.63501,-2.57867,-2.52234,-2.466,-2.40967,-2.35333,-2.297,-2.24066,-2.18433,-2.12799,-2.07166,-2.01532
-51.4854,0.904389,0.156986,4,15,0,52.1237,1.93177,0.00886102,0.0138431,85.4624,0.00811056,-4.05157,-3.99479,-3.93802,-3.88124,-3.82447,-3.7677,-3.71092,-3.65415,-3.59737,-3.5406,-3.48383,-3.42705,-3.37028,-3.3135,-3.25673,-3.19996,-3.14318,-3.08641,-3.02964,-2.97286,-2.91609,-2.85931,-2.80254,-2.74577,-2.68899,-2.63222,-2.57544,-2.51867,-2.4619,-2.40512,-2.34835,-2.29157,-2.2348,-2.17803,-2.12125,-2.06448,-2.00771,-4.05157,-3.99479,-3.93802,-3.88124,-3.82447,-3.7677,-3.71092,-3.65415,-3.59737,-3.5406,-3.48383,-3.42705,-3.37028,-3.3135,-3.25673,-3.19996,-3.14318,-3.08641,-3.02964,-2.97286,-2.91609,-2.85931,-2.80254,-2.74577,-2.68899,-2.63222,-2.57544,-2.51867,-2.4619,-2.40512,-2.34835,-2.29157,-2.2348,-2.17803,-2.12125,-2.06448,-2.00771
-50.4689,0.723655,0.156986,4,19,0,53.5818,1.93772,0.00903827,0.0134186,86.6399,0.00800032,-4.04093,-3.98492,-3.92892,-3.87292,-3.81692,-3.76092,-3.70491,-3.64891,-3.59291,-3.53691,-3.4809,-3.4249,-3.3689,-3.3129,-3.25689,-3.20089,-3.14489,-3.08889,-3.03289,-2.97688,-2.92088,-2.86488,-2.80888,-2.75287,-2.69687,-2.64087,-2.58487,-2.52887,-2.47286,-2.41686,-2.36086,-2.30486,-2.24885,-2.19285,-2.13685,-2.08085,-2.02484,-4.04093,-3.98492,-3.92892,-3.87292,-3.81692,-3.76092,-3.70491,-3.64891,-3.59291,-3.53691,-3.4809,-3.4249,-3.3689,-3.3129,-3.25689,-3.20089,-3.14489,-3.08889,-3.03289,-2.97688,-2.92088,-2.86488,-2.80888,-2.75287,-2.69687,-2.64087,-2.58487,-2.52887,-2.47286,-2.41686,-2.36086,-2.30486,-2.24885,-2.19285,-2.13685,-2.08085,-2.02484
-49.5243,0.974319,0.156986,4,19,0,51.1168,1.93447,0.0089223,0.0137116,85.9947,0.00806035,-4.04885,-3.99243,-3.936,-3.87958,-3.82316,-3.76674,-3.71032,-3.65389,-3.59747,-3.54105,-3.48463,-3.4282,-3.37178,-3.31536,-3.25894,-3.20251,-3.14609,-3.08967,-3.03325,-2.97682,-2.9204,-2.86398,-2.80756,-2.75113,-2.69471,-2.63829,-2.58187,-2.52544,-2.46902,-2.4126,-2.35618,-2.29975,-2.24333,-2.18691,-2.13049,-2.07406,-2.01764,-4.04885,-3.99243,-3.936,-3.87958,-3.82316,-3.76674,-3.71032,-3.65389,-3.59747,-3.54105,-3.48463,-3.4282,-3.37178,-3.31536,-3.25894,-3.20251,-3.14609,-3.08967,-3.03325,-2.97682,-2.9204,-2.86398,-2.80756,-2.75113,-2.69471,-2.63829,-2.58187,-2.52544,-2.46902,-2.4126,-2.35618,-2.29975,-2.24333,-2.18691,-2.13049,-2.07406,-2.01764
-49.4678,0.979225,0.156986,5,31,0,50.1988,1.93602,0.0089891,0.0139088,86.3013,0.00803171,-4.04377,-3.98755,-3.93133,-3.87511,-3.81888,-3.76266,-3.70644,-3.65022,-3.594,-3.53777,-3.48155,-3.42533,-3.36911,-3.31289,-3.25666,-3.20044,-3.14422,-3.088,-3.03178,-2.97555,-2.91933,-2.86311,-2.80689,-2.75067,-2.69444,-2.63822,-2.582,-2.52578,-2.46956,-2.41333,-2.35711,-2.30089,-2.24467,-2.18845,-2.13222,-2.076,-2.01978,-4.04377,-3.98755,-3.93133,-3.87511,-3.81888,-3.76266,-3.70644,-3.65022,-3.594,-3.53777,-3.48155,-3.42533,-3.36911,-3.31289,-3.25666,-3.20044,-3.14422,-3.088,-3.03178,-2.97555,-2.91933,-2.86311,-2.80689,-2.75067,-2.69444,-2.63822,-2.582,-2.52578,-2.46956,-2.41333,-2.35711,-2.30089,-2.24467,-2.18845,-2.13222,-2.076,-2.01978
-50.08,0.460605,0.156986,2,3,0,54.3054,1.93671,0.00900254,0.0139196,86.4385,0.00801896,-4.04334,-3.98721,-3.93107,-3.87494,-3.81881,-3.76267,-3.70654,-3.65041,-3.59428,-3.53814,-3.48201,-3.42588,-3.36974,-3.31361,-3.25748,-3.20135,-3.14521,-3.08908,-3.03295,-2.97682,-2.92068,-2.86455,-2.80842,-2.75228,-2.69615,-2.64002,-2.58389,-2.52775,-2.47162,-2.41549,-2.35936,-2.30322,-2.24709,-2.19096,-2.13482,-2.07869,-2.02256,-4.04334,-3.98721,-3.93107,-3.87494,-3.81881,-3.76267,-3.70654,-3.65041,-3.59428,-3.53814,-3.48201,-3.42588,-3.36974,-3.31361,-3.25748,-3.20135,-3.14521,-3.08908,-3.03295,-2.97682,-2.92068,-2.86455,-2.80842,-2.75228,-2.69615,-2.64002,-2.58389,-2.52775,-2.47162,-2.41549,-2.35936,-2.30322,-2.24709,-2.19096,-2.13482,-2.07869,-2.02256
-49.0305,0.979528,0.156986,4,15,0,50.2574,1.9348,0.00894485,0.0136559,86.0598,0.00805425,-4.04683,-3.99045,-3.93407,-3.87769,-3.82131,-3.76493,-3.70855,-3.65217,-3.59579,-3.53941,-3.48303,-3.42665,-3.37027,-3.3139,-3.25752,-3.20114,-3.14476,-3.08838,-3.032,-2.97562,-2.91924,-2.86286,-2.80648,-2.7501,-2.69372,-2.63734,-2.58096,-2.52458,-2.4682,-2.41182,-2.35544,-2.29906,-2.24268,-2.1863,-2.12992,-2.07354,-2.01716,-4.04683,-3.99045,-3.93407,-3.87769,-3.82131,-3.76493,-3.70855,-3.65217,-3.59579,-3.53941,-3.48303,-3.42665,-3.37027,-3.3139,-3.25752,-3.20114,-3.14476,-3.08838,-3.032,-2.97562,-2.91924,-2.86286,-2.80648,-2.7501,-2.69372,-2.63734,-2.58096,-2.52458,-2.4682,-2.41182,-2.35544,-2.29906,-2.24268,-2.1863,-2.12992,-2.07354,-2.01716
-48.925,0.966863,0.156986,2,7,0,49.237,1.93481,0.00894861,0.0135871,86.0619,0.00805405,-4.04643,-3.99005,-3.93367,-3.87729,-3.82091,-3.76454,-3.70816,-3.65178,-3.5954,-3.53902,-3.48264,-3.42627,-3.36989,-3.31351,-3.25713,-3.20075,-3.14437,-3.088,-3.03162,-2.97524,-2.91886,-2.86248,-2.8061,-2.74973,-2.69335,-2.63697,-2.58059,-2.52421,-2.46783,-2.41146,-2.35508,-2.2987,-2.24232,-2.18594,-2.12956,-2.07318,-2.01681,-4.04643,-3.99005,-3.93367,-3.87729,-3.82091,-3.76454,-3.70816,-3.65178,-3.5954,-3.53902,-3.48264,-3.42627,-3.36989,-3.31351,-3.25713,-3.20075,-3.14437,-3.088,-3.03162,-2.97524,-2.91886,-2.86248,-2.8061,-2.74973,-2.69335,-2.63697,-2.58059,-2.52421,-2.46783,-2.41146,-2.35508,-2.2987,-2.24232,-2.18594,-2.12956,-2.07318,-2.01681
-48.8713,0.967951,0.156986,3,13,0,49.7751,1.93543,0.00897228,0.0133771,86.1843,0.00804262,-4.04474,-3.98844,-3.93214,-3.87584,-3.81954,-3.76325,-3.70695,-3.65065,-3.59435,-3.53805,-3.48175,-3.42546,-3.36916,-3.31286,-3.25656,-3.20026,-3.14396,-3.08767,-3.03137,-2.97507,-2.91877,-2.86247,-2.80617,-2.74988,-2.69358,-2.63728,-2.58098,-2.52468,-2.46838,-2.41209,-2.35579,-2.29949,-2.24319,-2.18689,-2.13059,-2.0743,-2.018,-4.04474,-3.98844,-3.93214,-3.87584,-3.81954,-3.76325,-3.70695,-3.65065,-3.59435,-3.53805,-3.48175,-3.42546,-3.36916,-3.31286,-3.25656,-3.20026,-3.14396,-3.08767,-3.03137,-2.97507,-2.91877,-2.86247,-2.80617,-2.74988,-2.69358,-2.63728,-2.58098,-2.52468,-2.46838,-2.41209,-2.35579,-2.29949,-2.24319,-2.18689,-2.13059,-2.0743,-2.018
-49.6616,0.850976,0.156986,3,15,0,51.8885,1.93495,0.00894404,0.0129644,86.0904,0.00805139,-4.04716,-3.9908,-3.93444,-3.87808,-3.82172,-3.76536,-3.709,-3.65264,-3.59628,-3.53992,-3.48356,-3.4272,-3.37084,-3.31449,-3.25813,-3.20177,-3.14541,-3.08905,-3.03269,-2.97633,-2.91997,-2.86361,-2.80725,-2.75089,-2.69453,-2.63817,-2.58181,-2.52545,-2.46909,-2.41273,-2.35637,-2.30001,-2.24365,-2.18729,-2.13093,-2.07457,-2.01821,-4.04716,-3.9908,-3.93444,-3.87808,-3.82172,-3.76536,-3.709,-3.65264,-3.59628,-3.53992,-3.48356,-3.4272,-3.37084,-3.31449,-3.25813,-3.20177,-3.14541,-3.08905,-3.03269,-2.97633,-2.91997,-2.86361,-2.80725,-2.75089,-2.69453,-2.63817,-2.58181,-2.52545,-2.46909,-2.41273,-2.35637,-2.30001,-2.24365,-2.18729,-2.13093,-2.07457,-2.01821
-49.5847,0.999756,0.156986,4,31,0,49.9572,1.93484,0.00895091,0.0140348,86.0674,0.00805354,-4.04621,-3.98984,-3.93346,-3.87709,-3.82071,-3.76434,-3.70796,-3.65159,-3.59522,-3.53884,-3.48247,-3.42609,-3.36972,-3.31334,-3.25697,-3.20059,-3.14422,-3.08784,-3.03147,-2.97509,-2.91872,-2.86234,-2.80597,-2.74959,-2.69322,-2.63684,-2.58047,-2.52409,-2.46772,-2.41134,-2.35497,-2.29859,-2.24222,-2.18585,-2.12947,-2.0731,-2.01672,-4.04621,-3.98984,-3.93346,-3.87709,-3.82071,-3.76434,-3.70796,-3.65159,-3.59522,-3.53884,-3.48247,-3.42609,-3.36972,-3.31334,-3.25697,-3.20059,-3.14422,-3.08784,-3.03147,-2.97509,-2.91872,-2.86234,-2.80597,-2.74959,-2.69322,-2.63684,-2.58047,-2.52409,-2.46772,-2.41134,-2.35497,-2.29859,-2.24222,-2.18585,-2.12947,-2.0731,-2.01672
