# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = exponential_growth_model
# start_datetime = 2022-07-06 22:52:51 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 75
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_data_4.json
# init = 2 (Default)
# random
#   seed = 3705727105 (Default)
# output
#   file = /Users/tomroeschinger/git/resistance_evolution/processing/plate_reader/20220702_r5_MG1655_calibration/stan/exponential_growth_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,log_10_tau,y_0,sigma_0,tau,lambda,y_th.1,y_th.2,y_th.3,y_th.4,y_th.5,y_th.6,y_th.7,y_th.8,y_th.9,y_th.10,y_th.11,y_th.12,y_th.13,y_th.14,y_th.15,y_th.16,y_th.17,y_th.18,y_th.19,y_th.20,y_th.21,y_th.22,y_th.23,y_th.24,y_th.25,y_th.26,y_th.27,y_th.28,y_th.29,y_th.30,y_th.31,y_th.32,y_th.33,y_th.34,y_th.35,y_th.36,y_th.37,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10,y_ppc.11,y_ppc.12,y_ppc.13,y_ppc.14,y_ppc.15,y_ppc.16,y_ppc.17,y_ppc.18,y_ppc.19,y_ppc.20,y_ppc.21,y_ppc.22,y_ppc.23,y_ppc.24,y_ppc.25,y_ppc.26,y_ppc.27,y_ppc.28,y_ppc.29,y_ppc.30,y_ppc.31,y_ppc.32,y_ppc.33,y_ppc.34,y_ppc.35,y_ppc.36,y_ppc.37
-51.3796,0.998397,0.142624,2,3,0,52.1095,1.93842,0.00909018,0.0139065,86.7792,0.00798748,-4.03627,-3.98036,-3.92444,-3.86853,-3.81262,-3.75671,-3.70079,-3.64488,-3.58897,-3.53306,-3.47714,-3.42123,-3.36532,-3.30941,-3.2535,-3.19758,-3.14167,-3.08576,-3.02985,-2.97393,-2.91802,-2.86211,-2.8062,-2.75028,-2.69437,-2.63846,-2.58255,-2.52663,-2.47072,-2.41481,-2.3589,-2.30299,-2.24707,-2.19116,-2.13525,-2.07934,-2.02342,-4.03627,-3.98036,-3.92444,-3.86853,-3.81262,-3.75671,-3.70079,-3.64488,-3.58897,-3.53306,-3.47714,-3.42123,-3.36532,-3.30941,-3.2535,-3.19758,-3.14167,-3.08576,-3.02985,-2.97393,-2.91802,-2.86211,-2.8062,-2.75028,-2.69437,-2.63846,-2.58255,-2.52663,-2.47072,-2.41481,-2.3589,-2.30299,-2.24707,-2.19116,-2.13525,-2.07934,-2.02342
-51.1895,0.90384,0.142624,2,3,0,52.0287,1.93827,0.00908566,0.0138832,86.751,0.00799008,-4.03655,-3.98062,-3.92469,-3.86876,-3.81283,-3.7569,-3.70097,-3.64504,-3.58911,-3.53318,-3.47724,-3.42131,-3.36538,-3.30945,-3.25352,-3.19759,-3.14166,-3.08573,-3.0298,-2.97387,-2.91794,-2.86201,-2.80608,-2.75015,-2.69422,-2.63829,-2.58236,-2.52643,-2.47049,-2.41456,-2.35863,-2.3027,-2.24677,-2.19084,-2.13491,-2.07898,-2.02305,-4.03655,-3.98062,-3.92469,-3.86876,-3.81283,-3.7569,-3.70097,-3.64504,-3.58911,-3.53318,-3.47724,-3.42131,-3.36538,-3.30945,-3.25352,-3.19759,-3.14166,-3.08573,-3.0298,-2.97387,-2.91794,-2.86201,-2.80608,-2.75015,-2.69422,-2.63829,-2.58236,-2.52643,-2.47049,-2.41456,-2.35863,-2.3027,-2.24677,-2.19084,-2.13491,-2.07898,-2.02305
-49.6369,0.969057,0.142624,4,15,0,52.2824,1.93698,0.00903909,0.0134127,86.4929,0.00801392,-4.03971,-3.98361,-3.92751,-3.87141,-3.81532,-3.75922,-3.70312,-3.64702,-3.59093,-3.53483,-3.47873,-3.42263,-3.36654,-3.31044,-3.25434,-3.19824,-3.14215,-3.08605,-3.02995,-2.97385,-2.91776,-2.86166,-2.80556,-2.74946,-2.69337,-2.63727,-2.58117,-2.52507,-2.46898,-2.41288,-2.35678,-2.30069,-2.24459,-2.18849,-2.13239,-2.0763,-2.0202,-4.03971,-3.98361,-3.92751,-3.87141,-3.81532,-3.75922,-3.70312,-3.64702,-3.59093,-3.53483,-3.47873,-3.42263,-3.36654,-3.31044,-3.25434,-3.19824,-3.14215,-3.08605,-3.02995,-2.97385,-2.91776,-2.86166,-2.80556,-2.74946,-2.69337,-2.63727,-2.58117,-2.52507,-2.46898,-2.41288,-2.35678,-2.30069,-2.24459,-2.18849,-2.13239,-2.0763,-2.0202
-51.0815,0.653502,0.142624,5,31,0,54.1698,1.93296,0.00891638,0.0131084,85.6967,0.00808838,-4.04718,-3.99056,-3.93394,-3.87733,-3.82071,-3.76409,-3.70747,-3.65085,-3.59423,-3.53761,-3.481,-3.42438,-3.36776,-3.31114,-3.25452,-3.1979,-3.14128,-3.08467,-3.02805,-2.97143,-2.91481,-2.85819,-2.80157,-2.74495,-2.68833,-2.63172,-2.5751,-2.51848,-2.46186,-2.40524,-2.34862,-2.292,-2.23539,-2.17877,-2.12215,-2.06553,-2.00891,-4.04718,-3.99056,-3.93394,-3.87733,-3.82071,-3.76409,-3.70747,-3.65085,-3.59423,-3.53761,-3.481,-3.42438,-3.36776,-3.31114,-3.25452,-3.1979,-3.14128,-3.08467,-3.02805,-2.97143,-2.91481,-2.85819,-2.80157,-2.74495,-2.68833,-2.63172,-2.5751,-2.51848,-2.46186,-2.40524,-2.34862,-2.292,-2.23539,-2.17877,-2.12215,-2.06553,-2.00891
-49.6589,0.921833,0.142624,2,3,0,51.262,1.93387,0.00890811,0.0131003,85.8752,0.00807157,-4.04951,-3.99301,-3.93651,-3.88,-3.8235,-3.767,-3.7105,-3.654,-3.5975,-3.541,-3.4845,-3.428,-3.3715,-3.315,-3.25849,-3.20199,-3.14549,-3.08899,-3.03249,-2.97599,-2.91949,-2.86299,-2.80649,-2.74999,-2.69348,-2.63698,-2.58048,-2.52398,-2.46748,-2.41098,-2.35448,-2.29798,-2.24148,-2.18498,-2.12848,-2.07197,-2.01547,-4.04951,-3.99301,-3.93651,-3.88,-3.8235,-3.767,-3.7105,-3.654,-3.5975,-3.541,-3.4845,-3.428,-3.3715,-3.315,-3.25849,-3.20199,-3.14549,-3.08899,-3.03249,-2.97599,-2.91949,-2.86299,-2.80649,-2.74999,-2.69348,-2.63698,-2.58048,-2.52398,-2.46748,-2.41098,-2.35448,-2.29798,-2.24148,-2.18498,-2.12848,-2.07197,-2.01547
-49.6941,0.9971,0.142624,3,7,0,49.87,1.9338,0.00890383,0.0131447,85.8615,0.00807285,-4.04988,-3.99337,-3.93686,-3.88035,-3.82384,-3.76733,-3.71082,-3.65431,-3.5978,-3.54129,-3.48478,-3.42827,-3.37176,-3.31525,-3.25874,-3.20223,-3.14572,-3.08921,-3.0327,-2.97619,-2.91968,-2.86317,-2.80666,-2.75015,-2.69364,-2.63713,-2.58062,-2.52411,-2.4676,-2.41109,-2.35458,-2.29807,-2.24156,-2.18505,-2.12854,-2.07203,-2.01552,-4.04988,-3.99337,-3.93686,-3.88035,-3.82384,-3.76733,-3.71082,-3.65431,-3.5978,-3.54129,-3.48478,-3.42827,-3.37176,-3.31525,-3.25874,-3.20223,-3.14572,-3.08921,-3.0327,-2.97619,-2.91968,-2.86317,-2.80666,-2.75015,-2.69364,-2.63713,-2.58062,-2.52411,-2.4676,-2.41109,-2.35458,-2.29807,-2.24156,-2.18505,-2.12854,-2.07203,-2.01552
-49.8289,0.847476,0.142624,3,15,0,52.2748,1.93598,0.00896809,0.0135324,86.2942,0.00803237,-4.04606,-3.98983,-3.9336,-3.87738,-3.82115,-3.76492,-3.7087,-3.65247,-3.59624,-3.54002,-3.48379,-3.42757,-3.37134,-3.31511,-3.25889,-3.20266,-3.14643,-3.09021,-3.03398,-2.97775,-2.92153,-2.8653,-2.80907,-2.75285,-2.69662,-2.64039,-2.58417,-2.52794,-2.47171,-2.41549,-2.35926,-2.30303,-2.24681,-2.19058,-2.13435,-2.07813,-2.0219,-4.04606,-3.98983,-3.9336,-3.87738,-3.82115,-3.76492,-3.7087,-3.65247,-3.59624,-3.54002,-3.48379,-3.42757,-3.37134,-3.31511,-3.25889,-3.20266,-3.14643,-3.09021,-3.03398,-2.97775,-2.92153,-2.8653,-2.80907,-2.75285,-2.69662,-2.64039,-2.58417,-2.52794,-2.47171,-2.41549,-2.35926,-2.30303,-2.24681,-2.19058,-2.13435,-2.07813,-2.0219
-50.1643,0.997801,0.142624,3,15,0,51.556,1.93413,0.00895529,0.0138621,85.928,0.0080666,-4.04464,-3.98817,-3.93171,-3.87524,-3.81877,-3.76231,-3.70584,-3.64938,-3.59291,-3.53644,-3.47998,-3.42351,-3.36704,-3.31058,-3.25411,-3.19765,-3.14118,-3.08471,-3.02825,-2.97178,-2.91531,-2.85885,-2.80238,-2.74592,-2.68945,-2.63298,-2.57652,-2.52005,-2.46358,-2.40712,-2.35065,-2.29419,-2.23772,-2.18125,-2.12479,-2.06832,-2.01186,-4.04464,-3.98817,-3.93171,-3.87524,-3.81877,-3.76231,-3.70584,-3.64938,-3.59291,-3.53644,-3.47998,-3.42351,-3.36704,-3.31058,-3.25411,-3.19765,-3.14118,-3.08471,-3.02825,-2.97178,-2.91531,-2.85885,-2.80238,-2.74592,-2.68945,-2.63298,-2.57652,-2.52005,-2.46358,-2.40712,-2.35065,-2.29419,-2.23772,-2.18125,-2.12479,-2.06832,-2.01186
-50.0683,0.988857,0.142624,4,15,0,51.6692,1.93553,0.00897885,0.0142121,86.2048,0.0080407,-4.04416,-3.98788,-3.93159,-3.87531,-3.81902,-3.76274,-3.70645,-3.65017,-3.59389,-3.5376,-3.48132,-3.42503,-3.36875,-3.31246,-3.25618,-3.19989,-3.14361,-3.08732,-3.03104,-2.97475,-2.91847,-2.86218,-2.8059,-2.74961,-2.69333,-2.63704,-2.58076,-2.52447,-2.46819,-2.4119,-2.35562,-2.29933,-2.24305,-2.18676,-2.13048,-2.07419,-2.01791,-4.04416,-3.98788,-3.93159,-3.87531,-3.81902,-3.76274,-3.70645,-3.65017,-3.59389,-3.5376,-3.48132,-3.42503,-3.36875,-3.31246,-3.25618,-3.19989,-3.14361,-3.08732,-3.03104,-2.97475,-2.91847,-2.86218,-2.8059,-2.74961,-2.69333,-2.63704,-2.58076,-2.52447,-2.46819,-2.4119,-2.35562,-2.29933,-2.24305,-2.18676,-2.13048,-2.07419,-2.01791
-49.4806,0.941055,0.142624,3,11,0,50.5334,1.93553,0.00896133,0.0138065,86.2042,0.00804076,-4.04611,-3.98983,-3.93354,-3.87726,-3.82097,-3.76469,-3.7084,-3.65212,-3.59583,-3.53955,-3.48326,-3.42698,-3.37069,-3.3144,-3.25812,-3.20183,-3.14555,-3.08926,-3.03298,-2.97669,-2.92041,-2.86412,-2.80784,-2.75155,-2.69527,-2.63898,-2.5827,-2.52641,-2.47013,-2.41384,-2.35755,-2.30127,-2.24498,-2.1887,-2.13241,-2.07613,-2.01984,-4.04611,-3.98983,-3.93354,-3.87726,-3.82097,-3.76469,-3.7084,-3.65212,-3.59583,-3.53955,-3.48326,-3.42698,-3.37069,-3.3144,-3.25812,-3.20183,-3.14555,-3.08926,-3.03298,-2.97669,-2.92041,-2.86412,-2.80784,-2.75155,-2.69527,-2.63898,-2.5827,-2.52641,-2.47013,-2.41384,-2.35755,-2.30127,-2.24498,-2.1887,-2.13241,-2.07613,-2.01984
-50.4136,0.995785,0.142624,3,15,0,52.3056,1.93747,0.00903579,0.0130707,86.5902,0.00800492,-4.04082,-3.98479,-3.92875,-3.87272,-3.81668,-3.76065,-3.70461,-3.64858,-3.59254,-3.53651,-3.48048,-3.42444,-3.36841,-3.31237,-3.25634,-3.2003,-3.14427,-3.08823,-3.0322,-2.97617,-2.92013,-2.8641,-2.80806,-2.75203,-2.69599,-2.63996,-2.58392,-2.52789,-2.47186,-2.41582,-2.35979,-2.30375,-2.24772,-2.19168,-2.13565,-2.07962,-2.02358,-4.04082,-3.98479,-3.92875,-3.87272,-3.81668,-3.76065,-3.70461,-3.64858,-3.59254,-3.53651,-3.48048,-3.42444,-3.36841,-3.31237,-3.25634,-3.2003,-3.14427,-3.08823,-3.0322,-2.97617,-2.92013,-2.8641,-2.80806,-2.75203,-2.69599,-2.63996,-2.58392,-2.52789,-2.47186,-2.41582,-2.35979,-2.30375,-2.24772,-2.19168,-2.13565,-2.07962,-2.02358
-50.9395,0.999911,0.142624,4,15,0,51.4711,1.93834,0.0090715,0.0133109,86.7639,0.00798889,-4.03821,-3.98229,-3.92636,-3.87044,-3.81452,-3.7586,-3.70268,-3.64675,-3.59083,-3.53491,-3.47899,-3.42306,-3.36714,-3.31122,-3.2553,-3.19938,-3.14345,-3.08753,-3.03161,-2.97569,-2.91976,-2.86384,-2.80792,-2.752,-2.69608,-2.64015,-2.58423,-2.52831,-2.47239,-2.41646,-2.36054,-2.30462,-2.2487,-2.19277,-2.13685,-2.08093,-2.02501,-4.03821,-3.98229,-3.92636,-3.87044,-3.81452,-3.7586,-3.70268,-3.64675,-3.59083,-3.53491,-3.47899,-3.42306,-3.36714,-3.31122,-3.2553,-3.19938,-3.14345,-3.08753,-3.03161,-2.97569,-2.91976,-2.86384,-2.80792,-2.752,-2.69608,-2.64015,-2.58423,-2.52831,-2.47239,-2.41646,-2.36054,-2.30462,-2.2487,-2.19277,-2.13685,-2.08093,-2.02501
-50.6986,0.961169,0.142624,5,31,0,53.1584,1.9321,0.0088558,0.013631,85.5271,0.00810442,-4.05267,-3.99593,-3.9392,-3.88247,-3.82574,-3.76901,-3.71228,-3.65555,-3.59882,-3.54209,-3.48536,-3.42862,-3.37189,-3.31516,-3.25843,-3.2017,-3.14497,-3.08824,-3.03151,-2.97478,-2.91805,-2.86132,-2.80458,-2.74785,-2.69112,-2.63439,-2.57766,-2.52093,-2.4642,-2.40747,-2.35074,-2.29401,-2.23728,-2.18054,-2.12381,-2.06708,-2.01035,-4.05267,-3.99593,-3.9392,-3.88247,-3.82574,-3.76901,-3.71228,-3.65555,-3.59882,-3.54209,-3.48536,-3.42862,-3.37189,-3.31516,-3.25843,-3.2017,-3.14497,-3.08824,-3.03151,-2.97478,-2.91805,-2.86132,-2.80458,-2.74785,-2.69112,-2.63439,-2.57766,-2.52093,-2.4642,-2.40747,-2.35074,-2.29401,-2.23728,-2.18054,-2.12381,-2.06708,-2.01035
-49.6528,0.991858,0.142624,3,7,0,50.7959,1.93345,0.00889241,0.0135486,85.7935,0.00807925,-4.05063,-3.99408,-3.93752,-3.88097,-3.82441,-3.76786,-3.7113,-3.65475,-3.5982,-3.54164,-3.48509,-3.42853,-3.37198,-3.31542,-3.25887,-3.20231,-3.14576,-3.0892,-3.03265,-2.97609,-2.91954,-2.86298,-2.80643,-2.74987,-2.69332,-2.63676,-2.58021,-2.52365,-2.4671,-2.41055,-2.35399,-2.29744,-2.24088,-2.18433,-2.12777,-2.07122,-2.01466,-4.05063,-3.99408,-3.93752,-3.88097,-3.82441,-3.76786,-3.7113,-3.65475,-3.5982,-3.54164,-3.48509,-3.42853,-3.37198,-3.31542,-3.25887,-3.20231,-3.14576,-3.0892,-3.03265,-2.97609,-2.91954,-2.86298,-2.80643,-2.74987,-2.69332,-2.63676,-2.58021,-2.52365,-2.4671,-2.41055,-2.35399,-2.29744,-2.24088,-2.18433,-2.12777,-2.07122,-2.01466
-49.5417,0.99863,0.142624,2,7,0,49.8595,1.9336,0.00889805,0.0135455,85.823,0.00807648,-4.05023,-3.99369,-3.93716,-3.88062,-3.82409,-3.76755,-3.71102,-3.65448,-3.59795,-3.54141,-3.48488,-3.42834,-3.37181,-3.31527,-3.25874,-3.2022,-3.14566,-3.08913,-3.03259,-2.97606,-2.91952,-2.86299,-2.80645,-2.74992,-2.69338,-2.63685,-2.58031,-2.52378,-2.46724,-2.41071,-2.35417,-2.29763,-2.2411,-2.18456,-2.12803,-2.07149,-2.01496,-4.05023,-3.99369,-3.93716,-3.88062,-3.82409,-3.76755,-3.71102,-3.65448,-3.59795,-3.54141,-3.48488,-3.42834,-3.37181,-3.31527,-3.25874,-3.2022,-3.14566,-3.08913,-3.03259,-2.97606,-2.91952,-2.86299,-2.80645,-2.74992,-2.69338,-2.63685,-2.58031,-2.52378,-2.46724,-2.41071,-2.35417,-2.29763,-2.2411,-2.18456,-2.12803,-2.07149,-2.01496
-50.2531,0.69193,0.142624,5,31,0,52.7434,1.9373,0.00902535,0.0131541,86.5558,0.0080081,-4.04171,-3.98565,-3.9296,-3.87354,-3.81748,-3.76143,-3.70537,-3.64931,-3.59326,-3.5372,-3.48114,-3.42509,-3.36903,-3.31297,-3.25692,-3.20086,-3.1448,-3.08875,-3.03269,-2.97663,-2.92058,-2.86452,-2.80846,-2.75241,-2.69635,-2.64029,-2.58424,-2.52818,-2.47212,-2.41607,-2.36001,-2.30395,-2.2479,-2.19184,-2.13578,-2.07973,-2.02367,-4.04171,-3.98565,-3.9296,-3.87354,-3.81748,-3.76143,-3.70537,-3.64931,-3.59326,-3.5372,-3.48114,-3.42509,-3.36903,-3.31297,-3.25692,-3.20086,-3.1448,-3.08875,-3.03269,-2.97663,-2.92058,-2.86452,-2.80846,-2.75241,-2.69635,-2.64029,-2.58424,-2.52818,-2.47212,-2.41607,-2.36001,-2.30395,-2.2479,-2.19184,-2.13578,-2.07973,-2.02367
-49.8021,0.937382,0.142624,5,31,0,52.4823,1.93357,0.00889622,0.0131566,85.8162,0.00807711,-4.05038,-3.99384,-3.9373,-3.88076,-3.82422,-3.76768,-3.71114,-3.6546,-3.59806,-3.54152,-3.48498,-3.42844,-3.3719,-3.31537,-3.25883,-3.20229,-3.14575,-3.08921,-3.03267,-2.97613,-2.91959,-2.86305,-2.80651,-2.74997,-2.69343,-2.63689,-2.58035,-2.52381,-2.46727,-2.41073,-2.35419,-2.29765,-2.24111,-2.18457,-2.12803,-2.07149,-2.01495,-4.05038,-3.99384,-3.9373,-3.88076,-3.82422,-3.76768,-3.71114,-3.6546,-3.59806,-3.54152,-3.48498,-3.42844,-3.3719,-3.31537,-3.25883,-3.20229,-3.14575,-3.08921,-3.03267,-2.97613,-2.91959,-2.86305,-2.80651,-2.74997,-2.69343,-2.63689,-2.58035,-2.52381,-2.46727,-2.41073,-2.35419,-2.29765,-2.24111,-2.18457,-2.12803,-2.07149,-2.01495
-49.5761,0.997749,0.142624,5,31,0,50.4869,1.93665,0.00902684,0.0137589,86.4267,0.00802006,-4.04055,-3.98441,-3.92827,-3.87213,-3.81599,-3.75985,-3.70371,-3.64757,-3.59143,-3.53529,-3.47915,-3.42301,-3.36687,-3.31073,-3.25458,-3.19844,-3.1423,-3.08616,-3.03002,-2.97388,-2.91774,-2.8616,-2.80546,-2.74932,-2.69318,-2.63704,-2.5809,-2.52476,-2.46862,-2.41248,-2.35634,-2.3002,-2.24406,-2.18792,-2.13178,-2.07564,-2.0195,-4.04055,-3.98441,-3.92827,-3.87213,-3.81599,-3.75985,-3.70371,-3.64757,-3.59143,-3.53529,-3.47915,-3.42301,-3.36687,-3.31073,-3.25458,-3.19844,-3.1423,-3.08616,-3.03002,-2.97388,-2.91774,-2.8616,-2.80546,-2.74932,-2.69318,-2.63704,-2.5809,-2.52476,-2.46862,-2.41248,-2.35634,-2.3002,-2.24406,-2.18792,-2.13178,-2.07564,-2.0195
-48.9054,0.989651,0.142624,4,15,0,49.6975,1.93567,0.00898374,0.0133716,86.2329,0.00803808,-4.04384,-3.98757,-3.93131,-3.87504,-3.81877,-3.76251,-3.70624,-3.64997,-3.59371,-3.53744,-3.48117,-3.42491,-3.36864,-3.31237,-3.25611,-3.19984,-3.14357,-3.08731,-3.03104,-2.97477,-2.91851,-2.86224,-2.80597,-2.74971,-2.69344,-2.63717,-2.58091,-2.52464,-2.46837,-2.41211,-2.35584,-2.29957,-2.24331,-2.18704,-2.13078,-2.07451,-2.01824,-4.04384,-3.98757,-3.93131,-3.87504,-3.81877,-3.76251,-3.70624,-3.64997,-3.59371,-3.53744,-3.48117,-3.42491,-3.36864,-3.31237,-3.25611,-3.19984,-3.14357,-3.08731,-3.03104,-2.97477,-2.91851,-2.86224,-2.80597,-2.74971,-2.69344,-2.63717,-2.58091,-2.52464,-2.46837,-2.41211,-2.35584,-2.29957,-2.24331,-2.18704,-2.13078,-2.07451,-2.01824
-49.2431,0.994398,0.142624,4,15,0,49.3056,1.93458,0.00894018,0.0138352,86.0167,0.00805828,-4.04702,-3.99061,-3.9342,-3.8778,-3.82139,-3.76498,-3.70857,-3.65216,-3.59576,-3.53935,-3.48294,-3.42653,-3.37012,-3.31372,-3.25731,-3.2009,-3.14449,-3.08808,-3.03168,-2.97527,-2.91886,-2.86245,-2.80604,-2.74964,-2.69323,-2.63682,-2.58041,-2.524,-2.4676,-2.41119,-2.35478,-2.29837,-2.24196,-2.18556,-2.12915,-2.07274,-2.01633,-4.04702,-3.99061,-3.9342,-3.8778,-3.82139,-3.76498,-3.70857,-3.65216,-3.59576,-3.53935,-3.48294,-3.42653,-3.37012,-3.31372,-3.25731,-3.2009,-3.14449,-3.08808,-3.03168,-2.97527,-2.91886,-2.86245,-2.80604,-2.74964,-2.69323,-2.63682,-2.58041,-2.524,-2.4676,-2.41119,-2.35478,-2.29837,-2.24196,-2.18556,-2.12915,-2.07274,-2.01633
-50.6867,0.919384,0.142624,4,15,0,51.4495,1.93227,0.00887303,0.0132472,85.5598,0.00810131,-4.05098,-3.99427,-3.93756,-3.88085,-3.82414,-3.76743,-3.71072,-3.65402,-3.59731,-3.5406,-3.48389,-3.42718,-3.37047,-3.31376,-3.25705,-3.20034,-3.14363,-3.08692,-3.03021,-2.97351,-2.9168,-2.86009,-2.80338,-2.74667,-2.68996,-2.63325,-2.57654,-2.51983,-2.46312,-2.40641,-2.3497,-2.29299,-2.23629,-2.17958,-2.12287,-2.06616,-2.00945,-4.05098,-3.99427,-3.93756,-3.88085,-3.82414,-3.76743,-3.71072,-3.65402,-3.59731,-3.5406,-3.48389,-3.42718,-3.37047,-3.31376,-3.25705,-3.20034,-3.14363,-3.08692,-3.03021,-2.97351,-2.9168,-2.86009,-2.80338,-2.74667,-2.68996,-2.63325,-2.57654,-2.51983,-2.46312,-2.40641,-2.3497,-2.29299,-2.23629,-2.17958,-2.12287,-2.06616,-2.00945
-50.343,0.947586,0.142624,4,23,0,51.7186,1.93596,0.00902227,0.0138743,86.2895,0.00803281,-4.04,-3.98377,-3.92754,-3.87131,-3.81508,-3.75885,-3.70262,-3.64639,-3.59016,-3.53393,-3.4777,-3.42147,-3.36524,-3.30901,-3.25278,-3.19655,-3.14032,-3.08409,-3.02786,-2.97163,-2.9154,-2.85918,-2.80295,-2.74672,-2.69049,-2.63426,-2.57803,-2.5218,-2.46557,-2.40934,-2.35311,-2.29688,-2.24065,-2.18442,-2.12819,-2.07196,-2.01573,-4.04,-3.98377,-3.92754,-3.87131,-3.81508,-3.75885,-3.70262,-3.64639,-3.59016,-3.53393,-3.4777,-3.42147,-3.36524,-3.30901,-3.25278,-3.19655,-3.14032,-3.08409,-3.02786,-2.97163,-2.9154,-2.85918,-2.80295,-2.74672,-2.69049,-2.63426,-2.57803,-2.5218,-2.46557,-2.40934,-2.35311,-2.29688,-2.24065,-2.18442,-2.12819,-2.07196,-2.01573
-51.2533,0.696786,0.142624,2,3,0,53.8355,1.93557,0.00902116,0.0138361,86.2116,0.00804007,-4.03952,-3.98324,-3.92696,-3.87068,-3.81439,-3.75811,-3.70183,-3.64555,-3.58927,-3.53299,-3.47671,-3.42043,-3.36415,-3.30787,-3.25159,-3.19531,-3.13903,-3.08275,-3.02647,-2.97019,-2.91391,-2.85763,-2.80135,-2.74507,-2.68879,-2.6325,-2.57622,-2.51994,-2.46366,-2.40738,-2.3511,-2.29482,-2.23854,-2.18226,-2.12598,-2.0697,-2.01342,-4.03952,-3.98324,-3.92696,-3.87068,-3.81439,-3.75811,-3.70183,-3.64555,-3.58927,-3.53299,-3.47671,-3.42043,-3.36415,-3.30787,-3.25159,-3.19531,-3.13903,-3.08275,-3.02647,-2.97019,-2.91391,-2.85763,-2.80135,-2.74507,-2.68879,-2.6325,-2.57622,-2.51994,-2.46366,-2.40738,-2.3511,-2.29482,-2.23854,-2.18226,-2.12598,-2.0697,-2.01342
-50.8131,0.948487,0.142624,3,15,0,53.1408,1.93721,0.00900662,0.0134744,86.5389,0.00800966,-4.04366,-3.98759,-3.93152,-3.87546,-3.81939,-3.76332,-3.70725,-3.65118,-3.59512,-3.53905,-3.48298,-3.42691,-3.37085,-3.31478,-3.25871,-3.20264,-3.14658,-3.09051,-3.03444,-2.97837,-2.92231,-2.86624,-2.81017,-2.7541,-2.69804,-2.64197,-2.5859,-2.52983,-2.47376,-2.4177,-2.36163,-2.30556,-2.24949,-2.19343,-2.13736,-2.08129,-2.02522,-4.04366,-3.98759,-3.93152,-3.87546,-3.81939,-3.76332,-3.70725,-3.65118,-3.59512,-3.53905,-3.48298,-3.42691,-3.37085,-3.31478,-3.25871,-3.20264,-3.14658,-3.09051,-3.03444,-2.97837,-2.92231,-2.86624,-2.81017,-2.7541,-2.69804,-2.64197,-2.5859,-2.52983,-2.47376,-2.4177,-2.36163,-2.30556,-2.24949,-2.19343,-2.13736,-2.08129,-2.02522
-49.2621,0.888001,0.142624,2,3,0,51.7438,1.93654,0.00900762,0.0134483,86.4054,0.00802203,-4.04252,-3.98636,-3.93021,-3.87406,-3.8179,-3.76175,-3.70559,-3.64944,-3.59329,-3.53713,-3.48098,-3.42482,-3.36867,-3.31251,-3.25636,-3.20021,-3.14405,-3.0879,-3.03174,-2.97559,-2.91943,-2.86328,-2.80713,-2.75097,-2.69482,-2.63866,-2.58251,-2.52636,-2.4702,-2.41405,-2.35789,-2.30174,-2.24558,-2.18943,-2.13328,-2.07712,-2.02097,-4.04252,-3.98636,-3.93021,-3.87406,-3.8179,-3.76175,-3.70559,-3.64944,-3.59329,-3.53713,-3.48098,-3.42482,-3.36867,-3.31251,-3.25636,-3.20021,-3.14405,-3.0879,-3.03174,-2.97559,-2.91943,-2.86328,-2.80713,-2.75097,-2.69482,-2.63866,-2.58251,-2.52636,-2.4702,-2.41405,-2.35789,-2.30174,-2.24558,-2.18943,-2.13328,-2.07712,-2.02097
